sample_id,query_hinglish,report_id,report_text,target_text,dataset_profile
D_openi_004,distractor,OPENI_006298,FINDINGS: Heart size and pulmonary vascularity appear within normal limits. Calcified granuloma is present in the right base. No pneumothorax or pleural effusion is seen. In the lateral right base is identified an ill-defined somewhat oblong opacity. This was not present on the previous study. The remainder of the lungs appear clear.. IMPRESSION: 1. Ill-defined oblong opacity in the lateral right base. This may represent pleural based process. The exact XXXX is unclear. Followup exam is suggested to confirm clearing or stability.,,openi
D_openi_005,distractor,OPENI_000497,FINDINGS: The cardiac contours are normal. Prior granulomatous disease. The lungs are clear. Thoracic spondylosis.. IMPRESSION: No acute process.,,openi
D_openi_006,distractor,OPENI_001407,"FINDINGS: The lungs are clear, and without focal air space opacity. The cardiomediastinal silhouette is normal in size and contour, and stable. There is no pneumothorax large pleural effusion.. IMPRESSION: No acute cardiopulmonary abnormality.",,openi
D_openi_007,distractor,OPENI_001150,FINDINGS: . IMPRESSION: The heart size and cardiomediastinal silhouette are within normal limits. Pulmonary vasculature appears normal. There is no focal air space consolidation. No pleural effusion or pneumothorax.,,openi
D_openi_008,distractor,OPENI_000240,"FINDINGS: No focal consolidation, pneumothorax, or pleural effusion. Cardiomediastinal silhouette is stable and unremarkable. No acute osseous abnormalities are identified.. IMPRESSION: No acute cardiopulmonary abnormality..",,openi
D_openi_009,distractor,OPENI_001298,FINDINGS: The lungs hyperexpanded suggesting emphysema. The heart size and pulmonary vascularity appear within normal limits. Lungs are free of focal airspace disease. No pleural effusion or pneumothorax is seen. Osteopenia and degenerative changes are present in the spine.. IMPRESSION: No evidence of active disease.,,openi
D_openi_010,distractor,OPENI_006412,"FINDINGS: The cardiomediastinal silhouette and pulmonary vasculature are within normal limits in size. The lungs are clear of focal airspace disease, pneumothorax, or pleural effusion. There are no acute bony findings.. IMPRESSION: No acute cardiopulmonary findings. .",,openi
D_openi_011,distractor,OPENI_002624,FINDINGS: There's been interval enlargement in the cardiac silhouette. These XXXX't contours are within normal limits. The lungs are normally inflated and clear. Osseous structures are within normal limits for patient age.. IMPRESSION: 1. No acute radiographic cardiopulmonary process. 2. Interval development of cardiomegaly.,,openi
D_openi_012,distractor,OPENI_003519,FINDINGS: Cardiomediastinal silhouette and pulmonary vasculature are within normal limits. Lungs are clear. No pneumothorax or pleural effusion. No acute osseous findings.. IMPRESSION: No acute cardiopulmonary findings.,,openi
D_openi_013,distractor,OPENI_000545,"FINDINGS: There is a lobulated contour to the right paratracheal stripe, possibly consistent with a vascular structure or lymph XXXX. The cardiomediastinal silhouette is otherwise within normal limits for appearance. No focal areas of pulmonary consolidation. No pneumothorax. No pleural effusion. The thoracic spine appears intact.. IMPRESSION: 1. Lobulated contour of the right paratracheal stripe. This may represent a vascular structure or enlarged lymph node and could be evaluated further with chest CT. Otherwise, no acute intrathoracic abnormality.",,openi
D_openi_014,distractor,OPENI_006075,FINDINGS: Heart size and pulmonary vascularity appear within normal limits. There is mild tortuosity to the descending thoracic aorta. The lungs are free of focal airspace disease. No pleural effusion or pneumothorax is seen. No discrete nodules or adenopathy are noted. Degenerative changes are present in the spine.. IMPRESSION: No evidence of active disease.,,openi
D_openi_015,distractor,OPENI_001375,FINDINGS: Normal heart. Clear lungs. Stable calcified granuloma left midlung. No pneumothorax. No pleural effusion. Midline trachea.. IMPRESSION: Normal chest exam.,,openi
D_openi_016,distractor,OPENI_000813,FINDINGS: Patient is status post CABG. The heart size and pulmonary vascularity appear within normal limits. The lungs are free of focal airspace disease. No pleural effusion or pneumothorax is seen. Calcified granuloma is noted.. IMPRESSION: No evidence of active disease.,,openi
D_openi_017,distractor,OPENI_000231,FINDINGS: The heart size and pulmonary vascularity appear within normal limits. The lungs are free of focal airspace disease. No pleural effusion or pneumothorax is seen. Degenerative changes are present in the spine.. IMPRESSION: 1. No evidence of active disease.,,openi
D_openi_018,distractor,OPENI_005479,"FINDINGS: Heart size within normal limits. Small, nodular opacity in the right upper lobe. This does not look like an acute infiltrate, and more XXXX represents a granuloma. No pneumothorax or effusions.. IMPRESSION: No acute findings, no evidence for active TB.",,openi
D_openi_019,distractor,OPENI_001761,"FINDINGS: Lung volumes are decreased from XXXX, and there is resultant bronchovascular crowding. No evidence of focal airspace disease. No definite pleural effusion or pneumothorax. Cardiomediastinal silhouette is within normal limits given the low lung volumes. No free subdiaphragmatic air. Grossly stable mild degenerative changes of the right lower thoracic spine.. IMPRESSION: No acute pulmonary disease.",,openi
D_openi_020,distractor,OPENI_003246,"FINDINGS: XXXX focal opacity in the medial right lung base XXXX seen on the frontal view. No definite pleural effusion. Stable cardiomediastinal silhouette with normal heart size, no typical findings of pulmonary edema.. IMPRESSION: Abnormal opacity in the right lung base which may be compatible with pneumonia in the appropriate clinical setting. Recommend clinical correlation for infection and followup to resolution. Or, if clinical findings are not compatible with XXXX may be of XXXX.",,openi
D_openi_021,distractor,OPENI_001424,"FINDINGS: Normal cardiomediastinal contours. Marrow pneumothorax, focal lung consolidation or pleural effusions.. IMPRESSION: No acute cardiopulmonary abnormality.",,openi
D_openi_022,distractor,OPENI_002464,FINDINGS: No focal consolidation. No pneumothorax. No pleural effusions. Heart size normal. Cardio mediastinal silhouette is unremarkable.. IMPRESSION: 1. No acute cardiopulmonary findings.,,openi
D_openi_023,distractor,OPENI_001596,"FINDINGS: The heart is mild enlarged. Central pulmonary vascularity is again accentuated. There are also mild increased interstitial markings without focal consolidation or pleural effusion.. IMPRESSION: Mild stable cardiomegaly with mild central pulmonary vascular congestion and interstitial accentuation, XXXX edema.",,openi
D_openi_024,distractor,OPENI_002663,"FINDINGS: The heart size is normal. The lungs are clear without focal airspace opacity, pleural effusion, or pneumothorax. The osseous structures are intact. There are degenerative changes within the XXXX bilaterally and left acromioclavicular joint. XXXX XXXX in the soft tissues of the right upper extremity.. IMPRESSION: No acute cardiopulmonary findings.",,openi
D_openi_025,distractor,OPENI_001567,"FINDINGS: The trachea is midline. Cardio mediastinal silhouette is normal in contour with overlying sternotomy XXXX. The lungs are clear without acute infiltrate, effusion or pneumothorax. The visualized bony structures reveal no fractures or dislocations.. IMPRESSION: No acute abnormalities.",,openi
D_openi_026,distractor,OPENI_002216,FINDINGS: The heart and lungs have XXXX XXXX in the interval. Both lungs are clear and expanded. Heart and mediastinum normal.. IMPRESSION: No active disease.,,openi
D_openi_027,distractor,OPENI_006611,"FINDINGS: The lungs are clear bilaterally. Specifically, no evidence of focal consolidation, pneumothorax, or pleural effusion.. Cardiomediastinal silhouette is unremarkable. Visualized osseous structures of the thorax are without acute abnormality.. IMPRESSION: No acute cardiopulmonary abnormality.",,openi
D_openi_028,distractor,OPENI_006081,FINDINGS: There is a moderate sized right pleural effusion. Severe slightly smaller than is compared to XXXX. There is a small left pleural effusion. This is unchanged as compared to the prior study. There is a right chest wall venous XXXX XXXX which appears accessed. No pneumothorax. Scaphoid abdomen.. IMPRESSION: 1. Moderate sized right pleural effusion appears smaller than the prior study. 2. Small left pleural effusion appears unchanged.,,openi
D_openi_029,distractor,OPENI_003045,FINDINGS: Cardiomegaly. No focal consolidation. No pleural effusions. No evidence of pneumothorax. Osseous structures intact. Levocurvature of the thoracic spine. Lumbar vertebral body stabilization XXXX.. IMPRESSION: 1. No acute cardiopulmonary abnormality. 2. Cardiomegaly. .,,openi
D_mmcqsd_000,distractor,MMCQSD_REPORT_MMCQSD_001778,"What could be causing dryness, redness, thin skin, and pain on both thumbs in a 71-year-old undergoing chemotherapy and radiation? The image shows the condition of skin rash. Oval shaped or circular red patches on the leg. Little swelling and dryness on the patches with foldings of skin.",,mmcqsd
D_mmcqsd_001,distractor,MMCQSD_REPORT_MMCQSD_001042,Is the slightly raised bump with a small red dot and two hard bumps underneath indicative of ringworm? The image here shows a medical condition related to skin_growth. There are black eruptions and mass elevated from the surface on the skin.,,mmcqsd
D_mmcqsd_002,distractor,MMCQSD_REPORT_MMCQSD_001753,"Is the red, itchy, pimply rash on your hands possibly caused by a new hand cream you used? The image shows the condition of skin rash. Raised spots of pink color on the area of the skin just above the upper thumb. Little dryness present.",,mmcqsd
D_mmcqsd_003,distractor,MMCQSD_REPORT_MMCQSD_002419,"What could be the cause of my 5-year-old daughter's non-itchy, skin-colored rash on her face after a vacation? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",,mmcqsd
D_mmcqsd_004,distractor,MMCQSD_REPORT_MMCQSD_000818,"What could be the cause of my son's illness with symptoms of rash, peeling skin, and a burning bright orange urine? The image shows the condition of skin rash. Spot swelling on the complete leg's skin, circular In shape and very ligh pink color.",,mmcqsd
D_mmcqsd_005,distractor,MMCQSD_REPORT_MMCQSD_000140,"What could be causing a non-itchy red bumpy rash on the hands, arms, and ears of children after a field trip to Catalina Island? The image shows the condition of skin rash. Spot swelling on the complete leg's skin, circular In shape and very ligh pink color.",,mmcqsd
D_mmcqsd_006,distractor,MMCQSD_REPORT_MMCQSD_002759,"Can using a hair dryer five days a week for six months lead to brain tumor or cancer? The image shows the condition of dry scalp. White coloured scalp with lots of white flakes seen in the hairs.
Condition- dry scalp with dandruff caused by Malassezia Furfur.",,mmcqsd
D_mmcqsd_007,distractor,MMCQSD_REPORT_MMCQSD_002674,"What is the recommended treatment for alopecia and dry scalp, and can Tugain Foam and Morpheme Bhringraja be used together? The image shows the condition of dry scalp. White coloured scalp with lots of white flakes seen in the hairs.
Condition- dry scalp with dandruff caused by Malassezia Furfur.",,mmcqsd
D_mmcqsd_008,distractor,MMCQSD_REPORT_MMCQSD_002974,"What is the most effective treatment for thread-like rashes on genital area diagnosed as a fungal infection, unresponsive to antibiotics? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",,mmcqsd
D_mmcqsd_009,distractor,MMCQSD_REPORT_MMCQSD_000773,"Patient experiencing recurring canker sores, swollen tonsils on one side, sore and bleeding gums. Seeking assistance. The image here shows a medical condition related to swollen_tonsils. The swollen tonsils are black and red.",,mmcqsd
D_mmcqsd_010,distractor,MMCQSD_REPORT_MMCQSD_001103,"Is there a natural way to improve kidney function, reverse edema, and prevent dialysis in a diabetic patient with high blood pressure? The image here shows a medical condition related to edema. The leg is swollen with no signs of redness.",,mmcqsd
D_mmcqsd_011,distractor,MMCQSD_REPORT_MMCQSD_002934,"Query: Patient has been suffering from pterygium for 2 years, experiencing swollen eyes. Wants to know if online eye drops can provide a permanent solution without surgery. The image shows the condition of swollen eye. Little swelling on the lateral side of the right eye's eyelid.",,mmcqsd
D_mmcqsd_012,distractor,MMCQSD_REPORT_MMCQSD_000252,"Summary: Patient has undiagnosed throat infection with swollen tonsils, veiny throat, pale mouth, thin spider web veins, yellow roof, ear aches, pale and sensitive gums. The image shows the condition of mouth ulcers. Pink coloured circular swelling with redness all around it prese t on the inner side of upper lip.
Condition- stomatitis ( Inflammation of the skin of mouth)
",,mmcqsd
D_mmcqsd_013,distractor,MMCQSD_REPORT_MMCQSD_002877,"Is TAVR a viable option for replacing a calcium-deposited aortic valve after open heart surgery? If so, where can I get the best treatment? The image shows the condition of swollen eye. Pinkish red localized round swelling above the left eyelid on the lateral side.",,mmcqsd
D_mmcqsd_014,distractor,MMCQSD_REPORT_MMCQSD_002554,"Summary: Patient has had rashes on face and skin for 3 months. Antihistamines and corticosteroid caused dry skin. Can Venusia cream be used? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",,mmcqsd
D_mmcqsd_015,distractor,MMCQSD_REPORT_MMCQSD_002692,"What could be the cause of dryness, dandruff, skin rash, and hair loss in a patient with hypothyroidism and genital warts? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",,mmcqsd
D_mmcqsd_016,distractor,MMCQSD_REPORT_MMCQSD_001546,Should a 30-year-old male be concerned about a previously sore lump on the right side of his neck that has now become smaller without pain? The image here shows a medical condition related to neck_swelling. The part of the neck near the ear is swollen.,,mmcqsd
D_mmcqsd_017,distractor,MMCQSD_REPORT_MMCQSD_000015,"Is post nasal drip the cause for my 9-year-old son’s throat ache, swollen tonsils, congested nose, and bad breath? The image here shows a medical condition related to swollen_tonsils. The swollen tonsils are black and red.",,mmcqsd
D_mmcqsd_018,distractor,MMCQSD_REPORT_MMCQSD_001345,"What could be the cause of the lump under the ribs, vomiting in the mornings, and poor appetite in a 35-year-old man? The image shows the condition of hand lump. Two swellings or lump on the right hand's palm around the thumb side.",,mmcqsd
D_mmcqsd_019,distractor,MMCQSD_REPORT_MMCQSD_000719,"Summary: Patient experienced yellow jacket sting with initial pain, itching, rash, and swelling. After subsiding, it reoccurs as aching, under-the-skin swelling. The image shows the condition of skin rash. One section of oval skin with dark brown lining and central area light pink in color.",,mmcqsd
D_mmcqsd_020,distractor,MMCQSD_REPORT_MMCQSD_000458,"What are the possible causes of recurrent headaches, water retention in ankles and calves, swollen eyes, and increased blood pressure? The image shows the condition of Lip Swelling. The left side of lower lip contains the swelling.",,mmcqsd
D_mmcqsd_021,distractor,MMCQSD_REPORT_MMCQSD_001552,What could be the cause of a painful lump on the right side of the knee after a recent fall? The image here shows a medical condition related to knee_swelling. The right leg have swollen with a slight deformation in the leg.,,mmcqsd
D_mmcqsd_022,distractor,MMCQSD_REPORT_MMCQSD_001890,"What could be the cause of dry rashes, hair loss, and scanty hair after a high fever three months ago? The image shows the condition of skin rash.  Pinkish red multuiple single coloured rash on the skin present close to each other.",,mmcqsd
D_mmcqsd_023,distractor,MMCQSD_REPORT_MMCQSD_001207,"Is surgery for gallbladder stone necessary if patient is asymptomatic with no complications based on USG report? The image here shows a medical condition related to swollen_tonsils. There are two round, flesh masses ninth back of throat.",,mmcqsd
D_mmcqsd_024,distractor,MMCQSD_REPORT_MMCQSD_001252,What could be causing a deep lump just above the knee area that is painful when touched or pressed? The image here shows a medical condition related to knee_swelling. Both the knee are swollen as a result the legs have bend inwards.,,mmcqsd
D_mmcqsd_025,distractor,MMCQSD_REPORT_MMCQSD_000762,"Does the patient experience sharp pain in the eye, swollen tonsils, and a lump after a dental procedure indicating infection? The image here shows a medical condition related to swollen_tonsils. The right side of the   throat is swollen with redness. ",,mmcqsd
D_mmcqsd_026,distractor,MMCQSD_REPORT_MMCQSD_002093,"What is the cause of a persistent rash with blisters on the feet, itchy palms, and tiny lumps on the body? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",,mmcqsd
D_mmcqsd_027,distractor,MMCQSD_REPORT_MMCQSD_000479,"What is the cause of the random lesions on the knee, back of knee, left arm, butt cheek, and below the lip, considering the previous knee injury and tummy rash? The image shows the condition of Lip Swelling. Full upper lip swollen. More swelling on right side of upper lip.",,mmcqsd
D_mmcqsd_028,distractor,MMCQSD_REPORT_MMCQSD_002438,"Can Sjogren's Syndrome cause a symmetrical, red, rough, and dry rash on the cheeks, neck, and other areas? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",,mmcqsd
D_mmcqsd_029,distractor,MMCQSD_REPORT_MMCQSD_000671,Should the patient continue taking amoxicillin for infection in the neck and arm after tooth extractions? The image here shows a medical condition related to neck_swelling. The lower part of the neck is swollen.,,mmcqsd
D_mmed_bench_000,distractor,MMEDBENCH_REPORT_MMEDBENCH_039388,"Correct answer: T8. Rationale: The correct answer option for the vertebral level indicated by a thoracic CT scan can be determined by the anatomic structures visible in the image. In an adult, the T4 level typically shows the arch of the aorta and great vessels emerging from it, while T1 is at the level where the brachiocephalic veins converge to form the superior vena cava. The T5 level may show the aortic arch coming to an end. However, at the T8 level, you can often identify the inferior vena cava passing through the diaphragm, which is a key landmark distinguishing the mid-thoracic vertebrae. Depending on which anatomical structures or features are identifiable in the CT scan, you can deduce the vertebral level that corresponds to the image. If the image shows landmarks consistent with the T8 level, it would be the correct answer. This analysis underscores the importance of understanding thoracic anatomy for accurate clinical diagnostics in trauma settings.",,mmed_bench
D_mmed_bench_001,distractor,MMEDBENCH_REPORT_MMEDBENCH_037715,"Correct answer: 600 mg. Rationale: To calculate the loading dose for the patient, we need to apply the concept of proportionality. The original subject weighed 100 kg and received a 1500 mg dose to achieve a 15 mg/dL serum concentration. As the bioavailability is 1, no adjustments for absorption are needed.The patient weighs 60 kg, and the desired concentration is 10 mg/dL, which is two-thirds of the original concentration (10/15 = 2/3). Since dose, body weight, and targeted serum concentration are directly proportional, we calculate the dose for the new patient by multiplying the original dose by the ratio of the target concentration and the ratio of target body weight to original body weight:New Dose = (1500 mg) * (60 kg / 100 kg) * (10 mg/dL / 15 mg/dL)          = (1500 mg) * (0.6) * (2/3)          = (1500 mg) * 0.4          = 600 mgTherefore, the correct loading dose to achieve the target serum concentration in a 60 kg patient is 600 mg, leading us to choose option D.",,mmed_bench
D_mmed_bench_002,distractor,MMEDBENCH_REPORT_MMEDBENCH_041074,"Correct answer: Dark-field microscopy
"". Rationale: The most appropriate next step to confirm the diagnosis is D. Dark-field microscopy. The patient's symptoms—painless ulcer (chancre) with a smooth base and non-tender bilateral inguinal adenopathy—are classic for primary syphilis. Dark-field microscopy can be used to directly observe the spirochete Treponema pallidum in fluid from the lesion, providing rapid and specific confirmation. Swab culture (A) is not generally useful for syphilis, as T. pallidum does not grow well in culture. Serologic tests such as RPR (B) and FTA-ABS (C) are useful in syphilis diagnosis, but they may not yet be positive in the earliest stages of primary syphilis; therefore, direct visualization using microscopy is preferred.",,mmed_bench
D_mmed_bench_003,distractor,MMEDBENCH_REPORT_MMEDBENCH_003645,"Correct answer: Dermis. Rationale: The pruritic wheals described are indicative of urticaria, a key feature of type I hypersensitivity reactions, where histamine release leads to vasodilation and increased vascular permeability in the skin. This process predominantly affects the dermis layer, which contains the mast cells that release histamine in response to an allergen. The stratum corneum, stratum granulosum, and stratum basale are layers of the epidermis and are not primarily involved in this immediate hypersensitivity reaction. Therefore, histologic changes such as dermal edema and inflammatory cell infiltration would be most notable in the dermis (option D), justifying its selection as the correct answer.",,mmed_bench
D_mmed_bench_004,distractor,MMEDBENCH_REPORT_MMEDBENCH_003627,"Correct answer: Calcium oxalate crystals. Rationale: The presence of empty vodka bottles and antifreeze suggests the patient ingested ethylene glycol, found in antifreeze, which is metabolized into oxalic acid. Calcium oxalate crystals in the urine are characteristic of ethylene glycol poisoning. Oxalic acid combines with calcium to form calcium oxalate, which precipitates as crystals in the urine. This can lead to acute kidney injury, as suggested by the elevated serum creatinine and BUN. Slurred speech and altered mental status are also consistent with the neurotoxic effects of ethylene glycol. Hence, of the given options, calcium oxalate crystals (A) would be expected in this patient's urine.",,mmed_bench
D_mmed_bench_005,distractor,MMEDBENCH_REPORT_MMEDBENCH_039109,"Correct answer: Otosclerosis. Rationale: The most likely diagnosis for the patient's symptoms is otosclerosis, indicated by option C. Otosclerosis is a condition characterized by the abnormal bone growth in the middle ear that can cause hearing loss. The key findings suggesting this diagnosis are the presence of bilateral buzzing (tinnitus), episodes of mild dizziness, and the hearing test results showing bone conduction greater than air conduction with no lateralization on the Weber test. These clinical features are consistent with conductive hearing loss which is typical of otosclerosis. Diabetic otopathy generally leads to sensorineural hearing loss, not conductive, making it less likely. Drug-induced ototoxicity is less probable considering her medications do not commonly cause this issue, and presbycusis, age-related hearing loss, is unlikely given her age. Her occupation as a trombonist is a distractor; noise-induced hearing loss typically causes sensorineural hearing loss rather than conductive.",,mmed_bench
D_mmed_bench_006,distractor,MMEDBENCH_REPORT_MMEDBENCH_045156,"Correct answer: Seborrheic dermatitis. Rationale: The child's presentation includes signs and symptoms suggestive of a nutritional deficiency, specifically B-group vitamin deficiencies, such as riboflavin (vitamin B2), niacin (vitamin B3), or pyridoxine (vitamin B6), associated with angular cheilitis (cracking of the skin at the corners of the mouth), glossitis (swollen tongue), and pallor secondary to anemia. The normal MCV with low hemoglobin points to a non-megaloblastic anemia, which can occur with deficiencies in these vitamins. If left untreated, deficiencies of certain B vitamins can lead to dermatological manifestations, including seborrheic dermatitis-like eruptions. Option D (Seborrheic dermatitis) is the most likely development if the nutritional deficiencies are not addressed. Hypersegmented neutrophils (Option A) are associated with megaloblastic anemia, typically related to vitamin B12 or folate deficiency. Keratomalacia (Option B) results from severe vitamin A deficiency. Dilated cardiomyopathy (Option C) could be related to a deficiency in thiamine (vitamin B1), but the other symptoms don't fit this as well as they do B-group deficiencies linked to seborrheic dermatitis.",,mmed_bench
D_mmed_bench_007,distractor,MMEDBENCH_REPORT_MMEDBENCH_044040,"Correct answer: Berger’s disease. Rationale: The most likely diagnosis is A. Berger’s disease, also known as IgA nephropathy. The key indicator in this case is the presence of granular IgA immune complex deposits in the mesangium on immunofluorescence. This finding is characteristic of IgA nephropathy. The patient’s history of multiple episodes of hematuria since childhood supports this chronic condition, unlike post-streptococcal glomerulonephritis, which is usually preceded by a streptococcal infection and would more likely present with low C3 levels. Hemolytic uremic syndrome typically includes thrombocytopenia and kidney impairment, which are not indicated here. Finally, celiac disease is not associated with these renal findings.",,mmed_bench
D_mmed_bench_008,distractor,MMEDBENCH_REPORT_MMEDBENCH_042438,"Correct answer: Parvovirus arthritis. Rationale: The patient presents with acute pain and swelling in the hands and wrists, a nonpruritic generalized rash, and a recent history of fever and upper respiratory symptoms that suggest a viral etiology. The absence of abnormalities in the erythrocyte sedimentation rate and autoimmune serologies such as anti-nuclear antibody and anti-dsDNA make systemic autoimmune conditions like systemic lupus erythematosus less likely. Disseminated gonococcal disease typically presents with fever and migratory polyarthralgia, tenosynovitis, and dermatitis, but the recent usage of condoms, albeit inconsistent, and lack of genitourinary symptoms reduce this likelihood. Psoriatic arthritis usually has a more insidious onset and is associated with psoriatic skin changes. Therefore, parvovirus arthritis, or Parvovirus B19 infection, which commonly causes a lacy macular rash (erythema infectiosum or ""fifth disease"") and can lead to acute symmetrical polyarthralgia or polyarthritis, is the most probable diagnosis given the clinical picture.",,mmed_bench
D_mmed_bench_009,distractor,MMEDBENCH_REPORT_MMEDBENCH_036054,"Correct answer: Increased confidence interval range. Rationale: Reducing the sample size of a study typically leads to a decrease in the power of the study and an increase in the width of the confidence interval for the estimated parameters, reflecting greater statistical uncertainty. In this hypothetical scenario, if the number of participants were halved from 14,000 to 7,000, the precision of the hazard ratio estimate would diminish, resulting in a wider confidence interval around the calculated hazard ratio. A smaller sample size would not necessarily alter the hazard ratio itself (Option A), the rate of type I error (Option C), or directly affect the risk of confounding bias (Option D). The increased confidence interval (Option B) is therefore the most expected change with a reduced sample size.",,mmed_bench
D_mmed_bench_010,distractor,MMEDBENCH_REPORT_MMEDBENCH_044720,"Correct answer: Folate synthesis inhibitor. Rationale: The patient's clinical presentation of persistent fevers, night sweats, productive cough, cavitations on chest radiograph, and the detection of partially acid-fast gram-positive branching rods in bronchoalveolar lavage strongly suggests a diagnosis of pulmonary nocardiosis, especially given his immunocompromised state due to poorly managed HIV with low CD4 count. Nocardia species are susceptible to sulfonamides, which inhibit folate synthesis—a crucial pathway required for bacterial replication and survival. Therefore, a folate synthesis inhibitor, such as trimethoprim-sulfamethoxazole, is the appropriate choice for antibiotic therapy (Option D). Other listed mechanisms wouldn't target the suspected pathogen as effectively as a folate synthesis inhibitor.",,mmed_bench
D_mmed_bench_011,distractor,MMEDBENCH_REPORT_MMEDBENCH_037909,"Correct answer: 5. Rationale: The correct answer is A. 5. The patient's presentation of abdominal pain and bloody stool coupled with the finding of hundreds of small polyps in the colon strongly suggests familial adenomatous polyposis (FAP), a condition caused by a mutation in the APC (adenomatous polyposis coli) gene. This gene is located on chromosome 5 (5q21-q22). The early age of onset and the number of polyps are characteristic of FAP. Additionally, a family history of colon cancer (cousin diagnosed at 21) also supports this diagnosis. Although both are genetic conditions, the grandfather's Alzheimer disease and the chromosome it's associated with are not relevant to the polyposis observed in this patient.",,mmed_bench
D_mmed_bench_012,distractor,MMEDBENCH_REPORT_MMEDBENCH_044638,"Correct answer: Diclofenac. Rationale: Diclofenac, a nonsteroidal anti-inflammatory drug (NSAID), is the medication most likely to have contributed to treatment failure with furosemide in this scenario. NSAIDs can decrease renal blood flow, impairing the diuretic response to furosemide, a loop diuretic. The patient presents with signs of fluid overload consistent with heart failure exacerbation. NSAIDs can exacerbate heart failure by causing sodium and water retention. The other options, including sulfasalazine, prednisone, and infliximab, do not typically have the same significant impact on renal blood flow or diuretic response as NSAIDs do. Prednisone, for example, could even promote diuresis in some cases due to its anti-inflammatory effects.",,mmed_bench
D_mmed_bench_013,distractor,MMEDBENCH_REPORT_MMEDBENCH_041919,"Correct answer: Clindamycin therapy. Rationale: The most appropriate next step in managing this case is C, clindamycin therapy. The child presents with symptoms of a bacterial pharyngitis—sore throat, painful swallowing, enlarged tonsils with exudates, and a warm, tender, nonfluctuant cervical lymph node. These signs suggest a bacterial infection, likely Group A Streptococcus (GAS), which is a common cause of pharyngitis in children. Clindamycin is an effective antibiotic for treating GAS, and it also covers potential anaerobic bacteria that could cause neck abscesses. The lack of fluctuance suggests that abscess formation is not present, thus making incision and drainage (option B) inappropriate at this time. Sulfadiazine and pyrimethamine (option A) are treatments for toxoplasmosis, not bacterial pharyngitis, and there is no indication of immunodeficiency or viral infection to warrant immunoglobulin therapy (option D).",,mmed_bench
D_mmed_bench_014,distractor,MMEDBENCH_REPORT_MMEDBENCH_039432,"Correct answer: Knee to chest positioning. Rationale: The presented symptoms suggest a possible congenital heart disorder, such as Tetralogy of Fallot, which can present with cyanotic episodes called ""Tet spells."" These spells are due to decreased pulmonary blood flow and right-to-left shunting through concomitant defects. Option D, knee to chest positioning, increases systemic vascular resistance, which reduces the right-to-left shunting across the ventricular septal defect and increases the blood flow to the lungs, thereby improving oxygenation. Options A, B, and C are not typically used to manage acute cyanotic spells in congenital heart disease and would not directly address the underlying pathophysiology as the knee-to-chest position does.",,mmed_bench
D_mmed_bench_015,distractor,MMEDBENCH_REPORT_MMEDBENCH_037018,"Correct answer: Central line-associated blood stream infection. Rationale: The patient's presentation with high, unrelenting fever alongside the identification of coagulase-negative cocci in clusters from blood cultures taken from the central line on the 8th postoperative day points towards a central line-associated blood stream infection (CLABSI). The earlier positivity of cultures from the central line versus the peripheral line supports this diagnosis. The presence of an S3 gallop and crackles at the lung bases might suggest heart failure or a pulmonary process, but these findings do not exclude a CLABSI. Additionally, there is no purulent discharge from the sternal wound, which reduces the likelihood of a surgical site infection, and there are no abdominal signs to suggest bowel ischemia. Finally, while a catheter-associated urinary tract infection is possible, it is less likely to cause systemic symptoms as severe as those seen in this patient without other specific urinary findings.",,mmed_bench
D_mmed_bench_016,distractor,MMEDBENCH_REPORT_MMEDBENCH_046056,"Correct answer: Fine needle aspiration with cytology. Rationale: A fine needle aspiration with cytology (Option B) is the most appropriate next step for a patient presenting with new-onset palpitations, tremors, weight loss, and anxiety alongside a palpable thyroid nodule. These symptoms are suggestive of hyperthyroidism, possibly due to thyroid autonomy or thyroiditis. The history of neuroblastoma does not directly relate to the current presentation but raises concern for secondary malignancies. Thus, evaluating the thyroid nodule for malignancy is imperative. An ultrasound (Option A) is commonly performed as part of the evaluation, but a biopsy via fine needle aspiration is necessary to obtain cytology to rule out thyroid cancer, especially considering the firm and nontender characteristics of the nodule, which increase the suspicion of malignancy. Life-long monitoring (Option C) or thyroid hormone replacement therapy (Option D) may be premature without a diagnosis.",,mmed_bench
