pair_id,condition,caption_ref,model,prompt,multicare_output,multicare_precision,multicare_recall,multicare_f1,multicare_refusal,multicare_doc,multicare_cond_match,multicare_ev_words,pubmedqa_output,pubmedqa_precision,pubmedqa_recall,pubmedqa_f1,pubmedqa_refusal,pubmedqa_doc,pubmedqa_cond_match,pubmedqa_ev_words,mmedbench_output,mmedbench_precision,mmedbench_recall,mmedbench_f1,mmedbench_refusal,mmedbench_doc,mmedbench_cond_match,mmedbench_ev_words,shuffled_output,shuffled_precision,shuffled_recall,shuffled_f1,shuffled_refusal,shuffled_doc,shuffled_cond_match,shuffled_ev_words
P02334,foot_swelling,The left leg is swollen.,openai/gpt-oss-120b,direct,,,,,False,multicare:PMC3633296,False,367,"जो क्लिनिकल एविडेंस आप ने दिया है, वह मुख्य रूप से श्वसन संकट (respiratory distress) के संकेतों की किताबों और ऑनलाइन रिसोर्सेज में कितनी अच्छी तरह कवर किए गए हैं, इस पर है—जैसे श्वसन दर, सायनोसिस, रीट्रैक्शन आदि। इसमें त्वचा की खुजली, लालिमा या सूजन जैसे dermatologic लक्षणों के बारे में कोई जानकारी नहीं है। इसलिए इस एविडेंस के आधार पर आपके इंटेंस इटिंग, रैडनेस और स्वैलिंग की वजह या उपचार पर कोई निष्कर्ष नहीं निकाला जा सकता। आपको इस समस्या के लिए त्वचा या एलर्जिक विशेषज्ञ (dermatologist/allergist) से सलाह लेनी चाहिए।",0.0,0.0,0.0,False,pubmedqa:22005290,False,274,"Jo clinical evidence aapko diya gaya hai, wo acute gout ke case ko describe karta hai – yani sudden joint pain, redness aur swelling, khas kar first metatarsophalangeal joint mein, aur iska treatment NSAIDs",0.3333333333333333,1.0,0.5,False,mmedbench:MMEDBENCH_037341,False,309,"Jo clinical evidence aapne diya hai, wo sirf testicular trauma (scrotal injury) aur uske surgical management ke baare mein hai—ye itching, redness ya joint‑related skin lesions se directly sambandhit nahi hai. Isliye is evidence se aapke pair, ghutne ya elbows par aane wale intense itching aur scar formation ka koi explanation nahi milta. Aapke symptoms skin allergy, eczema ya kisi systemic dermatologic condition ki taraf indicate kar sakte hain, jo ki is case report mein discuss nahi hua. Isliye aapko ek dermatologist ya rheumatologist se consult karna chahiye, taki proper skin",0.0,0.0,0.0,False,shuffled:PMC6942712,False,342
P01455,foot_swelling,The foot is swollen and reddish appearances.,openai/gpt-oss-120b,direct,"Jo clinical evidence humare paas hai, usme kerosene injection ke baad severe pain, redness, blisters, black discoloration aur feeble pulses dekhe gaye, aur iske liye IV antibiotics, steroids aur surgical opinion zaroori thi. Aapki beti ke pair par jo lal‑purple nodule aur sujan hai, wo bhi cellulitis ya tissue necrosis ki taraf ishara kar sak",0.0,0.0,0.0,False,multicare:PMC3701371,False,285,"Is evidence jo aapne diya hai, woh sirf bachon ke tonsillectomy ke baad vomiting aur dard ko kam karne ke liye dexamethasone ya acupuncture ke istemal ke baare mein hai. Ismein foot ke infection, swelling ya koi skin lesion ka koi data nahi hai, isliye is evidence se aapki beti ke pair ki problem ka koi direct jawab nahi milta. Agar swelling, redness aur pain continue rahe, to doctor se fir se milna zaroori hai—antibiotics ya koi aur treatment unke clinical assessment par hi decide hoga. Yeh clinical study aapke current foot issue ko address nahi karti.",0.25,1.0,0.4,False,pubmedqa:27328737,False,215,,,,,False,mmedbench:MMEDBENCH_003855,False,322,"Jo clinical evidence hai, usmein kerosene ke injection se skin mein severe cellulitis, blistering aur tissue necrosis ho gaya tha, aur patient ko turant IV antibiotics, steroids aur surgical opinion ki zaroorat padhi thi. Aapki beti ke pair ki laal‑safed, sujan aur marble‑jaisi gaath bhi ek inflammatory ya infectious process (cellulitis/abscess) ki taraf ishara kar sakti",0.0,0.0,0.0,False,shuffled:PMC3701371,False,285
P00465,foot_swelling,Bright pink coloured skin with darkening at one place on inner side of lower lip.,openai/gpt-oss-120b,direct,"Jo clinical evidence aapko diya gaya hai, wo ek 89‑saal ke aadmi ke herpes zoster ophthalmicus aur uske orbital apex syndrome (OAS) ke baare mein hai; ismein pairon ki sujan ya aapke liye di gayi anti‑platelet/antihypertensive dawaiyon ka koi zikr nahi hai. Isliye is evidence se yeh pata nahi chal sakta ki aapki pairon ki sujan aapki dawaiyon ki wajah se hai ya kisi aur karan se",,,,False,multicare:PMC9834609,False,376,"Jo study aapke saath share ki gayi hai, usmein esmolol (ek beta‑blocker)",,,,False,pubmedqa:8094722,False,205,"Jo clinical evidence aapko diya gaya hai, wo aapke high LDL (160 mg/dL) aur diabetes + stage‑3 CKD ke risk ko dekhte hue, simvastatin (ek statin) ko pehla‑line therapy recommend karta hai. Statins ne aise patients mein cardiovascular events aur mortality ko significantly kam kiya hai, isliye aapke lipid profile ke liye simvastatin sabse appropriate choice hai. Diye gaye data mein pairon ki sujan ya aapke current anti‑platelet/antihypertensive dawaiyon ka koi link nahi bataya gaya, isliye edema ke li",,,,False,mmedbench:MMEDBENCH_045713,True,268,,,,,False,shuffled:PMC7175435,False,392
P01550,foot_swelling,The right foot is swollen with some deformation.,openai/gpt-oss-120b,direct,"Jo clinical evidence humare paas hai, usmein bataya gaya hai ki cyanoacrylate (super glue) lagne se skin par jaldi se chipak‑jaata hai aur dard‑sujan ho sakti hai. Agar aapke boyfriend ke pair ka bump actually super‑glue ki wajah se hai, to acetone lagane se glue kuch hi seconds mein dissolve ho jaata hai aur movement wapas mil jaati hai. Iske alawa, normal paani, alcohol ya sabun se chipkaav ko todna bahut mushkil hota hai. Isliye, agar aapko lagta hai ki bump glue ki wajah se hai",,,,False,multicare:PMC4904143,False,400,"Is study ke mutabiq, jab ACL injury jaise knee trauma hota hai, to joint mein sujan (effusion) zaroor hoti hai, lekin uski severity (bump, swelling) ka direct sambandh quadriceps ki activation ya strength se nahi milta. Yani, jitni zyada sujan ho, zaroori nahi ki quadriceps ka kaam utna hi kam ho – dono alag‑alag parameters hain. Lekin overall, ACL injury ke baad quadriceps activation ratio (CAR) healthy logon se kam hota hai (≈94% vs 98%). Isliye sirf sujan dekhkar activation ka and",0.5,1.0,0.6666666666666666,False,pubmedqa:22523081,False,234,"Is clinical evidence jo aapne diya hai, wo sirf ADHD stimulant (jaise amphetamine ya methylphenidate) ke overdose ke signs ke baare mein hai – jaise ki palpitations, nausea, sweating, aur sabse khas ocular sign **dilated pupils (mydriasis)**. Yeh evidence aapke boyfriend ke pair ke bump, dard ya sujan ke liye koi direct clue nahi deta. Agar aapko lagta hai ki koi drug misuse ya overdose ka suspicion hai, to pupil size check karna ek helpful sign ho sakta hai. Leg injury ke liye proper physical exam aur imaging ki zarurat hogi, jo is evidence mein covered nahi hai. Isliye, aapko doctor se milke uski leg ka detailed assessment karwana ch",,,,True,mmedbench:MMEDBENCH_039770,False,261,"Is clinical evidence mein sirf brain‑related problems (PRES, severe headache, visual hallucinations, high blood pressure, brain edema) ka zikr hai, aur koi bhi leg injury ya swelling ka data nahi milta. Isliye aapke boyfriend ke pair ke bump, dard aur sujan ke liye yeh evidence direct help nahi de sakta. Aapko local doctor se milke physical exam, X‑ray ya ultrasound jaise imaging karwani chahiye, taaki fracture, soft‑tissue injury ya infection rule out ho sake. Agar swelling bahut zyada ho ya pain intense ho, to turant medical attention lein.",0.25,1.0,0.4,True,shuffled:PMC6657631,False,400
P01415,foot_swelling,The right leg is swollen with redness.,openai/gpt-oss-120b,direct,"जो क्लिनिकल एविडेंस आप ने दिया है, वह मुख्यतः आपके एनोरेक्टल GIST (गैस्ट्रोइंटेस्टाइनल स्टेम सेल ट्यूमर) और उसकी सर्जरी‑बाद की रिपोर्ट पर केंद्रित है। इस रिपोर्ट में आपके पैरों के नीचे के लाल/नीले दाने, सूजन या किसी भी त्वचा‑सम्बंधी समस्या का कोई उल्लेख नहीं है, इसलिए इस साक्ष्य के आधार पर उनके कारण या उपचार के बारे में हम कुछ नहीं कह सकते। आपके मौजूदा ट्यूमर का आकार >5 सेमी, हाई माइटोटिक इंडेक्स और नकारात्मक लिम्फ‑वेसिकल इनवेज़न है, जिससे सर्जरी के बाद फॉलो‑अप इमेजिंग और संभवतः टार्गेटेड थैरेपी (ज",,,,False,multicare:PMC3621153,True,376,"Is study jo aapko diya gaya hai, wo sirf bachchon mein mouth‑breathing aur uske dental malocclusion (class II, open bite, crossbite) ke sambandh ko dekhta hai. Ismein koi skin lesion, daane, ya cancer‑related swelling ka data nahi hai, aur na hi iski koi age group ya symptom aapke case se milti‑julti hai. Isliye is evidence se aapke pairon ke laal‑neele daane ya swelling ke baare mein koi nishkarsh ya treatment suggestion nahi nikal sakte. Aapko apne oncologist ya dermatologist se follow‑up karna hi sabse appropriate rahega.",0.5,0.5,0.5,False,pubmedqa:19282036,False,246,"Jo rash aap describe kar rahe hain, uski clinical picture (circular, itchy, annular plaque) aur KOH test mein hyphae dikhne se yeh dermatophyte infection (tinea) ka sign hai, jaise ki ringworm. Is tarah ke fungal infection ke liye, especially jab topical treatment se relief nahi milta, sabse behtar next step oral itraconazole lena hota hai. Itraconazole systemic antifungal hai aur dermatophyte ko effectively eradicate karta hai, jabki topical antibiotics ya clindamycin ka koi fayda nahi hota. Isliye aapke case mein itraconazole",0.0,0.0,0.0,False,mmedbench:MMEDBENCH_003866,False,299,"Clinical evidence ke hisaab se, aapne jo radiotherapy li thi usmein grade 2 dermatitis (skin redness, irritation) aur thodi enteritis dek",0.5,0.5,0.5,False,shuffled:PMC10151084,False,400
P00849,foot_swelling,The foot is swollen blue black discolour.,openai/gpt-oss-120b,direct,"Is case mein jo problem thi, wo cyanoacrylate (super glue) ki chipak‑jaane ki wajah se thi, aur acetone se turant dissolve ho gayi — yeh koi drug allergy ka example nahi hai. Clinical evidence sirf batata hai ki glue water, alcohol ya blood ke contact se polymerize hota hai aur acetone se hi asani se hataya ja sakta hai. Omeprazole ya aapke khane se jo symptoms aap describe kar rahe hain, uska is report mein koi sambandh nahi dikhaya gaya. Agar aapko omeprazole se ya kisi aur cheez se allergy ka suspicion hai, to allergy testing ya dermatologist se consult karna behtar rahega.",0.0,0.0,0.0,False,multicare:PMC4904143,False,400,"Is evidence jo aapko diya gaya hai, wo MDMA (ecstasy) naam ke nasha ke baare mein hai aur uske wajah se hone wali severe hyponatremia (low sodium) aur brain swelling (cerebral edema) ko describe karta hai, na ki omeprazole ya kisi aur drug allergy ko. Ismein bataya gaya hai ki MDMA ke karan paani‑electrolyte imbalance ya rhabdomyolysis ho sakta hai, aur treatment hypertonic saline ya mannitol se kiya jata hai. Aapke haath‑paon ki khujli,",0.5,1.0,0.6666666666666666,False,pubmedqa:19500936,False,131,"Jo clinical evidence aapke case mein diya gaya hai, uske hisaab se aapke jaise stimulant (jaise amphetamine ya methylphenidate) ka zyada dose lene par sabse common ocular sign **mydriasis (dilated pupils)** hota hai. Palpitations, euphoria, sweating aur high blood pressure bhi is overstimulation ka hissa hain. Evidence mein omeprazole ya allergic rash ke koi ocular sign mention nahi kiya gaya, isliye aapke current skin‑mucosal symptoms ke liye yeh data directly applicable nahi hai. Agar aapko aankhon mein koi alag symptom lag raha ho, to uske liye alag evaluation ki zar",0.0,0.0,0.0,False,mmedbench:MMEDBENCH_039770,False,261,"Jo clinical evidence aapne diya hai, wo ek 76‑saal ke patient ke transient weakness, gait disturbance aur EEG‑recorded seizure‑like activity ke baare mein hai – isme skin rash, itching ya omeprazole se allergy ka koi zikr nahi hai. Isliye is evidence se aapke haathon‑paon ki khujli, chehre ka laal hona aur sujan ka direct sambandh nahi banaya ja sakta. Agar aapko lagta hai ki omeprazole ya koi aur dawa se allergic reaction ho raha hai, to allergy specialist se patch test ya blood test karwana behtar rahega. Saath hi, agar aapko koi neurological ya seizure‑jaisa symptom feel ho raha ho, to turant doctor se consult karein.",0.0,0.0,0.0,False,shuffled:PMC10543690,False,400
P01182,foot_swelling,The ankle of the foot is swollen with brown discolouration.,openai/gpt-oss-120b,direct,"Jo clinical evidence aapko diya gaya hai, wo ek kidney ka solid tumor (renal sarcoma) ka case hai – isme severe anemia, hydronephrosis aur kidney mass dikhaya gaya hai, lekin liver ya thyroid se koi sambandh nahi bataya gaya. Isliye aapke liver enzymes ki elevation ya foot‑ankle swelling ka is kidney tumor se direct link nahi lagta. Foot swelling aksar local inflammation, venous congestion ya medication side‑effect ki wajah se ho sakti hai; iske liye orthopaedic ya vascular evaluation karwana behtar rahega. Agar aapko liver function test abnormal lag raha hai, to liver ultrasound ya gastro‑hepatology consult se aage ki jaanch karani chahiye.",0.25,1.0,0.4,False,multicare:PMC3271452,False,400,"Mujhe jo clinical evidence mila hai, wo sirf cranial nerve VI palsy, disc edema aur increased intracranial pressure (jaise ki subdural hematoma) ke baare mein hai. Ismein liver enzymes, thyroid medication ya foot‑ankle swelling ka koi zikr nahi hai. Isliye is evidence ke basis par aapke liver enzyme elevation ya foot swelling ka koi direct sambandh batana possible nahi hai. Agar aapko foot swelling ya liver ke results ke liye specific guidance chahiye, to aapko ek hepatology ya general physician se alag evaluation karwani hogi.",1.0,1.0,1.0,False,pubmedqa:20152779,False,100,"Jo clinical evidence aapko diya gaya hai, wo ek bachche mein leukocytoclastic vasculitis (LCV) ka case batata hai – jisme rash, joint swelling (ankle) aur abdominal pain shamil hote hain, aur ye aksar recent antibiotics ke baad hota hai. Ismein liver enzymes ya thyroid medication ka koi zikr nahi hai, isliye aapke liver enzyme elevation ka LCV se direct sambandh nahi dikhaya gaya. Agar aapke pair aur ankle ka swelling LCV ki tarah non‑blanching papules ke saath ho, to yeh vasculitis ka hi hissa ho sakta hai, lekin liver problem ke liye alag evaluation ki zarurat hogi. Apne doctor se liver function test aur medication",0.25,1.0,0.4,False,mmedbench:MMEDBENCH_045209,False,298,"Clinical evidence se pata chalta hai ki aapke elevated ALT/AST ka sabse zyada sambandh type‑1 diabetes ke DKA episode aur liver glycogen overload se hai, na ki thyroid medication se. Liver enlargement aur enzyme rise usually systemic metabolic stress ki wajah se hoti hain, aur foot‑ankle swelling aksar peripheral edema, diabetic neuropathy ya medication‑induced fluid retention ki nishani hoti hai, liver dysfunction se directly linked nahi hoti. Isliye aapke foot swelling ko liver enzymes se directly jodna mushkil hai;",1.0,1.0,1.0,False,shuffled:PMC5925151,False,400
P02644,foot_swelling,The foot is swollen blue black discolour.,openai/gpt-oss-120b,direct,,,,,False,multicare:PMC2651898,False,400,"जो क्लिनिकल एविडेंस आप ने दिया है, वह एक 77‑साल के मरीज में अॉर्टा‑लेफ्ट रेनल वेन फिस्टुला और उसके एंडोवेस्कुलर स्टेंट‑ग्राफ से इलाज के बारे में है। यह जानकारी आपके पैर की सूजन, ANA पॉज़िटिव, या थकान जैसे लक्षणों से सीधे जुड़ी नहीं है। इसलिए इस एविडेंस के आधार पर आपके पैर की समस्या का कारण या उपचार निर्धारित नहीं किया जा सकता। मैं सुझाव दूँगा कि आप अपने डॉक्टर से मिलें, ताकि वे आपके रक्त‑रोग, इम्यूनोलॉजी और वैस्कुलर परीक्षणों को देख कर सही निदान कर सकें।",,,,False,pubmedqa:10893143,False,95,"Jo clinical evidence aapne diya gaya hai, usmein sabse zyada supportive sign reactive arthritis ka hai – asymmetric joint pain (knee‑ankle), recent urethritis‑like urinary pain, aur conjunctivitis ka triad. Synovial fluid mein high neutrophils aur negative Gram stain septic arthritis ko rule out karta hai, aur ANA positivity ya anemia is condition ke liye typical nahi hai. Isliye aapke calf ki sujan aur thakan ko reactive arthritis se directly jodna mush",0.0,0.0,0.0,False,mmedbench:MMEDBENCH_036218,False,339,"Clinical evidence में बताया गया है कि calf‑swelling अक्सर deep vein thrombosis (DVT) या heparin‑induced thrombocytopenia (HIT) जैसे thrombotic problems के कारण हो सकता है, और इन स्थितियों में swelling के साथ‑साथ",1.0,1.0,1.0,False,shuffled:PMC3279506,True,400
P00449,foot_swelling,The knees in both of the legs have swollen and there is also slight deformation,openai/gpt-oss-120b,direct,"Jo case report mein diya gaya hai, usmein left femoral artery‑vein fistula ke high‑flow (≈2100 ml/min) ke karan distal limb mein ischemic pain, ulcer aur swelling aayi thi, aur fistula ko endovascular plug se band karne ke baad blood flow normal ho gayi aur sab symptoms theek ho gaye【1†L1-L4】【1†L13-L16】. Aapke left calf‑foot ke pain",0.3333333333333333,1.0,0.5,False,multicare:PMC9677045,False,352,"Is study jo aapne diya hai, woh sirf shoulder ke spinoglenoid notch mein ganglion cysts aur unke labral‑tear ya glenoid wear se sambandh ko describe karta hai. Yeh evidence calf muscle ya foot ke tenderness, swelling, ya blood‑clot issues ke baare mein koi jaankari nahi deta. Isliye is research se aapke calf ke pain ya swelling ka koi direct cause ya diagnosis nikalna mumkin nahi hai. Aapko jo vascular/sonographic tests karwaye hain, unke results aur ek vascular specialist ki assessment hi",0.5,1.0,0.6666666666666666,True,pubmedqa:26810017,False,189,"Jo clinical evidence aapko diya gaya hai, wo ek 32‑saal ki mahila ke left arm pain aur dizziness ke baare mein hai, jiska diagnosis **Subclavian steal syndrome** hai – yani subclavian artery ke stenosis se arm ko blood “steal” ho jata hai aur cerebral circulation affect hoti hai. Is condition mein arm ka blood pressure low, radial pulse absent, aur subclavian area mein bruit hota hai, jo aapke left calf ya foot ke swelling‑pain se bilkul alag hai. Isliye aapke calf ki takleef aur swelling ke li",0.5,1.0,0.6666666666666666,False,mmedbench:MMEDBENCH_041906,False,294,"Jo clinical evidence aapko diya gaya hai, usmein ek 71‑saal ki mahila ke left femoral artery‑vein fistula (synthetic graft) ki wajah se bahut high flow (≈2100 ml/min) aur distal ischemia hua tha – isse calf‑pain, swelling, cold",0.5,1.0,0.6666666666666666,False,shuffled:PMC9677045,False,352
P01802,foot_swelling,The right foot is swollen with some deformation.,openai/gpt-oss-120b,direct,"Jo clinical evidence aapne diya hai, wo ek 60‑saal ke aadmi mein high‑grade large B‑cell lymphoma aur uske CNS spread (ophthalmoplegia, liver mets, bone‑marrow involvement) ka description hai. Ismein peripheral venous disease, high cholesterol ya pairon ki sujan ka koi zikr nahi hai",0.0,0.0,0.0,False,multicare:PMC6735305,False,400,"Jo clinical evidence aapko diya gaya hai, wo ek rare “steal syndrome” ke case ke baare mein hai jo ek high‑flow arteriovenous fistula (dialysis access) se hota hai aur haath ki ischemia (cynosis, swelling) ko treat karne ke liye fistula flow ko plication technique se kam kiya gaya tha. Yeh evidence specifically proximal arterial‑venous fistulas aur hand circulation par focus karta hai, isliye yeh aapke pairon ki swelling, peripheral veins ya high cholesterol se directly sambandhit nahi hai. Is case mein flow reduction se",1.0,1.0,1.0,False,pubmedqa:26980351,False,241,"Jo clinical evidence aapko diya gaya hai, wo ek 42‑saal ke aadmi ke subacute infective endocarditis (Enterococcus faecalis) ke baare mein hai, jisme fever, night sweats, murmur, petechiae aur Janeway lesions shamil hain. Yeh evidence aapke peripheral veins, swollen legs aur high cholesterol ke problem se directly sambandhit nahi hai. Isliye",0.3333333333333333,1.0,0.5,False,mmedbench:MMEDBENCH_043029,False,311,"Jo aapke symptoms (lambe samay khade rehne ke baad leg swelling, pain aur erythema) hain, wo clinical evidence mein dikhaye gaye DVT (deep vein thrombosis) ke pattern se milte‑julte hain – us patient ko bhi leg swelling, pain aur neutrophil‑high leukocytosis ke saath DVT ka diagnosis",0.3333333333333333,1.0,0.5,False,shuffled:PMC3279506,True,400
P00458,foot_swelling,The left side of lower lip contains the swelling.,openai/gpt-oss-120b,direct,"Clinical evidence se pata chalta hai ki aapka jo edema (ankhon aur pairon ka swelling) aur kabhi‑kabhi headache hai, wo nephrotic syndrome ki hypo‑albuminemia aur uske chalte hyper‑coagulable state ke karan ho sakta hai – jaise ki case report mein cerebral infarcts hue the. Low albumin (16 g/L) ke wajah se body fluid vessels ke bahar shift ho jata hai, isliye aapko sub‑sub swelling dikh rahi hai; jab",1.0,1.0,1.0,False,multicare:PMC3621240,True,342,"Clinical evidence sirf contrast media ke baad kidney injury (radiocontrast nephropathy) aur uske liye prophylactic hemodialysis ki effectiveness ko hi discuss karta hai. Is study mein dikhaya gaya ki contrast dene ke baad serum creatinine badh sakta hai aur kuch logon ko dialysis ki zaroorat padti hai, lekin headache, aankhon ka swelling ya leg edema ka koi direct sambandh nahi bataya gaya. Agar aapne recent koi imaging test (CT‑scan ya angiogram) contrast ke saath kara hai, to kidney function monitor karna",1.0,1.0,1.0,False,pubmedqa:11747848,False,265,,,,,False,mmedbench:MMEDBENCH_043327,False,278,"Jo clinical evidence aapke case se milti‑julti hai, usme pituitary gland ka “empty sella” aur pan‑hypopituitarism (thyroid, adrenal, gonadal hormone ki kami) dikhayi gayi thi. Low cortisol aur hypothyroidism dono hi sir dard, chehre‑aur‑pair ki swelling (myxedema‑type edema), aur BP mein uthal‑patal ka karan ban sakte hain; hy",1.0,1.0,1.0,False,shuffled:PMC7732407,False,400
P01079,foot_swelling,The foot is swollen with bloatness.,openai/gpt-oss-120b,direct,"Clinical evidence se pata chalta hai ki jab weight kam hota hai aur creatinine thoda badh jata hai, tab bhi severe venous‑pulmonary congestion ho sakti hai aur diuretic dose ko thoda aur badhane se kidney function wapas improve ho sakta hai. Aapke",,,,False,multicare:PMC9994295,True,400,"Is study mein dekha gaya ki diabetes ke patients, chahe unki aankhon ki vision normal ho, phir bhi retina ki sensitivity kam ho sakti hai aur foveal thickness thodi badh jaati hai – yeh changes bina koi symptoms ke hoti hain. Iska matlab hai ki aapko regular retinal screening (OCT ya microperimetry) karani chahiye, taaki early diabetic eye changes pakde ja sakein. Aapke foot swelling ya kidney protein ke baare mein is study se",1.0,1.0,1.0,False,pubmedqa:24978668,False,200,"Aapke case mein sabse pehle “urinary albumin” (micro‑albuminuria) test karwana zaroori hai, kyunki ye diabetic nephropathy ka sabse early sign hota hai aur serum creatinine se pehle changes dikhata hai. Agar urine albumin normal ya bahut kam ho, to aapki kidney disease abhi shuruat mein hi ho sakti hai aur aapko blood sugar aur blood pressure ko tight control rakhna chahiye (A1c <7 % aur BP <130/80 mm Hg). Edema ke liye doctor ne diuretic diya hai, lekin foot ki sujan aur dry toes ke liye daily moisturiser, proper footwear aur regular foot inspection zaroori hai. Aap apne nearest primary‑care ya community health centre se urine albumin test (spot urine ACR) free mein karwa sakti",1.0,1.0,1.0,False,mmedbench:MMEDBENCH_039791,False,192,"Jo clinical evidence aapko diya gaya hai, usme interferon‑beta se hone wali thrombotic microangiopathy (TMA) ne acute kidney injury, high blood pressure, proteinuria aur pairon mein edema (sujan) paida ki thi; jab offending drug hata diya gaya",1.0,1.0,1.0,False,shuffled:PMC3399315,True,355
P02614,foot_swelling,The foot is swollen blue black discolour.,openai/gpt-oss-120b,direct,,,,,False,multicare:PMC7773467,False,400,"Jo clinical evidence aapke saath share kiya gaya hai, wo chronic otitis media (COME) aur Helicobacter pylori (HP) ke beech sambandh ko dekh raha tha. Is study mein na to ear ke fluid mein aur na hi adenoid tissue mein HP mila, aur sirf kuch logon mein HP ke antibodies (IgG/IgA) positive the, jo infection ka pakka saboot nahi dete. Iska matlab yeh hai ki HP ka presence aapke anemia ya Entocort se aane wali severe allergic‑like reaction ko explain nahi karta. Aapke case mein anemia ke liye aur bhi investigations (jaise GI bleeding work‑up, iron studies, bone",,,,False,pubmedqa:19769821,False,179,,,,,False,mmedbench:MMEDBENCH_043962,True,202,Clinical evidence mein aapke jaise severe anemia (,,,,False,shuffled:PMC7572658,True,314
P00463,foot_swelling,Lower right side of the lower lip is swollen with slight red patches around the same area. Possible Impact from an object to the lip might have caused the swelling.,openai/gpt-oss-120b,direct,"जो क्लिनिकल एविडेंस हमने देखा है, वह एक 18‑साल के जिमनास्ट की कलाई (स्कैफ़ॉइड और रेडियल फाइज़) की फ्रैक्चर और उसकी सर्जिकल मैनेजमेंट के बारे में है। यह जानकारी आपके पति के दिल‑से संबंधित समस्या या पैर की सूजन से सीधे जुड़ी नहीं है। इसलिए इस एविडेंस के आधार पर मैं उनके बाएँ पैर की सूजन का कारण या उपचार नहीं बता सकता। कृपया इस मुद्दे को अपने कार्डियोलॉजिस्ट या पाद रोग विशेषज्ञ (पॉडियाट्रिस्ट) से चर्चा करें, ताकि उचित जांच और इलाज मिल सके।",,,,False,multicare:PMC4816858,False,394,"Jo clinical evidence aapne diya hai, wo ek 77‑saal ke aadmi ke aorto‑left renal vein fistula aur uske endovascular stent‑graft se treatment ke baare mein hai. Ismein abdominal aortic aneurysm, renal vein fistula, aur stent‑graft placement ka zikr hai, lekin foot swelling, heart side‑air leak, ya cardiac stents ka koi data nahi milta. Is",1.0,0.5,0.6666666666666666,False,pubmedqa:10893143,False,95,"Jo clinical evidence aapne diya hai, wo ek recent pelvic fracture ke baad urethral injury ke suspicion par based hai, aur ismein sabse pehla aur gold‑standard test retrograde urethrogram (RUG) hota hai. Yeh test urethra ki integrity check karta hai aur catheter lagane se pehle zaroori hota hai, taki injury aur na badhe. Aapke pati ke purane cardiac procedures ya foot swelling ka is evidence se koi sambandh nahi hai,",0.0,0.0,0.0,False,mmedbench:MMEDBENCH_044106,False,297,"Jo clinical evidence aapne diya hai, wo ek purani umar ki mahila mein right obturator hernia aur uske inner thigh dard ke baare mein hai, na ki kisi foot swelling ya cardiac procedure ke baare mein. Is case mein thigh ka dard bowel incarceration ki wajah se tha, aur foot swelling ka koi sambandh nahi dikhaya gaya. Isliye aapke pati ke left foot ke sujan ke liye alag evaluation (vascular exam, edema ke cause) ki zaroorat hogi. Agar foot swelling achanak ya severe ho, to turant doctor se",1.0,0.5,0.6666666666666666,False,shuffled:PMC9907379,True,362
P00464,foot_swelling,Upper lip swollen with redness on the top side of the upper lip.,openai/gpt-oss-120b,direct,Clinical evidence se pata chalta hai ki jab foot‑,,,,False,multicare:PMC8627342,False,400,"Jo clinical evidence aapne diya hai, usmein ek aorto‑left renal vein fistula ko endovascular stent‑graft se band kiya gaya, lekin agar sac (aneurysm ka bag) ab bhi blood se",,,,False,pubmedqa:10893143,False,95,"Clinical evidence ke mutabik, aise sudden weakness aur speech problem ke case mein sabse pehle **ECG** karna chahiye kyunki irregular pulse (jaise atrial fibrillation) hi aksar embolic stroke ka source hota hai. ECG se aapko heart rhythm ka pata chalega aur agar AF ya koi aur",,,,False,mmedbench:MMEDBENCH_038935,False,274,Clinical evidence se pata chalta hai ki aapke uncle ki right foot‑ankle swelling DVT,1.0,0.5,0.6666666666666666,False,shuffled:PMC3279506,True,400
P02807,hand_lump,Lump on the wrist's bone on the right hand.,openai/gpt-oss-120b,direct,,,,,False,multicare:PMC4821144,False,400,"Is study sirf diabetes patients mein autonomic neuropathy (nervous system ki problem) aur kam aansu (tear) production ke beech ka sambandh dikhata hai, na ki HIV ya kisi aur infection se. Yeh batata hai ki agar aapko diabetes hai, to autonomic neuropathy ki wajah se thakan,",0.0,0.0,0.0,False,pubmedqa:7955600,False,222,"Clinical evidence ke mutabik aapke eye ke symptoms (CMV retinitis) ko treat karne ke liye ganciclovir ya valganciclovir diya jata hai. Yeh drug ek **guanosine analog** hai jo **viral DNA polymerase ko inhibit karta hai**, isse virus ki DNA replication ruk jati hai aur infection control hota hai. Iska ka",0.0,0.0,0.0,False,mmedbench:MMEDBENCH_038470,False,228,,,,,False,shuffled:PMC9992531,False,400
