pair_id,condition,similarity_score,match_quality,hinglish_query,zero_shot_output,grounded_output,zero_factual,grounded_factual,zero_hallucination,grounded_hallucination,factual_gain,halluc_reduction,cmi_score,cmi_bucket
P00333,eye_redness,0.507,high,"Kya iska koi kharcha hota hai? Meri beti, jo ab 6 saal ki hai, usko pichle November mein septic hip thi. Usko granuloma se problem thi jo nahi jaane aur infect ho gaya tha. Unhone surgery ek mahine pehle hi dobara karwayi thi. Jab wo pehli baar hospital mein thi, uski sed rate 34 thi. Fir wo kam huyi aur uske tonsils ko kal nikal diya gaya. Maine pichle hafte doctor se poocha tha jab unhone uski blood ko le rahe the ki uski sed rate phir se check kar le. Normally wo nahi karte, lekin maine surakshit rakhne ke liye dubaara confirm karwana chahiye socha. Wo mujhe kal surgery ke baad bataya hai ki uski sed rate wapas 30 ho gayi hai. Kya mujhe chinta honi chahiye? Wo swasth dikh rahi hai lekin usko andheri aankhein, laalima aur ajeeb si skin problems hai uske septic hip se pehle se. Kripya doctor, neeche di gayi aankhon ko dekhein. Unhone use ek baar leukemia ke liye test kiya tha aur medical specialist ki raay leni padi thi kyunki uski rates high thi lekin bahut zyada nahi thi. Unhone use swasth mana lekin kaha ki unki level par dhyan rakhe aur kabhi-kabhi cancer bachchon mein bad me aa sakta hai jab wo swasth dikh rahe ho. Main thoda chinta hai rates zyada hone se lekin abhi tak zyada nahi. Kya aapko lagta hai ye uske tonsils se ho sakta hai? Wo 42 pound ki hai.","Bilkul, main samjh sakta hoon. Aapki beti ki situation kaafi jatil hai. Ye jaankaari ke anusaar, uski sed rate phir se 30 ho gayi hai, jo thoda chinta ka vishay hai. Lekin andheri aankhein, laalima, aur skin problems ka karan uske septic hip se ho sakta hai ya uske tonsils se. 

Tonsils se related problems ke liye, aapko doctor se puchna chahiye. Lekin leukemia ke liye test kiye gaye the, aur uske rates thoda high the. Lekin aapko chinta hai ki rates zyada hone se. Main aapko yeh kehna chahta hoon ki aapko doctor se phir se milna chahiye aur uske paas ye jaankaari rakhein. Woh aapki beti ki situation ka paani pahuncha sakega.","Bilkul, maine dekha hai ki aapki beti ka sed rate pichle November mein 34 tha, aur abhi 30 hai. Ismein koi bada kharcha nahin hai. Lekin, aapki beti ka septic hip se pehle se andheri aankhein, laalima, aur skin problems hai. Ye symptoms bahut ghatiya hain. Main aapko chinta karne ke liye kahunga ki aapko iske liye doctor se baat karni chahiye.",0.0,0.0,1.0,1.0,0.0,0.0,0.425,medium_cm
P00289,lip_swelling,0.5194,high,"Mujhe kuch muh mein problem ho rahi hai. Mera lower lip ke andar ki taraf sujan aur dard hai...upper lip par bhi chota sa suj gaya hai jo jalan karta hai. Aaj kal thik ho rahe hain, par front gums suje hue hain, aur brush karte waqt dard karte hain. Teeth kafi recent me clean karwaye hai...mai har 6 mahine me jaata hoon. Please doctor, dekhein is vartaman condition ko. Yeh ek nayi cheez hai ki maine tooth paste ki bajaye ek all natural powder use karna shuru kiya tha...wo maine kal se band kar diya hai. Mujhe yaad nahi ki mujhe last kab bimari hui thi! Lag raha hai ki ye viral hai aur mujhe nahi pata ki mujhe ye kaise lag raha hai... Thanks bahut!","Arre bhai, tumhare symptoms bahut interesting hain. Mera khayal hai ki tumhare lower lip ke andar ki taraf sujan aur dard ho raha hai, aur aapke upper lip par bhi chota sa suj gaya hai. Yeh symptoms viral fever ke liye common hain, lekin yeh bhi ho sakta hai ki aapke gum mein infection ho gayi hai. Aapko gum bleeding ya badhne ki koi cheez nahi hai, na hi aapko fever ya body ache hai?","Arre bhai, mujhe pata hai ki aapke paas TN (Trigeminal Neuralgia) ki problem thi, aur aapke doosre chehre ke neeche ki taraf sujan aur dard tha. Aapke MRI scan mein left CP angle mein ek space-occupying lesion tha, jo aapke operation ke baad theek ho gaya hai. Ab aapke paas kuch naya problem hai, jaise ki lower lip ke andar ki taraf sujan aur dard, upper lip par ek chota sa suj, aur front gums par dard. Mujhe pata hai ki aapne recent me toothpaste ki bajaye ek all natural powder use kiya tha, lekin aapne kal se usse band kar diya hai. Mujhe pata nahi hai ki aapke paas kya problem hai, lekin aapko neurosurgery unit mein treatment karwane ki zaroorat hai.",0.25,1.0,0.75,0.0,0.75,0.75,0.5038759689922481,high_cm
P00560,lip_swelling,0.5634,high,"Mere chehre ke left side par neeche wala hoth suj gaya aur phir usi side ke lower jaw me bhi sujan ho gayi. Agli din mere right side ke hoth bhi suj gaye aur usi tarah right lower jaw bhi. Kripya dekhein  affected area doctor below ki image .Main ek 48 saal ki kaali mahila hoon, mere blood pressure high hai lekin control me aa raha hai. Mere vajan abhi 210 lbs hai jo ki 150 lbs hone chahiye, mujhe early menopause shuru ho gaya hai aur main HRT le rahi hoon. Main Lisinopril 20mg le rahi hoon hb ke liye. Mujhe lagta hai ki do raat pehle mujhe thandi ka ehsaas hua tha lekin mujhe lagaa kuch serious problem nahi hai. Lekin koi asli bukhar nahi hai.","Arre beta, aapka description sunke lagta hai ki aapke paas trigeminal neuralgia ho sakte hai. Iska matlab hai ki aapke chehre ke nerves mein kuch problem ho sakti hai. Iska symptoms jaw mein sujan, dard aur thandi ka ehsaas hota hai. Main aapko ek specialist doctor ke paas bhejne ki salah deta hoon, jisse aapka proper diagnosis ho sakta hai aur treatment kiya ja sakta hai.","Arre bhai, main dekh raha hoon ki tumhara left wrist aur lower jaw mein sujan aaya hai. Lekin clinical evidence ke anusaar, tumhare MRI report mein kuchh bhi pathologic nahin pata chala hai. Iske alawa, tumhare ultrasound report mein bhi koi focal mass ya fluid collection nahin pata chala hai. 

Mujhe lagta hai ki tumhara sujan kuchh aur cheez se juda ho sakta hai. Aapka high blood pressure aur vajan control karne ke liye Lisinopril 20mg le rahe hain. Iske alawa, aapka HRT le rahe hain. 

Mujhe kuchh pata nahin hai ki tumhare sujan se koi connection hai ya nahin. Lekin main aapko ek baar phir se dekhne ke liye kahaunga.",0.0,1.0,1.0,0.0,1.0,1.0,0.416,medium_cm
P02355,skin_rash,0.4521,medium,"Mujhe ek ghumne wala rash hai, ye mere gardan par shuru hua, thoda sa mere chehre par, mere kaanon par aur mere sar ke neeche ke baalon ki line par. Isme khujli hoti hai. Ye kuch ghante mein mere seeney aur poori torse tak spread ho gaya, lekin ye ek solid red skin discolouration ban gaya hai, koi bumpy ya dotted rash nahi hai. Jab ye move karta hai, to pehle ki jagah se clear lagta hai. Mainne spray benydryl aur benydryl syrup bhi use kiya tha, kyun ki mujhe laga ki ye hives ho sakta hai. Lekin ye theek nahi hua. Sone ke waqt tak, laal rang thighs aur arms tak spread ho gaya. Raat ko, khujli wale hanthon se utha aur subah tak laal rang pairon aur pairo ki ungliyon tak move ho gaya. Ab lag raha hai ki rash phir se sar, chehra, gardan, arm pits aur arms par shuru ho gaya hai... abhi tak. Doston aur pariwar se poochne par, ye mono ya rubella bhi ho sakta hai. Kya aap meri madad kar sakte hain. Main ek 35 saal ki mahila hoon. Uski tasveer neeche attach ki gayi hai.","Arre beta, main tumhein thoda sa chinta nahin dene ki zaroorat hai. Tumhare rash ke baare mein sunke, mujhe lagta hai ki yeh ek viral rash ho sakta hai, jaise ki measles ya rubella. Lekin isse pehle bhi kuchh cheezein sunnein hain. Tumne spray aur syrup bhi use kiya tha, lekin yeh theek nahi hua. Isse lagta hai ki yeh ek allergic reaction nahin hai. Ab tumhare rash neeche se shuru ho raha hai, isse lagta hai ki yeh ek viral rash ho sakta hai. Main tumhein ek dermatologist ya doctor ke paas le jana chahiye, woh tumhein behtar treatment de sakte hain.","Beta, maine aapki tasveer dekh li hai, lekin main aapki tasveer nahin dekh sakta. Lekin aapne rash ke baare mein bataya hai, jiska khaaskar description aapne diya hai, woh petechial rash jaisa lagta hai. Isme khujli hoti hai, lekin ye ek solid red skin discolouration ban gaya hai. 

Aapko lagta hai ki ye hives ho sakta hai, lekin aapne benydryl aur benydryl syrup ka upyog karke bhi theek nahin hua. Aapke rash neeche ki taraf move ho raha hai, jaise ki thighs aur arms tak spread ho gaya hai. 

Main aapko yeh batana chahta hoon ki aapke rash ka description petechial rash jaisa lagta hai, jo aapke case mein ITP (Immune Thrombocytopenic Purpura) ke liye ek indicator hai. Aapke lab test bhi isi cheez ko support karte hain.",0.6666666666666666,1.0,0.3333333333333333,0.0,0.33333333333333337,0.3333333333333333,0.4322916666666667,medium_cm
P02998,skin_rash,0.4713,medium,"Namaste doctor, meri collarbone mein ek issue hai jahan meri skin constantly react karti hai aur high school se breaking out hoti hai. Main crew neck shirts pehenti thi ise cover karne ke liye. Haal hi mein maine salicylic acid skin wash se breakouts ko control kar liya hai, lekin ye breakout prone skin se bhi zyada hai. Main necklaces bhi nahi pehan sakti kyunki wahan par ek ajeeb sa rash ho jata hai. Please doctor, dekhiye is vartaman condition ko neeche. Mere body ke kisi bhi aur hisse par kabhi reaction nahi hota hai. Wahan ki skin ke pores mein bhi kuch anokha hai. Woh hamesha raised aur stretched dikhte hain. Main high school mein ek doctor ke paas gayi thi aur woh basically mujhe blame karke keh deti thi ki main area ko sahi se clean nahi kar rahi. Main bohot dhyan rakhti hoon ise clean karne ka, lekin kuch bhi kaam nahi karta.","Arre beta, maine suna. Aapka collarbone wala area bahut problem hai. Main soch raha hoon ki aapko ek dermatitis ho sakta hai, jaise ki contact dermatitis ya eczema. Iska sabse bada karan aapke skin wash ya necklaces ke karan ho sakta hai. Main aapko ek cream ya ointment diya jayega jo aapke skin ko thanda aur shant kar dega.","Arre beta, maine dekha hai ki aapke paas ek generalised skin rash hai jo aapke trunk, upper aur lower limbs, aur face par hai. Iske alawa, aapke mouth mein oral ulcer hai. Aapke paas koi underlying skin disease ya systemic disease nahi hai. Aapke lab test mein herpes simplex virus type 1 aur 2 DNA, Venereal Disease Research Laboratory, Treponema pallidum hemagglutination assay, aur Mycoplasma titer negative hai. 

Maine dekha hai ki aapke paas anti-desmoglein 1 aur anti-desmoglein 3 ki antibody hai, jo pemphigus vulgaris (PNP) ke liye ek indicator hai. Aapke paas direct immunofluorescence study mein intercellular deposition of IgG hai, jo PNP ke liye ek evidence hai. 

Main aapko kehna chahta hoon ki aapko PNP ke liye treatment kiya gaya hai, jismein intravenous immunoglobulin (IVIG) aur surgical removal of tumor shamil hai.",1.0,1.0,0.0,0.0,0.0,0.0,0.4166666666666667,medium_cm
P01437,neck_swelling,0.5,medium,"Mai ek 48 saal ki mahila hoon aur kuch din pehle Germany jaane ke liye tayari kar rahi thi toh mai notice kiya ki meri gardan ke right side mein lower crease line mein kuch jaise ke kida kat gaya ho. Kuch ghante baad crease mein aur chote chote khujli wale chhote chhote bumps ho gaye. Mai soch rahi thi ki ye garmi ki wajah se hua hai lekin ab mere right ear ke piche aur kuch ho gaye hain. Jab mai apni gardan ko mahsoos karti hoon, toh mai notice karti hoon ki mere gardan ke niche kuch ganthe hai. Mujhe lagta hai ki limp nodes swollen ho sakte hai. Koi idea hai doctor? Iske liye wo image bhi attached hai below.","Arre beti, aapki baat suni, main samajh gaya. Aapke symptoms bahut hi khatarnaak hain. Aapki description ke anusaar, yeh herpes zoster (shingles) ke symptoms lagta hai. Ismein aapke right side ke lower crease mein kida kat gaya ho, aur phir chote chote bumps ho gaye hain. Aur aapke right ear ke piche ganthe ho gaye hain, yeh bhi herpes zoster ke symptoms hain.

Lekin, beti, main aapko thoda sa dhyan se sochne ki zaroorat hai. Aapko koi fever, headache, ya body ache ki shikayat nahi hai? Aur aapne kabhi bhi herpes zoster ke symptoms dekhe hain?","Arre, main dekh raha hoon ki tumhare case mein kuch ghatna hui hai. Tumhare paas ek bada swelling hua hai jo tumhare left side ke face par hai, aur tumhare left eye ko proptosis ho gaya hai. Intraorally, tumhare maxilla se ek bada soft tissue mass nikla hai, jo necrotic bhi hai. Biopsy ke dauran, iska pata chala ki tumhare paas neoplastic plasma cell tumour hai. 

Mujhe tumhare current symptoms aur physical examination ke baare mein kuch pata nahi hai, kyunki tumhare case mein kuch aur information nahi di gayi hai. Lekin main aapko yeh batana chahta hoon ki tumhare paas neoplastic plasma cell tumour hai, jo ek aggressive tumour hai. Iska treatment aur management karna zaroori hai.",0.0,1.0,1.0,0.0,1.0,1.0,0.4508196721311475,medium_cm
P02162,skin_rash,0.3879,medium,"Jab mein Texas shift hui tab meri skin din bhar bahut itching karne lagi thi lekin zyada raat mein hoti thi jab sone ki koshish kar rahi hoti hun isliye maine shake karne ki aadat daal li thi kabhi kabhi itna bura ho jata tha ki sone nahi milta tha. Maine gold bond lotion use karna shuru kiya tha wo accha kaam karta tha lekin kuch der ke baad wapas problem ho gayi. Fir meine apne hometown mein shift hua aur thodi der baad itching band ho gayi thi lekin phir mein Hawaii shift hui aur yaha pe fir se shuru ho gayi thi lekin ye zyada bura tha pura badan itching kar raha tha aur mere pet pe rash ho gaya phir face pe aur ab mere haath pe, peeth pe aur gardan pe chote-chote dane bhi ho gaye hain. Saath hi aisa lagta hai jaise insects mujhe kaat rahe hain jabki kuch nishan nahi hai. Mujhe kya karna chahiye pata nahi. Uska image neeche attach kiya gaya hai.","Bilkul, main samajh gaya. Aapka description bahut hi bada hai, lekin main kuch cheezein batana chahta hoon. Aapka itching bahut hi widespread hai, isme se lagta hai ki aapko ek khaas skin condition ho sakti hai. Maine dekha ki aapka itching raat mein zyada hota hai, jo ek common symptom hai. Main aapko ek dermatologist ke paas le jana chahunga, woh aapki skin ko check karke aapko sahi treatment dengi.","Arre bhai, maine aapki symptoms padh li hain. Aapke paas skin itching ka problem hai, jo din bhar hota hai lekin raat mein zyada hota hai. Aapne gold bond lotion ka upyog kiya tha, lekin woh accha kaam nahi karta tha. Aapka rash aur itching ab aapke pet, face, haath, peeth, aur gardan par ho gaya hai. 

Main aapko yeh batana chahta hoon ki aapke paas primary pulmonary adenocarcinoma ka diagnosis hai, jo metastasis ke sath hai. Aapke paas itching aur rash ka problem hai, jo cancer ke side effects ho sakte hain. Aapko palliative radiotherapy kiya ja raha hai, jo aapke pain ko kam karne ke liye hai.",0.0,0.75,1.0,0.25,0.75,0.75,0.4210526315789473,medium_cm
P01706,edema,0.4645,medium,Ek saal pehle mujhe CHF ke karan hospital mein admit hona pada tha. Uske baad se main theek raha hoon lekin haal hi mein phir se saans ki takleef hone lagi hai aur pairon aur pairo ki sujan hai. Uska image neeche attach kiya gaya hai. Kabhi kabhi jab main ek chhoti neend leta hoon toh mere kandhon mein dard se jagaya jata hoon. Kya mujhe isse chinta karne ki zaroorat hai?,"Bhai, aapke symptoms bahut hi ghatiya hain. CHF (Cardiac Failure) ke baad aapke symptoms aane mein koi surprise nahin hai, lekin yeh dikh raha hai ki aapke symptoms phir se badh rahe hain. Aapke pairon aur pairo ki sujan aur kandhon mein dard kaafi chinta lagane wala hai. Main aapko ek cardiologist ya doctor se milne ki salah deta hoon, kyonki yeh symptoms aapke dil ki problem ke liye indicate kar rahe hain.","Arre bhai, aapka case bahut hi interesting hai. Aapke pehle CHF ke liye hospital mein aane ke baad aap theek ho gaye the, lekin ab phir se saans ki takleef aur pairon aur pairo ki sujan ho rahi hai. 

Mujhe lagta hai ki aapke symptoms chest x-ray, ECG aur lab findings se nahi milte hain. Aapke ECG mein Q wave precordial leads mein dikhayi gayi hai, jo coronary artery disease ke liye ek indicator ho sakta hai. 

Aapko chinta karne ki zaroorat hai, lekin aapko iske liye doctor se baat karni chahiye.",0.25,0.25,0.0,0.0,0.0,0.0,0.4166666666666667,medium_cm
P02390,skin_rash,0.4144,medium,"Hi, main ek 32 saal ka purush hoon aur mere mathewale par ek rash hai, kabhi kabhi, karib 9 mahine se. Jab mujhe ye rash hota hai, to ye 1-2 hafte tak rahta hai, phir thoda kam ho jata hai, lekin puri tarah se nahi jata. Jab mujhe rash hone wala hota hai, to mere mathewale mein tez, chubhne wale, jalan wale sensation hote hain, fir skin mein chote vesicles nikal aate hain. Mujhe ye samajh nahi aa raha ki ye kya ho sakta hai, mujhe insurance nahi hai, isliye mujhe Veterans Affairs clinic par depend karna padta hai lekin wahaan par appointment lene mein bahut samay lagta hai, isliye maine socha ki is website ko try kar lu. Uski attached image neeche di gayi hai.
","Arre bhai, main tumhe samajhne ki koshish karta hoon. Tumhare rash aur symptoms ke liye, mujhe lagta hai ki yeh herpes zoster ho sakta hai, jo ki shingles ke naam se bhi jaana jata hai. Yeh ek viral infection hai jo nerve mein hota hai aur skin par rash aur vesicles ko produce karta hai. Main tumhe kahaunga ki tum Veterans Affairs clinic par ja sakte ho, wahaan par specialist tumhare symptoms ko dekhenge aur treatment ka plan banayenge.","Arre bhai, main aapko dekhne ke baad kuchh samajh sakta hoon. Aapke mathewale par ek rash hai, jo kabhi-kabhi aata hai aur 1-2 hafte tak rahta hai. Is rash ke saath aapko tez, chubhne wale, jalan wale sensation hote hain, aur phir skin mein chote vesicles nikal aate hain. 

Iske liye, main aapko ek diagnosis ke bare mein batana chahta hoon. Clinical evidence ke anusaar, aapke rash ka diagnosis ARPC (Autoimmune Refractory Palmoplantar and Pityriasis Alba-like dermatitis) hai. Iska treatment oral Doxycycline aur NB-UVB phototherapy se kiya jata hai.",0.0,0.0,1.0,1.0,0.0,0.0,0.4146341463414634,medium_cm
P02362,skin_rash,0.344,low,"Maine Ideal Protein diet pe 13 hafte se chal rahi hoon aur bahut safalta mili hai. Iss hafte mujhe kuch samasya hai mere skin mein jo khujli karti hai. Yeh khujli ka daag mere dono haathon par aur thodi jagahon par mere taango par dikhta hai. Main ne online dekha hai ki yeh daag protein se bharpur diet se ho sakta hai, jo ek vitamin deficiency ki wajah se hua hai. Main kal doctor aur counselors se poochna chahti thi par iss website par aake socha ki yaha par hi pooch leti hoon. Uska tasveer neeche attach ki gayi hai.","Beta, Ideal Protein diet kaafi accha hai, lekin yeh daag bahut chinta dene wala hai. Khujli aur daag skin mein vitamin B7 (Biotin) ki kami ke karan ho sakte hain. Vitamin B7 ki kami ke karan skin mein rashniyan aati hain aur daag padte hain. Aapko vitamin B7 ki supplement leni chahiye ya apne diet mein biotin-rich food jaise besan, dal, aur sabjiyan shamil karna chahiye.","Bilkul, madam. Aapki skin mein khujli ki samasya hai. Lekin, aapki clinical history aur laboratory findings ke anusaar, aapke paas diabetes ki wajah se high blood sugar aur DKA ka ilaaj ho raha hai. Aapki Hemoglobin A1c 14.7% hai, jo diabetes ki wajah se high sugar level ka indication deta hai. Aapki skin mein khujli ki samasya protein se bharpur diet se ho sakti hai, lekin iska koi direct evidence nahin hai. Aapko apne doctor se phir se milna chahiye aur unse is samasya ka ilaaj karvane ke liye koi vishesh treatment ki jarurat hai.",0.0,0.25,1.0,0.0,0.25,1.0,0.4343434343434343,medium_cm
P02786,skin_rash,0.5405,high,"Pyare doctor, 
Maine ek ladki ke saath unsafe sex kiya tha aur ek saal aur aadha baad maine CMIA test rapid antibody test aur ELISA test karwaye, aur saare result HIV 1 aur 2 ke liye negative aaye. Lekin mere dimaag mein ab bhi tension hai aur roz mere khayal mein yahi aata hai ki kya main HIV se infected ho gaya hun. Yeh isliye kyunki mere kandhe aur chaati par skin allergy ho rahi hai. Kya main shaadi karu ya nahi, yeh sawal roz mere dimaag mein ghoomte rehte hai. Kya yeh tests hi kaafi hai HIV ka confirm hone ke liye? Kya main apni personal life shuru karu? Aapki bahut mehrbani hogi.","Beta, mera beta, tumhari chinta sach hai. CMIA aur ELISA tests ek saath karne se HIV ke liye negative results aane ke chances bahut jyada hain. Lekin, yeh tests 100% sure hai nahin. Kuchh baar, HIV ke symptoms 3-6 months ke baad hi dikhne lagte hain. Tumhare skin allergy ke liye, yeh bhi ho sakta hai ki yeh koi anya infection hai. Main tumhe ek specialist se milne ki salah dunga, jisse tumhe puri tarah se check-up karwaya jaa sakta hai.","Beta, main aapko yeh batana chahta hoon ki aapke CMIA test, rapid antibody test, aur ELISA test ka result HIV 1 aur 2 ke liye negative aaya hai. Yeh tests aapke HIV ke liye confirmatory hain, lekin yeh koi bhi test 100% accurate nahin hain. 

Aapke symptoms, jaise ki skin allergy, kandhe aur chaati par, ismein koi HIV-related symptoms nahin dikhai dete hain. Aapke clinical evidence mein koi bhi HIV-related symptoms ya complications nahin hain. 

Main aapko yeh batana chahta hoon ki aapke symptoms aapke purulent cervical lymphadenitis aur antimicrobial treatment ke karan ho sakte hain. Aapko apne doctor se baat karni chahiye aur apne symptoms aur test ke result ke baare mein discuss karna chahiye.",0.5,0.5,0.5,0.5,0.0,0.0,0.3660714285714285,low_cm
P01162,hand_lump,0.4716,medium,Mere doctor ne mujhe abhi bataya hai ki mere liver me bahut sa prominent hai. Mene doctor ke paas isliye gaya tha kyuki mujhe lag raha tha ki mujhe hernia hai. Mere belly button ke uppar ek bada lump hai jo mere haath bhar bhar jata hai jab main piche jhukta hoon. Jab main apne belly ko ragadta hoon tab mujhe dard hota hai. Doctor seems to be unconcerned... Mujhe notice hota hai ki agar main kuch bhi khau toh meri stomach bahut upset hoti hai...kya mujhe chinta karni chahiye?,"Arre bhai, aapko chinta karni pad rahi hai. Aapke symptoms liver ki problem ke liye suggest karte hain. Yeh possible hai ki aapke liver me koi tumor ho ya liver ki jaam ho. Iske alawa, aapke belly button ke uppar wala lump hernia ho sakta hai, lekin aapke symptoms ismein bhi suggest karte hain ki yeh koi aur problem ho sakti hai. Main aapko apne doctor se phir se milne ki suggestion karta hoon aur unke advice ke anusaar treatment karna chahiye.","Bhai, main aapko yeh batata hoon ki clinical evidence mein aapke liver ke baare mein kuchh nahin likha hai. Aapke doctor ne aapko bataya hai ki aapke liver mein koi problem nahin hai. Aapke symptoms, jaise ki belly button ke uppar ek bada lump, stomach upset, aur dard, inka koi jikr clinical evidence mein nahin hai. Main aapko nahin sakta confirm karo ki aapko hernia hai ya nahin. Aapko apne doctor se phir se milne ki zaroorat hai.",1.0,1.0,0.0,0.0,0.0,0.0,0.4945054945054945,high_cm
P01349,skin_rash,0.4761,medium,"Mere bete ko ek taang par khujli waale dane the, Doctor vo image uske liye attached hai below and vo chale gaye. Use doosri taang par alag din vo ho gaye the. Usne kaha ki uske dono haathon par ek ajeeb sensation thi. Fir usne kaha ki jheeli ke neeche uske paer ki bottom par ek ganth thi jiske upar vo chal nahi sakta tha, lekin vo bhi chala gaya. Kya aap iska kuch samjha sakte hai.","Bete ki symptoms bahut interesting hain. Maine socha hai ki shayad wo Peripheral Neuropathy ke symptoms dekh rahe hain. Ye ek condition hai jismein nerves ki damage ho jati hai, jisse patient ko taang ya haathon par khujli ya ajeeb sensations hoti hain. Iske alawa, wo ganth jiska vah baat kar raha hai, shayad wo foot drop hai, jismein patient ko ek pair ki bottom par ek ganth jaise sensation hoti hai.","Beta, maine dekha ki aapke bhai ko ek taang par khujli waale dane the. Unka knee swollen tha aur patella alta thi. Unke paas ek ossific fragment tha jiska uplabdhi 13 x 5 mm tha. Unka extensor function absent tha. 

Main samajh sakta hoon ki aapke bhai ko ek ganth thi jiska upar unhe chalna nahi aaya tha, lekin iska kuch bhi nahi hai jisse main iska kuch samjha sakta hoon.",0.25,1.0,0.0,0.0,0.75,0.0,0.3896103896103896,low_cm
P00212,neck_swelling,0.5583,high,"Kal meri beti ne dekha ki jaw line par ya neeche ki taraf neck ke upar ek chota sa ganth hain (right hand side). Jaw touch karne par bahut dard hota hai aur uski gaal bhi thodi si suj gayi hai. Kya ye koi infection, ya daant ki samasya hai ya fir kuch jyada serious hai. Kripya dekhein neck par jo kuch hua hai.","Beta, aapki beti ka yeh shikaar bahut chinta lagane wala hai. Jab bhi jaw line par ya neck ke upar ek ganth padta hai, toh yeh daant ki samasya ya jaw joint ki samasya ho sakti hai. Lekin jaw touch karne par bahut dard hone aur gaal ki suj jani, yeh symptoms kuch jyada serious ho sakte hain. Main aapko ek specialist se milne ke liye kahaunga, jisse yeh samasya theek se diagnose aur treat ho sake.","Bhai sahab, maine dekha ki aapke bete ki jaw line par ek chota sa ganth hai. Yeh parotid duct repair ke baad hua hai, jiska matlab hai ki parotid duct ki laceration thi aur ab iska repair hua hai. Jaw touch karne par dard hone ka matlab hai ki parotid duct repair ke baad koi infection ho sakti hai, lekin ismein koi serious problem nahin hai.",0.25,0.0,0.0,1.0,-0.25,-1.0,0.40625,medium_cm
P01409,hand_lump,0.5734,high,"Mera right hand suj gaya hai, Doctor kripya is image ko dekhein and there are brown lump dono taraf hai aur bruised bhi hai aur jab bhi kisi ne takkar lagai toh pain hota hai. Mein abhi 15 saal ka hoon aur jab mein pehle consultants aur doctors ke paas gaya tha, unhone kaha tha ki ye ek hemangioma hai lekin mujhe dusri ray chahiye.","Beta, maine dekha hai, tumhare haath mein brown lump hai aur woh bruised bhi hai. Iska matlab hai ki tumhare haath mein kuchh jalan ya chot aayi ho sakti hai. Hemangioma ek common condition hai, lekin agar tumhare doctor ne kaha hai ki tumhe dusri ray chahiye, to humein zaroori hai ki hum iske liye ek naya test ya checkup karwayen. Hum iske liye ek specialist doctor ke saath baat karenge.","Beta, maine dekha hai ki tumhare haath mein kuchh problem hai. Tumne pehle kisi screwdriver se haath mein chot li thi, aur phir ek brown lump aur bruise ho gaya hai. Ultrasonography ke hisaab se, yeh ek pseudoaneurysm hai, jo ek false aneurysm hai. MRI aur DSA ke hisaab se, yeh aneurysm ulnar artery ke deep palmar arch se juda hua hai.",1.0,1.0,0.0,0.0,0.0,0.0,0.453125,medium_cm
P02768,swollen_tonsils,0.6179,high,"Namaste doctor, mujhe past three years se tonsillitis ki problem hai. Nearly four months back, mere tonsils suj gaye the. Uske baad right tonsil same reh gaya aur left tonsil kam ho gaya. In these four months, mujhe kuch episodes mein ear pain bhi hua hai. Aur mere right side ke glands bhi suj gaye hain. Mainene Azithromycin, Erythromycin, Penicillin aur Clavamax bhi try kiya hai lekin tonsil aur glands ki sujan kam nahi hui. Kya mujhe aur episodes ko rokne ke liye kya karna chahiye? Kya thand ke mausam mein tonsils pe asar hota hai? Uska image attached hai neeche.","Namaste beta, main aapko sun raha hoon. Aapke symptoms bahut hi interesting hain. Tonsillitis ke baad tonsils ke sujan ke liye aapne kai antibiotics liye hain, lekin aapke symptoms kam nahi huye. Ismein ek sambhavna hai ki aapke left tonsil mein koi tumor ya cancer ho sakta hai, jisse aapko aur symptoms hote hain. Main aapko ek specialist doctor se milne ke liye kahaunga, jisse hum aapke symptoms ka theek se treatment kar sakte hain.","Arre beta, maine suna hai aapke paas kuchh samasyaen hain. Aapke symptoms, jaise ki tonsillitis, ear pain aur gland ki sujan, 9 mahino se hai, aur antibiotics ka upayog karne ke baad bhi aapke symptoms kam nahi huye. 

Main is baat ka dhyan rakhna chahta hoon ki aapke ENT doctor ne MRI kiya aur usmein ek bada mass nasal cavity aur nasopharynx mein paya gaya tha. Biopsy ke baad pata chala ki yeh non-keratinizing nasopharyngeal carcinoma hai. 

Main koi bhi treatment ya upayog ke baare mein kuchh bhi nahin keh sakta, kyunki aapke case mein kuchh alag hain. Lekin aapko neend, paani, aur swasth bhojan ka dhyan rakhna chahiye.",0.6666666666666666,0.75,0.3333333333333333,0.25,0.08333333333333337,0.08333333333333331,0.3861386138613861,low_cm
