sample_id,query_hinglish,report_id,report_text,target_text,dataset_profile
MMEDBENCH_040067,"A 3-day-old boy is brought to the pediatrician for nonpigmented vomiting for the last day. A detailed developmental history reveals that his parents have a nonconsanguineous marriage. He was born by cesarean section at 36 weeks of gestation. His birth weight was 2.6 kg (5.7 lb) and he has been breastfed exclusively. His temperature is 37.0ºC (98.6°F), pulse is 120/min, and respiratory rate is 35/min. On physical examination, a distended abdomen and signs of dehydration are present. On abdominal imaging, a ‘double bubble’ sign and upper intestinal obstruction is present. Abdominal computed tomography shows narrowing of the second part of the duodenum. Barium enema shows normal rotation of the colon. Which of the following is most likely cause of intestinal obstruction in this patient?",MMEDBENCH_REPORT_MMEDBENCH_040067,"Correct answer: Annular pancreas. Rationale: The 'double bubble' sign on abdominal imaging is a classic sign of duodenal atresia or stenosis. An annular pancreas is a congenital condition where the pancreas encircles the duodenum, potentially leading to narrowing and intestinal obstruction, which aligns with the CT finding of narrowing of the duodenum. Additionally, the normal rotation of the colon on barium enema helps rule out midgut volvulus, which is another cause of obstruction. Meckel diverticulum typically presents with painless rectal bleeding but not a 'double bubble' sign. Leukocyte adhesion deficiency and Crigler-Najjar type 1 do not present with signs of intestinal obstruction. Therefore, option B, Annular pancreas, is the most likely cause.","Correct answer: Annular pancreas. Rationale: The 'double bubble' sign on abdominal imaging is a classic sign of duodenal atresia or stenosis. An annular pancreas is a congenital condition where the pancreas encircles the duodenum, potentially leading to narrowing and intestinal obstruction, which aligns with the CT finding of narrowing of the duodenum. Additionally, the normal rotation of the colon on barium enema helps rule out midgut volvulus, which is another cause of obstruction. Meckel diverticulum typically presents with painless rectal bleeding but not a 'double bubble' sign. Leukocyte adhesion deficiency and Crigler-Najjar type 1 do not present with signs of intestinal obstruction. Therefore, option B, Annular pancreas, is the most likely cause.",mmed_bench
MMEDBENCH_045887,"A 41-year-old man presents to urgent care with a 1-week history of severe diarrhea. He says that he has been having watery stools every 2-3 hours. The stools do not contain blood and do not float. On presentation, he is observed to have significant facial flushing, and laboratory tests reveal the following:

Serum:
Na+: 137 mEq/L
K+: 2.7 mEq/L
Cl-: 113 mEq/L
HCO3-: 14 mEq/L

A computed tomography scan reveals a small intra-abdominal mass. Staining of this mass would most likely reveal production of which of the following?",MMEDBENCH_REPORT_MMEDBENCH_045887,"Correct answer: Vasoactive intestinal peptide. Rationale: The patient's presentation of severe, watery diarrhea without steatorrhea (since the stools do not float) and the presence of significant facial flushing suggest a vasoactive substance may be involved. The lab findings of hypokalemia (K+: 2.7 mEq/L) and metabolic acidosis (HCO3-: 14 mEq/L) are consistent with a profuse diarrheal syndrome, possibly caused by a hormone-secreting tumor. The small intra-abdominal mass found on CT scan and the clinical signs hint at a neuroendocrine tumor, such as a VIPoma (vasoactive intestinal polypeptide-secreting tumor). VIPomas are known to cause the Verner-Morrison syndrome, or 'pancreatic cholera,' which is characterized by watery diarrhea, hypokalemia, and achlorhydria. Therefore, staining of the mass would most likely reveal production of vasoactive intestinal peptide (D), consistent with the clinical findings.","Correct answer: Vasoactive intestinal peptide. Rationale: The patient's presentation of severe, watery diarrhea without steatorrhea (since the stools do not float) and the presence of significant facial flushing suggest a vasoactive substance may be involved. The lab findings of hypokalemia (K+: 2.7 mEq/L) and metabolic acidosis (HCO3-: 14 mEq/L) are consistent with a profuse diarrheal syndrome, possibly caused by a hormone-secreting tumor. The small intra-abdominal mass found on CT scan and the clinical signs hint at a neuroendocrine tumor, such as a VIPoma (vasoactive intestinal polypeptide-secreting tumor). VIPomas are known to cause the Verner-Morrison syndrome, or 'pancreatic cholera,' which is characterized by watery diarrhea, hypokalemia, and achlorhydria. Therefore, staining of the mass would most likely reveal production of vasoactive intestinal peptide (D), consistent with the clinical findings.",mmed_bench
MMEDBENCH_041593,"A healthy, 16-year-old girl is brought in by her mother for a wellness visit. During the appointment, the patient’s mother brings up concerns about her daughter’s acne. The patient has had acne for 2 years. She washes her face twice a day with benzoyl peroxide and has been on doxycycline for 2 months with only mild improvement. The patient does not feel that the acne is related to her menstrual cycles. The patient’s mother states she does well in school and is the captain of the junior varsity cross-country team. She is worried that the acne is starting to affect her daughter’s self-esteem. The patient states that prom is coming up, and she is considering not going because she hates taking pictures. Upon physical exam, there are multiple open and closed comedones and scattered, red nodules on the patient’s face with evidence of scarring. The patient’s mother says her neighbor’s son tried isotretinoin and wants to know if that may work for her daughter. While talking about the risk factors for isotretinoin, you mention that patient will need to be on 2 forms of birth control. The mother asks, “Is that really necessary? We are a very religious family and my daughter knows our household rule about no sex before marriage.” Which of the following is the next step in management?",MMEDBENCH_REPORT_MMEDBENCH_041593,"Correct answer: Ask the mother to leave the room before talking to the patient about her sexual activity. Rationale: Choosing option A involves asking the mother to leave the room before talking to the patient about her sexual activity. This approach respects the patient's autonomy and confidentiality, which are critical components of adolescent healthcare. While parents often play a significant role in the healthcare decisions of minors, sexually active adolescents have the right to privacy regarding their sexual health. The risks associated with isotretinoin, particularly the high risk of severe birth defects, necessitate a thorough and candid discussion about the need for effective contraception, regardless of the patient's professed sexual activity. It's essential to have this conversation privately to ensure the patient feels comfortable disclosing sensitive information without the pressure or influence of a parent. Furthermore, it allows the doctor to provide appropriate counseling and care tailored to the patient's individual situation and needs.","Correct answer: Ask the mother to leave the room before talking to the patient about her sexual activity. Rationale: Choosing option A involves asking the mother to leave the room before talking to the patient about her sexual activity. This approach respects the patient's autonomy and confidentiality, which are critical components of adolescent healthcare. While parents often play a significant role in the healthcare decisions of minors, sexually active adolescents have the right to privacy regarding their sexual health. The risks associated with isotretinoin, particularly the high risk of severe birth defects, necessitate a thorough and candid discussion about the need for effective contraception, regardless of the patient's professed sexual activity. It's essential to have this conversation privately to ensure the patient feels comfortable disclosing sensitive information without the pressure or influence of a parent. Furthermore, it allows the doctor to provide appropriate counseling and care tailored to the patient's individual situation and needs.",mmed_bench
MMEDBENCH_039256,"A 30-year-old man presents to his primary care physician for a routine check-up. During the appointment, he remarks that he has started noticing some thinning and hair loss without other symptoms. The physician reassures him that he is likely experiencing male-pattern baldness and explains that the condition is largely inherited. Specifically he notes that there are multiple genes that are responsible for the condition so it is difficult to predict the timing and development of hair loss. What genetic principle is being illustrated by this scenario?",MMEDBENCH_REPORT_MMEDBENCH_039256,"Correct answer: Polygenic inheritance. Rationale: The genetic principle illustrated by this scenario is C. Polygenic inheritance. This principle refers to the phenomenon where multiple genes contribute to a single trait—in this case, the phenotype of hair thinning and loss associated with male-pattern baldness. Unlike a single-gene disorder, where one gene affects the phenotype, polygenic inheritance involves the interaction of several genes, which can make the prediction of outcomes like the timing and pattern of hair loss more complex. The physician's mention that multiple genes are responsible, and the difficulty in predicting the specific manifestation of the trait, align with the characteristics of polygenic inheritance. Pleiotropy, anticipation, and uniparental disomy are not described in this scenario.","Correct answer: Polygenic inheritance. Rationale: The genetic principle illustrated by this scenario is C. Polygenic inheritance. This principle refers to the phenomenon where multiple genes contribute to a single trait—in this case, the phenotype of hair thinning and loss associated with male-pattern baldness. Unlike a single-gene disorder, where one gene affects the phenotype, polygenic inheritance involves the interaction of several genes, which can make the prediction of outcomes like the timing and pattern of hair loss more complex. The physician's mention that multiple genes are responsible, and the difficulty in predicting the specific manifestation of the trait, align with the characteristics of polygenic inheritance. Pleiotropy, anticipation, and uniparental disomy are not described in this scenario.",mmed_bench
MMEDBENCH_039109,"A 28-year-old woman comes to the physician because of a 1-year history of intermittent buzzing in both her ears. She says she sometimes has episodes of mild dizziness which resolve spontaneously. She has a 15-year history of type 1 diabetes mellitus and episodes of low back pain. She does not smoke or drink alcohol. Current medications include insulin and aspirin. She works as a trombonist for a symphony orchestra. Her vital signs are within normal limits. On otoscopic examination, the tympanic membrane appears normal. Bone conduction is greater than air conduction in both ears. Weber test shows no lateralization. Which of the following is the most likely diagnosis?",MMEDBENCH_REPORT_MMEDBENCH_039109,"Correct answer: Otosclerosis. Rationale: The most likely diagnosis for the patient's symptoms is otosclerosis, indicated by option C. Otosclerosis is a condition characterized by the abnormal bone growth in the middle ear that can cause hearing loss. The key findings suggesting this diagnosis are the presence of bilateral buzzing (tinnitus), episodes of mild dizziness, and the hearing test results showing bone conduction greater than air conduction with no lateralization on the Weber test. These clinical features are consistent with conductive hearing loss which is typical of otosclerosis. Diabetic otopathy generally leads to sensorineural hearing loss, not conductive, making it less likely. Drug-induced ototoxicity is less probable considering her medications do not commonly cause this issue, and presbycusis, age-related hearing loss, is unlikely given her age. Her occupation as a trombonist is a distractor; noise-induced hearing loss typically causes sensorineural hearing loss rather than conductive.","Correct answer: Otosclerosis. Rationale: The most likely diagnosis for the patient's symptoms is otosclerosis, indicated by option C. Otosclerosis is a condition characterized by the abnormal bone growth in the middle ear that can cause hearing loss. The key findings suggesting this diagnosis are the presence of bilateral buzzing (tinnitus), episodes of mild dizziness, and the hearing test results showing bone conduction greater than air conduction with no lateralization on the Weber test. These clinical features are consistent with conductive hearing loss which is typical of otosclerosis. Diabetic otopathy generally leads to sensorineural hearing loss, not conductive, making it less likely. Drug-induced ototoxicity is less probable considering her medications do not commonly cause this issue, and presbycusis, age-related hearing loss, is unlikely given her age. Her occupation as a trombonist is a distractor; noise-induced hearing loss typically causes sensorineural hearing loss rather than conductive.",mmed_bench
MMEDBENCH_036157,"A 22-year-old man presents to the emergency department with anxiety. The patient states that he is very anxious and has not been able to take his home anxiety medications. He is requesting to have his home medications administered. The patient has a past medical history of anxiety and depression. His current medications include clonazepam, amitriptyline, and lorazepam. Notably, the patient has multiple psychiatric providers who currently care for him. His temperature is 99.2°F (37.3°C), blood pressure is 130/85 mmHg, pulse is 112/min, respirations are 22/min, and oxygen saturation is 100% on room air. Physical exam is notable for an anxious, sweating, and tremulous young man who becomes more confused during his stay in the emergency department. Which of the following should be given to this patient?",MMEDBENCH_REPORT_MMEDBENCH_036157,"Correct answer: Diazepam. Rationale: The patient is presenting with symptoms of anxiety, with a history of taking benzodiazepines (clonazepam and lorazepam). He is also exhibiting signs of potential benzodiazepine withdrawal or toxicity, as indicated by his tremulousness and confusion. Diazepam (option A) is a long-acting benzodiazepine that can be used to alleviate severe anxiety and the symptoms of benzodiazepine withdrawal. Hence, it would be beneficial in managing his acute symptoms. Midazolam (option B) is a short-acting benzodiazepine more commonly used for procedures due to its short duration of action. Sodium bicarbonate (option C) is not indicated, as there is no evidence of acidosis. Supportive therapy and monitoring (option D) are important, but in this case, the patient appears to require pharmacological intervention for immediate symptom control and to prevent further withdrawal effects, making diazepam the most appropriate option.","Correct answer: Diazepam. Rationale: The patient is presenting with symptoms of anxiety, with a history of taking benzodiazepines (clonazepam and lorazepam). He is also exhibiting signs of potential benzodiazepine withdrawal or toxicity, as indicated by his tremulousness and confusion. Diazepam (option A) is a long-acting benzodiazepine that can be used to alleviate severe anxiety and the symptoms of benzodiazepine withdrawal. Hence, it would be beneficial in managing his acute symptoms. Midazolam (option B) is a short-acting benzodiazepine more commonly used for procedures due to its short duration of action. Sodium bicarbonate (option C) is not indicated, as there is no evidence of acidosis. Supportive therapy and monitoring (option D) are important, but in this case, the patient appears to require pharmacological intervention for immediate symptom control and to prevent further withdrawal effects, making diazepam the most appropriate option.",mmed_bench
MMEDBENCH_039384,"A 42-year-old woman comes to the physician because of 2 episodes of loss of consciousness over the past week. She recovered immediately and was not confused following the episodes. During the past 5 months, she has also had increased shortness of breath and palpitations. She has been unable to carry out her daily activities. She also reports some chest tightness that resolves with rest. She has no history of serious illness and takes no medications. She immigrated with her family from India 10 years ago. Her temperature is 37.3°C (99.1°F), pulse is 115/min and irregular, and blood pressure is 108/70 mm Hg. Examination shows jugular venous distention and pitting edema below the knees. Bilateral crackles are heard at the lung bases. Cardiac examination shows an accentuated and split S2. There is an opening snap followed by a low-pitched diastolic murmur in the fifth left intercostal space at the midclavicular line. An ECG shows atrial fibrillation and right axis deviation. Which of the following is the most likely underlying mechanism of these findings?",MMEDBENCH_REPORT_MMEDBENCH_039384,"Correct answer: Increased left atrial pressure. Rationale: The symptoms described—loss of consciousness without confusion, shortness of breath, palpitations, chest tightness, plus physical exam findings of jugular venous distention, pitting edema, and crackles in the lungs—are suggestive of cardiac disease. The accentuated and split S2, along with an opening snap and diastolic murmur, point toward mitral stenosis, which can be a consequence of rheumatic heart disease—a condition still prevalent in countries like India. The ECG shows atrial fibrillation with right axis deviation, which suggests the involvement of the right heart possibly due to pulmonary hypertension secondary to left-sided heart disease. These symptoms and signs indicate increased left atrial pressure (D). This increased pressure would lead to pulmonary congestion (evidenced by crackles) and right heart strain (ECG changes), as well as reduced cardiac output leading to syncopal episodes. Increased left atrial pressure is the likely underlying mechanism in mitral stenosis, leading to the subsequent clinical findings.","Correct answer: Increased left atrial pressure. Rationale: The symptoms described—loss of consciousness without confusion, shortness of breath, palpitations, chest tightness, plus physical exam findings of jugular venous distention, pitting edema, and crackles in the lungs—are suggestive of cardiac disease. The accentuated and split S2, along with an opening snap and diastolic murmur, point toward mitral stenosis, which can be a consequence of rheumatic heart disease—a condition still prevalent in countries like India. The ECG shows atrial fibrillation with right axis deviation, which suggests the involvement of the right heart possibly due to pulmonary hypertension secondary to left-sided heart disease. These symptoms and signs indicate increased left atrial pressure (D). This increased pressure would lead to pulmonary congestion (evidenced by crackles) and right heart strain (ECG changes), as well as reduced cardiac output leading to syncopal episodes. Increased left atrial pressure is the likely underlying mechanism in mitral stenosis, leading to the subsequent clinical findings.",mmed_bench
MMEDBENCH_042415,"A 78-year-old woman presents with difficulty swallowing and retrosternal chest pain for the past couple of weeks. She says the pain radiates to the epigastric region and increases whenever she eats or drinks anything. She says the pain is not aggravated by exertion, and she denies any shortness of breath, nausea or vomiting, cough, sore throat, weight loss, or melena. She also denies any similar symptoms in the past. Past medical history is significant for hypertension, osteoporosis, stress incontinence, and a cataract in the left eye for which she underwent surgery 2 years ago. She is currently taking rosuvastatin, enalapril, risedronate, and oxybutynin. The patient denies any smoking history but says she consumes alcohol occasionally. The vital signs include pulse 74 /min, respiratory rate 14/min, and blood pressure 140/86 mm Hg. Abdominal examination reveals moderate tenderness to palpation over the epigastric region. The remainder of the physical examination is unremarkable. An electrocardiogram (ECG) is performed and shows mild left axis deviation. Which of the following is the next best step in the management of this patient?",MMEDBENCH_REPORT_MMEDBENCH_042415,"Correct answer: Start esomeprazole, temporarily stop risedronate. Rationale: The most appropriate next step for this patient is option C: start esomeprazole and temporarily stop risedronate. The patient's symptoms suggest esophageal pathology such as gastroesophageal reflux disease (GERD) or possibly a stricture, and risedronate, a bisphosphonate, can cause or exacerbate esophageal irritation. Since the bisphosphonate could be contributing to her symptoms, it is prudent to hold it temporarily. Proton pump inhibitors (PPIs) like esomeprazole are a first-line treatment for GERD, providing symptom relief and promoting esophageal healing. An upper endoscopy would be important, but immediate relief with PPI is essential and can be diagnostic. The options involving antibiotics (D) or H2 blockers (B) are less appropriate without confirming Helicobacter pylori infection or failure of initial PPI therapy, respectively.","Correct answer: Start esomeprazole, temporarily stop risedronate. Rationale: The most appropriate next step for this patient is option C: start esomeprazole and temporarily stop risedronate. The patient's symptoms suggest esophageal pathology such as gastroesophageal reflux disease (GERD) or possibly a stricture, and risedronate, a bisphosphonate, can cause or exacerbate esophageal irritation. Since the bisphosphonate could be contributing to her symptoms, it is prudent to hold it temporarily. Proton pump inhibitors (PPIs) like esomeprazole are a first-line treatment for GERD, providing symptom relief and promoting esophageal healing. An upper endoscopy would be important, but immediate relief with PPI is essential and can be diagnostic. The options involving antibiotics (D) or H2 blockers (B) are less appropriate without confirming Helicobacter pylori infection or failure of initial PPI therapy, respectively.",mmed_bench
MMEDBENCH_037909,A 14-year-old boy presents to his pediatrician with a 5-day history of abdominal pain and bloody stool. He denies having a fever and says that he has not experienced any other symptoms associated with the abdominal pain. He has no past medical history and does not take any medications or supplements. His family history is significant for a grandfather who developed Alzheimer disease at age 80 and a cousin who died at age 21 from colon cancer. Physical exam is unremarkable. Based on clinical suspicion a colonoscopy is obtained showing hundreds of small polyps in the colon. A mutation of a gene on which of the following chromosomes is most likely responsible for this patient's symptoms?,MMEDBENCH_REPORT_MMEDBENCH_037909,"Correct answer: 5. Rationale: The correct answer is A. 5. The patient's presentation of abdominal pain and bloody stool coupled with the finding of hundreds of small polyps in the colon strongly suggests familial adenomatous polyposis (FAP), a condition caused by a mutation in the APC (adenomatous polyposis coli) gene. This gene is located on chromosome 5 (5q21-q22). The early age of onset and the number of polyps are characteristic of FAP. Additionally, a family history of colon cancer (cousin diagnosed at 21) also supports this diagnosis. Although both are genetic conditions, the grandfather's Alzheimer disease and the chromosome it's associated with are not relevant to the polyposis observed in this patient.","Correct answer: 5. Rationale: The correct answer is A. 5. The patient's presentation of abdominal pain and bloody stool coupled with the finding of hundreds of small polyps in the colon strongly suggests familial adenomatous polyposis (FAP), a condition caused by a mutation in the APC (adenomatous polyposis coli) gene. This gene is located on chromosome 5 (5q21-q22). The early age of onset and the number of polyps are characteristic of FAP. Additionally, a family history of colon cancer (cousin diagnosed at 21) also supports this diagnosis. Although both are genetic conditions, the grandfather's Alzheimer disease and the chromosome it's associated with are not relevant to the polyposis observed in this patient.",mmed_bench
MMEDBENCH_037707,"A 72-year-old woman is brought to the emergency department with fever, myalgia, and cough for 3 days. She lives in an assisted living facility and several of her neighbors have had similar symptoms. She has hypertension treated with lisinopril. She has not been vaccinated against influenza. Her temperature is 38.9°C (102.2°F), pulse is 105/min, respirations are 22/min, and blood pressure is 112/62 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 89%. Her leukocyte count is 10,500/mm3, serum creatinine is 0.9 mg/dL, and serum procalcitonin level is 0.05 μg/L (N < 0.06). An x-ray of the chest shows reticulonodular opacities in the lower lobes bilaterally. Blood and sputum cultures are negative. The patient is admitted to the hospital and empirical treatment with ceftriaxone and azithromycin is begun. Two days after admission, her temperature is 37.6°C (99.7°F) and pulse oximetry shows an oxygen saturation of 96% on room air. Her serum procalcitonin level is 0.04 μg/L. Which of the following is the most appropriate next step in management?",MMEDBENCH_REPORT_MMEDBENCH_037707,"Correct answer: Discontinue ceftriaxone and azithromycin. Rationale: The clinical scenario suggests an influenza-like illness, particularly given the presence of an outbreak in the assisted living facility and the patient's lack of vaccination against influenza. The improvement in her symptoms and oxygen saturation, along with a persistently low serum procalcitonin, argue against a bacterial infection, as procalcitonin is a biomarker that typically rises in bacterial but not in viral infections. Consequently, the empirical treatment for community-acquired pneumonia (CAP) with ceftriaxone and azithromycin may not be necessary. Since blood and sputum cultures were negative, and there's clinical improvement, it's reasonable to discontinue antibiotics to avoid unnecessary exposure to antibiotic treatment, which aligns with antimicrobial stewardship principles. Starting treatment with oseltamivir (option A) is less appropriate given the clinical improvement and the likelihood that the window for effective antiviral therapy (within 48 hours of symptom onset) has passed. Repeating a sputum culture (option D) is unwarranted without evidence of clinical deterioration or a high suspicion of resistant or atypical pathogens. Thus, option B is the most appropriate next step, to discontinue unnecessary antibiotic treatment.","Correct answer: Discontinue ceftriaxone and azithromycin. Rationale: The clinical scenario suggests an influenza-like illness, particularly given the presence of an outbreak in the assisted living facility and the patient's lack of vaccination against influenza. The improvement in her symptoms and oxygen saturation, along with a persistently low serum procalcitonin, argue against a bacterial infection, as procalcitonin is a biomarker that typically rises in bacterial but not in viral infections. Consequently, the empirical treatment for community-acquired pneumonia (CAP) with ceftriaxone and azithromycin may not be necessary. Since blood and sputum cultures were negative, and there's clinical improvement, it's reasonable to discontinue antibiotics to avoid unnecessary exposure to antibiotic treatment, which aligns with antimicrobial stewardship principles. Starting treatment with oseltamivir (option A) is less appropriate given the clinical improvement and the likelihood that the window for effective antiviral therapy (within 48 hours of symptom onset) has passed. Repeating a sputum culture (option D) is unwarranted without evidence of clinical deterioration or a high suspicion of resistant or atypical pathogens. Thus, option B is the most appropriate next step, to discontinue unnecessary antibiotic treatment.",mmed_bench
MMEDBENCH_039247,"A 16-year-old boy presents with a long-standing history of anemia. Past medical history is significant for prolonged neonatal jaundice and multiple episodes of jaundice without fever. On physical examination, the patient shows generalized pallor, scleral icterus, and splenomegaly. His hemoglobin is 10 g/dL, and examination of a peripheral blood smear shows red cell basophilic stippling. Which of the following is the most likely diagnosis in this patient?",MMEDBENCH_REPORT_MMEDBENCH_039247,"Correct answer: Pyrimidine 5’-nucleotidase deficiency. Rationale: The most likely diagnosis for this patient is D. Pyrimidine 5’-nucleotidase deficiency. This is based on the presentation of chronic nonspherocytic hemolytic anemia, prolonged neonatal jaundice, and repeated episodes of jaundice without fever. Combined with the clinical finding of splenomegaly and basophilic stippling on the blood smear, it suggests a defect in the degradation of ribonucleotides in red blood cells. Basophilic stippling is characteristic of this condition and often results because of the accumulation of precipitated ribosomal RNA. Alternative options such as Pyruvate kinase deficiency, Cytochrome b5 reductase deficiency, and Lead poisoning are less consistent with the chronic anemia, jaundice history, and spleen findings described.","Correct answer: Pyrimidine 5’-nucleotidase deficiency. Rationale: The most likely diagnosis for this patient is D. Pyrimidine 5’-nucleotidase deficiency. This is based on the presentation of chronic nonspherocytic hemolytic anemia, prolonged neonatal jaundice, and repeated episodes of jaundice without fever. Combined with the clinical finding of splenomegaly and basophilic stippling on the blood smear, it suggests a defect in the degradation of ribonucleotides in red blood cells. Basophilic stippling is characteristic of this condition and often results because of the accumulation of precipitated ribosomal RNA. Alternative options such as Pyruvate kinase deficiency, Cytochrome b5 reductase deficiency, and Lead poisoning are less consistent with the chronic anemia, jaundice history, and spleen findings described.",mmed_bench
MMEDBENCH_041521,A 17-year-old girl comes to the physician because she had unprotected sexual intercourse the previous day. Menses have occurred at regular 28-day intervals since menarche at the age of 13 years. Her last menstrual period was 12 days ago. Physical examination shows no abnormalities. A urine pregnancy test is negative. She does not wish to become pregnant until after college and does not want her parents to be informed of this visit. Which of the following is the most appropriate step in management?,MMEDBENCH_REPORT_MMEDBENCH_041521,"Correct answer: Insert copper-containing intra-uterine device
"". Rationale: The most appropriate step in the management of this case is option D, inserting a copper-containing intra-uterine device (IUD). The copper IUD can be used as emergency contraception if inserted within 5 days of unprotected intercourse and is over 99% effective at preventing pregnancy. Considering her last menstrual period was 12 days ago, it is likely that she was near her ovulation making the risk of pregnancy higher. Emergency contraceptive pills (like ulipristal acetate) are also an option but are less effective than the copper IUD. A progestin-containing IUD is not generally used for emergency contraception, and combined oral contraceptives are not the first-line choice for immediate postcoital contraception. The copper IUD additionally provides long-term contraception, aligning with her wish not to become pregnant until after college, while respecting her privacy concerning her parents.","Correct answer: Insert copper-containing intra-uterine device
"". Rationale: The most appropriate step in the management of this case is option D, inserting a copper-containing intra-uterine device (IUD). The copper IUD can be used as emergency contraception if inserted within 5 days of unprotected intercourse and is over 99% effective at preventing pregnancy. Considering her last menstrual period was 12 days ago, it is likely that she was near her ovulation making the risk of pregnancy higher. Emergency contraceptive pills (like ulipristal acetate) are also an option but are less effective than the copper IUD. A progestin-containing IUD is not generally used for emergency contraception, and combined oral contraceptives are not the first-line choice for immediate postcoital contraception. The copper IUD additionally provides long-term contraception, aligning with her wish not to become pregnant until after college, while respecting her privacy concerning her parents.",mmed_bench
MMEDBENCH_043387,"A researcher measures action potential propagation velocity in various regions of the heart in a 42-year-old Caucasian female. Which of the following set of measurements corresponds to the velocities found in the atrial muscle, AV Node, Purkinje system, and venticular muscle, respectively?",MMEDBENCH_REPORT_MMEDBENCH_043387,"Correct answer: 1.1 m/s, 0.05 m/s, 2.2 m/s, 0.3 m/s. Rationale: The correct sequence of action potential propagation velocity should go from slower to faster as it progresses from the atria to the ventricles, coinciding with the inherent conduction properties of these regions. The atrial muscle has a moderate velocity, the AV node is the slowest to allow sufficient time for ventricular filling, the Purkinje system has the highest velocity to quickly activate the ventricles, and the ventricular muscle has a moderate velocity. Option B - 1.1 m/s for atrial muscle, 0.05 m/s for AV Node, 2.2 m/s for the Purkinje system, and 0.3 m/s for ventricular muscle corresponds to the realistic physiological velocities recorded within the heart's conduction system.","Correct answer: 1.1 m/s, 0.05 m/s, 2.2 m/s, 0.3 m/s. Rationale: The correct sequence of action potential propagation velocity should go from slower to faster as it progresses from the atria to the ventricles, coinciding with the inherent conduction properties of these regions. The atrial muscle has a moderate velocity, the AV node is the slowest to allow sufficient time for ventricular filling, the Purkinje system has the highest velocity to quickly activate the ventricles, and the ventricular muscle has a moderate velocity. Option B - 1.1 m/s for atrial muscle, 0.05 m/s for AV Node, 2.2 m/s for the Purkinje system, and 0.3 m/s for ventricular muscle corresponds to the realistic physiological velocities recorded within the heart's conduction system.",mmed_bench
MMEDBENCH_044132,"A 68-year-old male smoker dies suddenly in a car accident. He had smoked 2 packs per day for 40 years. His past medical history is notable for a frequent, very productive cough, recurrent respiratory infections and occasional wheezing. He had no other medical problems. At autopsy, which of the following is most likely to be found in this patient?",MMEDBENCH_REPORT_MMEDBENCH_044132,"Correct answer: Increased number and activity of goblet cells. Rationale: The patient's history of a heavy smoking habit, frequent productive cough, recurrent respiratory infections, and occasional wheezing suggest chronic bronchitis, a component of chronic obstructive pulmonary disease (COPD). The pathogenesis of chronic bronchitis involves the hypertrophy of mucus-secreting glands in the bronchi, leading to increased mucus production. Goblet cells, which are mucus-secreting cells lining the airways, become more numerous and active in response to irritants like cigarette smoke. It is less likely that the patient has interstitial fibrosis, pleural plaques, or ferruginous bodies which are associated with interstitial lung diseases, asbestos exposure, and inhalation of iron-containing particles, respectively. Therefore, option C (Increased number and activity of goblet cells) is the most likely finding at autopsy given the patient's smoking history and symptoms.","Correct answer: Increased number and activity of goblet cells. Rationale: The patient's history of a heavy smoking habit, frequent productive cough, recurrent respiratory infections, and occasional wheezing suggest chronic bronchitis, a component of chronic obstructive pulmonary disease (COPD). The pathogenesis of chronic bronchitis involves the hypertrophy of mucus-secreting glands in the bronchi, leading to increased mucus production. Goblet cells, which are mucus-secreting cells lining the airways, become more numerous and active in response to irritants like cigarette smoke. It is less likely that the patient has interstitial fibrosis, pleural plaques, or ferruginous bodies which are associated with interstitial lung diseases, asbestos exposure, and inhalation of iron-containing particles, respectively. Therefore, option C (Increased number and activity of goblet cells) is the most likely finding at autopsy given the patient's smoking history and symptoms.",mmed_bench
MMEDBENCH_041450,A 45-year-old male reports several years of asbestos exposure while working in the construction industry. He reports smoking 2 packs of cigarettes per day for over 20 years. Smoking and asbestos exposure increase the incidence of which of the following diseases?,MMEDBENCH_REPORT_MMEDBENCH_041450,"Correct answer: Bronchogenic carcinoma. Rationale: The combination of asbestos exposure and cigarette smoking significantly increases the risk of developing bronchogenic carcinoma, a type of lung cancer. Asbestos fibers, when inhaled, can get trapped in the lungs, leading to inflammation and scarring (asbestosis), which can progress to malignancy. Smoking adds to this risk by causing additional lung damage and by facilitating the carcinogenic effect of asbestos. Chronic bronchitis and emphysema (components of Chronic Obstructive Pulmonary Disease) are also smoking-related diseases, but asbestos specifically, synergistically increases the risk of cancer, making bronchogenic carcinoma the most associated disease with this combination of risk factors. Multiple myeloma is not associated with asbestos or smoking.","Correct answer: Bronchogenic carcinoma. Rationale: The combination of asbestos exposure and cigarette smoking significantly increases the risk of developing bronchogenic carcinoma, a type of lung cancer. Asbestos fibers, when inhaled, can get trapped in the lungs, leading to inflammation and scarring (asbestosis), which can progress to malignancy. Smoking adds to this risk by causing additional lung damage and by facilitating the carcinogenic effect of asbestos. Chronic bronchitis and emphysema (components of Chronic Obstructive Pulmonary Disease) are also smoking-related diseases, but asbestos specifically, synergistically increases the risk of cancer, making bronchogenic carcinoma the most associated disease with this combination of risk factors. Multiple myeloma is not associated with asbestos or smoking.",mmed_bench
