sample_id,query_hinglish,report_id,report_text,cmi_bucket
MMED_BENCH_0382,Image + text se infec ke signs confirm hote hai kyaa? Thoda simple samjhao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,medium
MMED_BENCH_0383,"kya ye sirf normal variant hai, acute issue nahi?",B005,Distractor context: normal variant anatomy without acute pathology.,low
MMED_BENCH_0384,"Please explain: Given multimodal context, likely finding kyaa hai?",B006,Cardiac silhouette mildly enlarged with vascular prominence.,low
MMED_BENCH_0385,Multimodal context ke hisaab se effusion ka evidence hai ky?,B001,Chest image shows right pleural effusion with basal atelectatic change.,low
MMED_BENCH_0386,"Please explain: Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0387,"Given multimodal context, likely finding kya hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
MMED_BENCH_0388,Image + text se infec ke signs confirm hote hai kya? jaldi batao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,high
MMED_BENCH_0389,"kya ye sirf normal variant hai, acute issue nahi? Thoda simple samjhao.",B005,Distractor context: normal variant anatomy without acute pathology.,medium
MMED_BENCH_0390,"Given multimodal context, likely finding kya hai?",B006,Cardiac silhouette mildly enlarged with vascular prominence.,low
MMED_BENCH_0391,Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0392,"Please explain: Given multimodal context, likely finding kyaa hai?",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,low
MMED_BENCH_0393,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,medium
MMED_BENCH_0394,Please explain: Image + text se infection ke signs confirm hote hai kya? jaldi batao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,high
MMED_BENCH_0395,"Kya ye sirf normal variant hai, acute issue nahi? Thoda simple samjhao.",B005,Distractor context: normal variant anatomy without acute pathology.,medium
MMED_BENCH_0396,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0397,Multimodal context ke hisaab se effusion ka evidence hai ky? jaldi batao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,high
MMED_BENCH_0398,"Please explain: Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0399,"Please explain: Given multimodal context, likely finding ky hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
MMED_BENCH_0400,Image + text se infection ke signs confirm hote hai ky? jaldi batao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,high
MMED_BENCH_0401,"kyaa ye sirf normal variant hai, acute issue nahi? Thoda simple samjhao.",B005,Distractor context: normal variant anatomy without acute pathology.,medium
MMED_BENCH_0402,"Given multimodal context, likely finding kya hai?",B006,Cardiac silhouette mildly enlarged with vascular prominence.,low
MMED_BENCH_0403,Multimodal context ke hisaab se effusion ka evidence hai kya?,B001,Chest image shows right pleural effusion with basal atelectatic change.,low
MMED_BENCH_0404,"Given multimodal context, likely finding kya hai? jaldi batao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,high
MMED_BENCH_0405,"Given multimodal context, likely finding kya hai? jaldi batao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,high
MMED_BENCH_0406,Image + text se infection ke signs confirm hote hai kya? jaldi batao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,high
MMED_BENCH_0407,"Please explain: ky ye sirf normal variant hai, acute issue nahi? Thoda simple samjhao.",B005,Distractor context: normal variant anatomy without acute pathology.,medium
MMED_BENCH_0408,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0409,Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0410,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0411,"Please explain: Given multimodal context, likely finding kyaa hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
MMED_BENCH_0412,Image + text se infec ke signs confirm hote hai kya?,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,low
MMED_BENCH_0413,"Kya ye sirf normal variant hai, acute issue nahi? Thoda simple samjhao.",B005,Distractor context: normal variant anatomy without acute pathology.,medium
MMED_BENCH_0414,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0415,Please explain: Multimodal context ke hisaab se effusion ka evidence hai kyaa? jaldi batao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,high
MMED_BENCH_0416,"Given multimodal context, likely finding kya hai? jaldi batao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,high
MMED_BENCH_0417,"Given multimodal context, likely finding kya hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
MMED_BENCH_0418,Please explain: Image + text se infection ke signs confirm hote hai kya? Thoda simple samjhao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,medium
MMED_BENCH_0419,"Kya ye sirf normal variant hai, acute issue nahi? jaldi batao.",B005,Distractor context: normal variant anatomy without acute pathology.,high
MMED_BENCH_0420,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0421,Please explain: Multimodal context ke hisaab se effusion ka evidence hai kyaa? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0422,"Given multimodal context, likely finding kya hai? jaldi batao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,high
MMED_BENCH_0423,"Given multimodal context, likely finding kya hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
MMED_BENCH_0424,Image + text se infection ke signs confirm hote hai kya? Thoda simple samjhao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,medium
MMED_BENCH_0425,"Kya ye sirf normal variant hai, acute issue nahi? jaldi batao.",B005,Distractor context: normal variant anatomy without acute pathology.,high
MMED_BENCH_0426,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0427,Multimodal context ke hisaab se effusion ka evidence hai kya? jaldi batao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,high
MMED_BENCH_0428,"Given multimodal context, likely finding kya hai?",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,low
MMED_BENCH_0429,"Given multimodal context, likely finding kyaa hai? jaldi batao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,high
MMED_BENCH_0430,Image + text se infection ke signs confirm hote hai kya? Thoda simple samjhao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,medium
MMED_BENCH_0431,"ky ye sirf normal variant hai, acute issue nahi?",B005,Distractor context: normal variant anatomy without acute pathology.,low
MMED_BENCH_0432,"Given multimodal context, likely finding ky hai?",B006,Cardiac silhouette mildly enlarged with vascular prominence.,low
MMED_BENCH_0433,Multimodal context ke hisaab se effusion ka evidence hai kya? jaldi batao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,high
MMED_BENCH_0434,"Given multimodal context, likely finding kya hai? jaldi batao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,high
MMED_BENCH_0435,"Given multimodal context, likely finding kya hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
MMED_BENCH_0436,Image + text se infxn ke signs confirm hote hai kya? Thoda simple samjhao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,medium
MMED_BENCH_0437,"Please explain: kya ye sirf normal variant hai, acute issue nahi?",B005,Distractor context: normal variant anatomy without acute pathology.,low
MMED_BENCH_0438,"Given multimodal context, likely finding kyaa hai? jaldi batao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,high
MMED_BENCH_0439,Multimodal context ke hisaab se effusion ka evidence hai ky? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0440,"Given multimodal context, likely finding kyaa hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0441,"Please explain: Given multimodal context, likely finding kya hai? jaldi batao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,high
MMED_BENCH_0442,Image + text se infec ke signs confirm hote hai kyaa? jaldi batao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,high
MMED_BENCH_0443,"Kya ye sirf normal variant hai, acute issue nahi? jaldi batao.",B005,Distractor context: normal variant anatomy without acute pathology.,high
MMED_BENCH_0444,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0445,Please explain: Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0446,"Given multimodal context, likely finding ky hai? jaldi batao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,high
MMED_BENCH_0447,"Please explain: Given multimodal context, likely finding kya hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
MMED_BENCH_0448,Image + text se infection ke signs confirm hote hai kya? jaldi batao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,high
MMED_BENCH_0449,"Kya ye sirf normal variant hai, acute issue nahi? jaldi batao.",B005,Distractor context: normal variant anatomy without acute pathology.,high
MMED_BENCH_0450,"Given multimodal context, likely finding kya hai?",B006,Cardiac silhouette mildly enlarged with vascular prominence.,low
MMED_BENCH_0451,Please explain: Multimodal context ke hisaab se effusion ka evidence hai kya?,B001,Chest image shows right pleural effusion with basal atelectatic change.,low
MMED_BENCH_0452,"Given multimodal context, likely finding kya hai? jaldi batao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,high
MMED_BENCH_0453,"Given multimodal context, likely finding ky hai? jaldi batao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,high
MMED_BENCH_0454,Please explain: Image + text se infection ke signs confirm hote hai kya? Thoda simple samjhao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,medium
MMED_BENCH_0455,"Kya ye sirf normal variant hai, acute issue nahi?",B005,Distractor context: normal variant anatomy without acute pathology.,low
MMED_BENCH_0456,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0457,Please explain: Multimodal context ke hisaab se effusion ka evidence hai kyaa? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0458,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0459,"Given multimodal context, likely finding ky hai? jaldi batao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,high
MMED_BENCH_0460,Please explain: Image + text se infection ke signs confirm hote hai kya?,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,low
MMED_BENCH_0461,"ky ye sirf normal variant hai, acute issue nahi? jaldi batao.",B005,Distractor context: normal variant anatomy without acute pathology.,high
MMED_BENCH_0462,"Given multimodal context, likely finding kya hai? jaldi batao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,high
MMED_BENCH_0463,Multimodal context ke hisaab se effusion ka evidence hai kya?,B001,Chest image shows right pleural effusion with basal atelectatic change.,low
MMED_BENCH_0464,"Given multimodal context, likely finding kyaa hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0465,"Given multimodal context, likely finding kyaa hai? Thoda simple samjhao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,medium
MMED_BENCH_0466,Image + text se infection ke signs confirm hote hai kyaa? jaldi batao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,high
MMED_BENCH_0467,"kyaa ye sirf normal variant hai, acute issue nahi? Thoda simple samjhao.",B005,Distractor context: normal variant anatomy without acute pathology.,medium
MMED_BENCH_0468,"Please explain: Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0469,Please explain: Multimodal context ke hisaab se effusion ka evidence hai kya? jaldi batao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,high
MMED_BENCH_0470,"Given multimodal context, likely finding kya hai?",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,low
MMED_BENCH_0471,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,medium
MMED_BENCH_0472,Image + text se infec ke signs confirm hote hai kya? Thoda simple samjhao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,medium
MMED_BENCH_0473,"kya ye sirf normal variant hai, acute issue nahi?",B005,Distractor context: normal variant anatomy without acute pathology.,low
MMED_BENCH_0474,"Please explain: Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0475,Multimodal context ke hisaab se effusion ka evidence hai kya?,B001,Chest image shows right pleural effusion with basal atelectatic change.,low
MMED_BENCH_0476,"Given multimodal context, likely finding kya hai?",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,low
MMED_BENCH_0477,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,medium
MMED_BENCH_0478,Image + text se infection ke signs confirm hote hai kyaa? Thoda simple samjhao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,medium
MMED_BENCH_0479,"Kya ye sirf normal variant hai, acute issue nahi? jaldi batao.",B005,Distractor context: normal variant anatomy without acute pathology.,high
MMED_BENCH_0480,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0481,Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0482,"Given multimodal context, likely finding ky hai? jaldi batao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,high
MMED_BENCH_0483,"Given multimodal context, likely finding ky hai? jaldi batao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,high
MMED_BENCH_0484,Image + text se infection ke signs confirm hote hai kya?,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,low
MMED_BENCH_0485,"Kya ye sirf normal variant hai, acute issue nahi? jaldi batao.",B005,Distractor context: normal variant anatomy without acute pathology.,high
MMED_BENCH_0486,"Given multimodal context, likely finding kya hai?",B006,Cardiac silhouette mildly enlarged with vascular prominence.,low
MMED_BENCH_0487,Multimodal context ke hisaab se effusion ka evidence hai ky?,B001,Chest image shows right pleural effusion with basal atelectatic change.,low
MMED_BENCH_0488,"Given multimodal context, likely finding kya hai? jaldi batao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,high
MMED_BENCH_0489,"Please explain: Given multimodal context, likely finding kya hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
MMED_BENCH_0490,Image + text se infection ke signs confirm hote hai kya? jaldi batao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,high
MMED_BENCH_0491,"Kya ye sirf normal variant hai, acute issue nahi? Thoda simple samjhao.",B005,Distractor context: normal variant anatomy without acute pathology.,medium
MMED_BENCH_0492,"Please explain: Given multimodal context, likely finding kyaa hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0493,Please explain: Multimodal context ke hisaab se effusion ka evidence hai kya?,B001,Chest image shows right pleural effusion with basal atelectatic change.,low
MMED_BENCH_0494,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0495,"Please explain: Given multimodal context, likely finding kya hai? jaldi batao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,high
MMED_BENCH_0496,Image + text se infxn ke signs confirm hote hai kya? jaldi batao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,high
MMED_BENCH_0497,"Please explain: ky ye sirf normal variant hai, acute issue nahi?",B005,Distractor context: normal variant anatomy without acute pathology.,low
MMED_BENCH_0498,"Please explain: Given multimodal context, likely finding kya hai?",B006,Cardiac silhouette mildly enlarged with vascular prominence.,low
MMED_BENCH_0499,Multimodal context ke hisaab se effusion ka evidence hai kya?,B001,Chest image shows right pleural effusion with basal atelectatic change.,low
MMED_BENCH_0500,"Please explain: Given multimodal context, likely finding kya hai?",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,low
MMED_BENCH_0501,"Given multimodal context, likely finding ky hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
MMED_BENCH_0502,Image + text se infection ke signs confirm hote hai ky?,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,low
MMED_BENCH_0503,"Please explain: Kya ye sirf normal variant hai, acute issue nahi? jaldi batao.",B005,Distractor context: normal variant anatomy without acute pathology.,high
MMED_BENCH_0504,"Given multimodal context, likely finding kya hai? jaldi batao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,high
MMED_BENCH_0505,Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0506,"Given multimodal context, likely finding ky hai?",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,low
MMED_BENCH_0507,"Given multimodal context, likely finding kya hai? jaldi batao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,high
MMED_BENCH_0508,Image + text se infection ke signs confirm hote hai ky? jaldi batao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,high
MMED_BENCH_0509,"Please explain: Kya ye sirf normal variant hai, acute issue nahi? jaldi batao.",B005,Distractor context: normal variant anatomy without acute pathology.,high
MMED_BENCH_0510,"Please explain: Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0511,Please explain: Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0512,"Given multimodal context, likely finding kya hai? jaldi batao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,high
MMED_BENCH_0513,"Given multimodal context, likely finding kyaa hai? jaldi batao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,high
MMED_BENCH_0514,Please explain: Image + text se infection ke signs confirm hote hai kya? Thoda simple samjhao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,medium
MMED_BENCH_0515,"Kya ye sirf normal variant hai, acute issue nahi?",B005,Distractor context: normal variant anatomy without acute pathology.,low
MMED_BENCH_0516,"Given multimodal context, likely finding kya hai?",B006,Cardiac silhouette mildly enlarged with vascular prominence.,low
MMED_BENCH_0517,Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0518,"Given multimodal context, likely finding kya hai?",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,low
MMED_BENCH_0519,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,medium
MMED_BENCH_0520,Image + text se infection ke signs confirm hote hai ky? Thoda simple samjhao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,medium
MMED_BENCH_0521,"ky ye sirf normal variant hai, acute issue nahi? Thoda simple samjhao.",B005,Distractor context: normal variant anatomy without acute pathology.,medium
MMED_BENCH_0522,"Please explain: Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0523,Multimodal context ke hisaab se effusion ka evidence hai kya?,B001,Chest image shows right pleural effusion with basal atelectatic change.,low
MMED_BENCH_0524,"Please explain: Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0525,"Given multimodal context, likely finding kyaa hai? jaldi batao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,high
MMED_BENCH_0526,Please explain: Image + text se infection ke signs confirm hote hai kya? Thoda simple samjhao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,medium
MMED_BENCH_0527,"kyaa ye sirf normal variant hai, acute issue nahi? Thoda simple samjhao.",B005,Distractor context: normal variant anatomy without acute pathology.,medium
MMED_BENCH_0528,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0529,Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0530,"Please explain: Given multimodal context, likely finding kya hai?",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,low
MMED_BENCH_0531,"Given multimodal context, likely finding kya hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
MMED_BENCH_0532,Image + text se infection ke signs confirm hote hai kya? jaldi batao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,high
MMED_BENCH_0533,"Kya ye sirf normal variant hai, acute issue nahi?",B005,Distractor context: normal variant anatomy without acute pathology.,low
MMED_BENCH_0534,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0535,Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0536,"Given multimodal context, likely finding ky hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0537,"Given multimodal context, likely finding kya hai? jaldi batao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,high
MMED_BENCH_0538,Please explain: Image + text se infection ke signs confirm hote hai ky? Thoda simple samjhao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,medium
MMED_BENCH_0539,"Please explain: Kya ye sirf normal variant hai, acute issue nahi?",B005,Distractor context: normal variant anatomy without acute pathology.,low
MMED_BENCH_0540,"Please explain: Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0541,Please explain: Multimodal context ke hisaab se effusion ka evidence hai kyaa? jaldi batao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,high
MMED_BENCH_0542,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0543,"Please explain: Given multimodal context, likely finding kya hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
MMED_BENCH_0544,Please explain: Image + text se infec ke signs confirm hote hai kya? jaldi batao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,high
MMED_BENCH_0545,"Kya ye sirf normal variant hai, acute issue nahi? jaldi batao.",B005,Distractor context: normal variant anatomy without acute pathology.,high
MMED_BENCH_0546,"Given multimodal context, likely finding kya hai?",B006,Cardiac silhouette mildly enlarged with vascular prominence.,low
MMED_BENCH_0547,Please explain: Multimodal context ke hisaab se effusion ka evidence hai kyaa? jaldi batao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,high
MMED_BENCH_0548,"Given multimodal context, likely finding kya hai?",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,low
MMED_BENCH_0549,"Given multimodal context, likely finding kyaa hai? Thoda simple samjhao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,medium
MMED_BENCH_0550,Image + text se infec ke signs confirm hote hai kya? Thoda simple samjhao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,medium
MMED_BENCH_0551,"Please explain: Kya ye sirf normal variant hai, acute issue nahi?",B005,Distractor context: normal variant anatomy without acute pathology.,low
MMED_BENCH_0552,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0553,Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0554,"Given multimodal context, likely finding kya hai? jaldi batao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,high
MMED_BENCH_0555,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,medium
MMED_BENCH_0556,Image + text se infxn ke signs confirm hote hai kya? Thoda simple samjhao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,medium
MMED_BENCH_0557,"Kya ye sirf normal variant hai, acute issue nahi? jaldi batao.",B005,Distractor context: normal variant anatomy without acute pathology.,high
MMED_BENCH_0558,"Given multimodal context, likely finding kya hai?",B006,Cardiac silhouette mildly enlarged with vascular prominence.,low
MMED_BENCH_0559,Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0560,"Given multimodal context, likely finding kya hai?",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,low
MMED_BENCH_0561,"Please explain: Given multimodal context, likely finding ky hai? Thoda simple samjhao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,medium
MMED_BENCH_0562,Image + text se infection ke signs confirm hote hai kya? jaldi batao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,high
MMED_BENCH_0563,"ky ye sirf normal variant hai, acute issue nahi?",B005,Distractor context: normal variant anatomy without acute pathology.,low
MMED_BENCH_0564,"Please explain: Given multimodal context, likely finding kya hai? jaldi batao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,high
MMED_BENCH_0565,Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0566,"Given multimodal context, likely finding kyaa hai?",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,low
MMED_BENCH_0567,"Given multimodal context, likely finding kya hai? jaldi batao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,high
MMED_BENCH_0568,Please explain: Image + text se infection ke signs confirm hote hai ky?,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,low
MMED_BENCH_0569,"Please explain: Kya ye sirf normal variant hai, acute issue nahi?",B005,Distractor context: normal variant anatomy without acute pathology.,low
MMED_BENCH_0570,"Given multimodal context, likely finding kya hai? jaldi batao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,high
MMED_BENCH_0571,Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0572,"Given multimodal context, likely finding ky hai? jaldi batao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,high
MMED_BENCH_0573,"Given multimodal context, likely finding kya hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
