sample_id,query_hinglish,report_id,report_text,target_text,dataset_profile
OPENI_006305,What abnormality is present in this chest X-ray?,OPENI_006305,FINDINGS: The heart size and pulmonary vascularity appear within normal limits. Right pleural effusion is present and appears increased. No pneumothorax is identified. Some scattered XXXX of right base atelectasis are seen. Surgical XXXX remain in XXXX. The left lung appears clear.. IMPRESSION: 1. Small right pleural effusion. Increased. 2. No pneumothorax is seen. 3. Scattered XXXX of right base atelectasis.,FINDINGS: The heart size and pulmonary vascularity appear within normal limits. Right pleural effusion is present and appears increased. No pneumothorax is identified. Some scattered XXXX of right base atelectasis are seen. Surgical XXXX remain in XXXX. The left lung appears clear.. IMPRESSION: 1. Small right pleural effusion. Increased. 2. No pneumothorax is seen. 3. Scattered XXXX of right base atelectasis.,openi
OPENI_005042,What abnormality is present in this chest X-ray?,OPENI_005042,"FINDINGS: Lungs are clear bilaterally with no focal infiltrate, pleural effusion, or pneumothoraces. Cardiomediastinal silhouette is within normal limits. No acute bony or soft tissue abnormality.. IMPRESSION: No acute cardiopulmonary abnormality. .","FINDINGS: Lungs are clear bilaterally with no focal infiltrate, pleural effusion, or pneumothoraces. Cardiomediastinal silhouette is within normal limits. No acute bony or soft tissue abnormality.. IMPRESSION: No acute cardiopulmonary abnormality. .",openi
OPENI_006275,What abnormality is present in this chest X-ray?,OPENI_006275,FINDINGS: Heart size is normal. There are XXXX opacities which appear to XXXX XXXX above the right XXXX fissure. There is mild thickening in the fissure. No pneumothorax. No large pleural effusions.. IMPRESSION: XXXX opacities in the right upper lobe anterior segment which may represent atelectasis or infiltrate.,FINDINGS: Heart size is normal. There are XXXX opacities which appear to XXXX XXXX above the right XXXX fissure. There is mild thickening in the fissure. No pneumothorax. No large pleural effusions.. IMPRESSION: XXXX opacities in the right upper lobe anterior segment which may represent atelectasis or infiltrate.,openi
OPENI_003797,What abnormality is present in this chest X-ray?,OPENI_003797,"FINDINGS: Normal heart size. Mild tortuosity of the aorta. No pneumothorax, pleural effusion or suspicious airspace opacity. Mild levoscoliosis of the lumbar spine.. IMPRESSION: No acute abnormality seen.","FINDINGS: Normal heart size. Mild tortuosity of the aorta. No pneumothorax, pleural effusion or suspicious airspace opacity. Mild levoscoliosis of the lumbar spine.. IMPRESSION: No acute abnormality seen.",openi
OPENI_005518,What abnormality is present in this chest X-ray?,OPENI_005518,"FINDINGS: Heart size and mediastinal contours appear within normal limits. Pulmonary vascularity is within normal limits. No focal consolidation, suspicious pulmonary opacity, pneumothorax or definite pleural effusion. Visualized osseous structures appear intact.. IMPRESSION: No acute cardiopulmonary abnormality.","FINDINGS: Heart size and mediastinal contours appear within normal limits. Pulmonary vascularity is within normal limits. No focal consolidation, suspicious pulmonary opacity, pneumothorax or definite pleural effusion. Visualized osseous structures appear intact.. IMPRESSION: No acute cardiopulmonary abnormality.",openi
OPENI_000018,What abnormality is present in this chest X-ray?,OPENI_000018,"FINDINGS: No focal airspace disease, pleural effusion or pneumothorax. Cardiomediastinal silhouette is within normal limits. No free subdiaphragmatic air.. IMPRESSION: No acute pulmonary disease.","FINDINGS: No focal airspace disease, pleural effusion or pneumothorax. Cardiomediastinal silhouette is within normal limits. No free subdiaphragmatic air.. IMPRESSION: No acute pulmonary disease.",openi
OPENI_000097,What abnormality is present in this chest X-ray?,OPENI_000097,FINDINGS: The lungs are clear. There is no pleural effusion. The heart and mediastinum are normal . The skeletal structures and soft tissues are normal.. IMPRESSION: No active disease.,FINDINGS: The lungs are clear. There is no pleural effusion. The heart and mediastinum are normal . The skeletal structures and soft tissues are normal.. IMPRESSION: No active disease.,openi
OPENI_001358,What abnormality is present in this chest X-ray?,OPENI_001358,"FINDINGS: Cardiac size, mediastinal contour, and pulmonary vascularity are within normal limits. No focal consolidation, suspicious pulmonary opacity, pleural effusion, or pneumothorax. The visualized osseous structures appear intact.. IMPRESSION: No acute cardiopulmonary abnormalities.","FINDINGS: Cardiac size, mediastinal contour, and pulmonary vascularity are within normal limits. No focal consolidation, suspicious pulmonary opacity, pleural effusion, or pneumothorax. The visualized osseous structures appear intact.. IMPRESSION: No acute cardiopulmonary abnormalities.",openi
D_mmcqsd_000,distractor,MMCQSD_REPORT_MMCQSD_001778,"What could be causing dryness, redness, thin skin, and pain on both thumbs in a 71-year-old undergoing chemotherapy and radiation? The image shows the condition of skin rash. Oval shaped or circular red patches on the leg. Little swelling and dryness on the patches with foldings of skin.",,mmcqsd
D_mmcqsd_001,distractor,MMCQSD_REPORT_MMCQSD_001042,Is the slightly raised bump with a small red dot and two hard bumps underneath indicative of ringworm? The image here shows a medical condition related to skin_growth. There are black eruptions and mass elevated from the surface on the skin.,,mmcqsd
D_mmcqsd_002,distractor,MMCQSD_REPORT_MMCQSD_001753,"Is the red, itchy, pimply rash on your hands possibly caused by a new hand cream you used? The image shows the condition of skin rash. Raised spots of pink color on the area of the skin just above the upper thumb. Little dryness present.",,mmcqsd
D_mmcqsd_003,distractor,MMCQSD_REPORT_MMCQSD_002419,"What could be the cause of my 5-year-old daughter's non-itchy, skin-colored rash on her face after a vacation? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",,mmcqsd
D_mmcqsd_004,distractor,MMCQSD_REPORT_MMCQSD_000818,"What could be the cause of my son's illness with symptoms of rash, peeling skin, and a burning bright orange urine? The image shows the condition of skin rash. Spot swelling on the complete leg's skin, circular In shape and very ligh pink color.",,mmcqsd
D_mmcqsd_005,distractor,MMCQSD_REPORT_MMCQSD_000140,"What could be causing a non-itchy red bumpy rash on the hands, arms, and ears of children after a field trip to Catalina Island? The image shows the condition of skin rash. Spot swelling on the complete leg's skin, circular In shape and very ligh pink color.",,mmcqsd
D_mmcqsd_006,distractor,MMCQSD_REPORT_MMCQSD_002759,"Can using a hair dryer five days a week for six months lead to brain tumor or cancer? The image shows the condition of dry scalp. White coloured scalp with lots of white flakes seen in the hairs.
Condition- dry scalp with dandruff caused by Malassezia Furfur.",,mmcqsd
D_mmcqsd_007,distractor,MMCQSD_REPORT_MMCQSD_002674,"What is the recommended treatment for alopecia and dry scalp, and can Tugain Foam and Morpheme Bhringraja be used together? The image shows the condition of dry scalp. White coloured scalp with lots of white flakes seen in the hairs.
Condition- dry scalp with dandruff caused by Malassezia Furfur.",,mmcqsd
D_mmcqsd_008,distractor,MMCQSD_REPORT_MMCQSD_002974,"What is the most effective treatment for thread-like rashes on genital area diagnosed as a fungal infection, unresponsive to antibiotics? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",,mmcqsd
D_mmcqsd_009,distractor,MMCQSD_REPORT_MMCQSD_000773,"Patient experiencing recurring canker sores, swollen tonsils on one side, sore and bleeding gums. Seeking assistance. The image here shows a medical condition related to swollen_tonsils. The swollen tonsils are black and red.",,mmcqsd
D_mmcqsd_010,distractor,MMCQSD_REPORT_MMCQSD_001103,"Is there a natural way to improve kidney function, reverse edema, and prevent dialysis in a diabetic patient with high blood pressure? The image here shows a medical condition related to edema. The leg is swollen with no signs of redness.",,mmcqsd
D_mmcqsd_011,distractor,MMCQSD_REPORT_MMCQSD_002934,"Query: Patient has been suffering from pterygium for 2 years, experiencing swollen eyes. Wants to know if online eye drops can provide a permanent solution without surgery. The image shows the condition of swollen eye. Little swelling on the lateral side of the right eye's eyelid.",,mmcqsd
D_mmcqsd_012,distractor,MMCQSD_REPORT_MMCQSD_000252,"Summary: Patient has undiagnosed throat infection with swollen tonsils, veiny throat, pale mouth, thin spider web veins, yellow roof, ear aches, pale and sensitive gums. The image shows the condition of mouth ulcers. Pink coloured circular swelling with redness all around it prese t on the inner side of upper lip.
Condition- stomatitis ( Inflammation of the skin of mouth)
",,mmcqsd
D_mmcqsd_013,distractor,MMCQSD_REPORT_MMCQSD_002877,"Is TAVR a viable option for replacing a calcium-deposited aortic valve after open heart surgery? If so, where can I get the best treatment? The image shows the condition of swollen eye. Pinkish red localized round swelling above the left eyelid on the lateral side.",,mmcqsd
D_mmcqsd_014,distractor,MMCQSD_REPORT_MMCQSD_002554,"Summary: Patient has had rashes on face and skin for 3 months. Antihistamines and corticosteroid caused dry skin. Can Venusia cream be used? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",,mmcqsd
D_mmcqsd_015,distractor,MMCQSD_REPORT_MMCQSD_002692,"What could be the cause of dryness, dandruff, skin rash, and hair loss in a patient with hypothyroidism and genital warts? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",,mmcqsd
D_mmcqsd_016,distractor,MMCQSD_REPORT_MMCQSD_001546,Should a 30-year-old male be concerned about a previously sore lump on the right side of his neck that has now become smaller without pain? The image here shows a medical condition related to neck_swelling. The part of the neck near the ear is swollen.,,mmcqsd
D_mmcqsd_017,distractor,MMCQSD_REPORT_MMCQSD_000015,"Is post nasal drip the cause for my 9-year-old son’s throat ache, swollen tonsils, congested nose, and bad breath? The image here shows a medical condition related to swollen_tonsils. The swollen tonsils are black and red.",,mmcqsd
D_mmcqsd_018,distractor,MMCQSD_REPORT_MMCQSD_001345,"What could be the cause of the lump under the ribs, vomiting in the mornings, and poor appetite in a 35-year-old man? The image shows the condition of hand lump. Two swellings or lump on the right hand's palm around the thumb side.",,mmcqsd
D_mmcqsd_019,distractor,MMCQSD_REPORT_MMCQSD_000719,"Summary: Patient experienced yellow jacket sting with initial pain, itching, rash, and swelling. After subsiding, it reoccurs as aching, under-the-skin swelling. The image shows the condition of skin rash. One section of oval skin with dark brown lining and central area light pink in color.",,mmcqsd
D_mmcqsd_020,distractor,MMCQSD_REPORT_MMCQSD_000458,"What are the possible causes of recurrent headaches, water retention in ankles and calves, swollen eyes, and increased blood pressure? The image shows the condition of Lip Swelling. The left side of lower lip contains the swelling.",,mmcqsd
D_mmcqsd_021,distractor,MMCQSD_REPORT_MMCQSD_001552,What could be the cause of a painful lump on the right side of the knee after a recent fall? The image here shows a medical condition related to knee_swelling. The right leg have swollen with a slight deformation in the leg.,,mmcqsd
D_mmcqsd_022,distractor,MMCQSD_REPORT_MMCQSD_001890,"What could be the cause of dry rashes, hair loss, and scanty hair after a high fever three months ago? The image shows the condition of skin rash.  Pinkish red multuiple single coloured rash on the skin present close to each other.",,mmcqsd
D_mmcqsd_023,distractor,MMCQSD_REPORT_MMCQSD_001207,"Is surgery for gallbladder stone necessary if patient is asymptomatic with no complications based on USG report? The image here shows a medical condition related to swollen_tonsils. There are two round, flesh masses ninth back of throat.",,mmcqsd
D_mmcqsd_024,distractor,MMCQSD_REPORT_MMCQSD_001252,What could be causing a deep lump just above the knee area that is painful when touched or pressed? The image here shows a medical condition related to knee_swelling. Both the knee are swollen as a result the legs have bend inwards.,,mmcqsd
D_mmcqsd_025,distractor,MMCQSD_REPORT_MMCQSD_000762,"Does the patient experience sharp pain in the eye, swollen tonsils, and a lump after a dental procedure indicating infection? The image here shows a medical condition related to swollen_tonsils. The right side of the   throat is swollen with redness. ",,mmcqsd
D_mmcqsd_026,distractor,MMCQSD_REPORT_MMCQSD_002093,"What is the cause of a persistent rash with blisters on the feet, itchy palms, and tiny lumps on the body? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",,mmcqsd
D_mmcqsd_027,distractor,MMCQSD_REPORT_MMCQSD_000479,"What is the cause of the random lesions on the knee, back of knee, left arm, butt cheek, and below the lip, considering the previous knee injury and tummy rash? The image shows the condition of Lip Swelling. Full upper lip swollen. More swelling on right side of upper lip.",,mmcqsd
D_mmcqsd_028,distractor,MMCQSD_REPORT_MMCQSD_002438,"Can Sjogren's Syndrome cause a symmetrical, red, rough, and dry rash on the cheeks, neck, and other areas? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",,mmcqsd
D_mmcqsd_029,distractor,MMCQSD_REPORT_MMCQSD_000671,Should the patient continue taking amoxicillin for infection in the neck and arm after tooth extractions? The image here shows a medical condition related to neck_swelling. The lower part of the neck is swollen.,,mmcqsd
D_pubmedqa_000,distractor,PUBMEDQA_REPORT_26348845,"Rapid prescreening (RPS) is one of the quality assurance (QA) methods used in gynecologic cytology. The efficacy of RPS has been previously studied but mostly with respect to squamous lesions; in fact, there has been no study so far specifically looking at the sensitivity of RPS for detecting glandular cell abnormalities. A total of 80,565 Papanicolaou (Pap) smears underwent RPS during a 25-month period. A sample was designated as ""review for abnormality"" (R) if any abnormal cells (at the threshold of atypical squamous cells of undetermined significance/atypical glandular cells [AGC]) were thought to be present or was designated as negative (N) if none were detected. Each sample then underwent full screening (FS) and was designated as either R or N and also given a cytologic interpretation. The final cytologic interpretation was a glandular cell abnormality (≥AGC) in 107 samples (0.13%); 39 of these (36.4%) were flagged as R on RPS. Twenty-four patients (33.8%) out of 71 who had histologic follow-up were found to harbor a high-grade squamous intraepithelial lesion or carcinoma; 13 of those 24 Pap smears (54.2%) had been flagged as R on RPS. Notably, 11 AGC cases were picked up by RPS only and not by FS and represented false-negative cases; 2 of these showed endometrial adenocarcinoma on histologic follow-up. Conclusion: Pap smears with glandular cell abnormalities are often flagged as abnormal by RPS, and this results in a sensitivity of 36.4% (at the AGC threshold). Most importantly, some cases of AGC are detected on Pap smears by RPS only, and this demonstrates that RPS is a valuable QA method.",,pubmedqa
D_pubmedqa_001,distractor,PUBMEDQA_REPORT_23506394,"Arterial calcification is a significant cardiovascular risk factor in hemodialysis patients. A series of factors are involved in the process of arterial calcification; however, the relationship between malnutrition and arterial calcification is still unclear. 68 hemodialysis patients were enrolled in this study. Nutrition status was evaluated using modified quantitative subjective global assessment (MQSGA). Related serum biochemical parameters were measured. And the radial artery samples were collected during the arteriovenous fistula surgeries. Hematoxylin/eosin stain was used to observe the arterial structures while Alizarin red stain to observe calcified depositions and classify calcified degree. The expressions of bone morphogenetic protein 2 (BMP2) and matrix Gla protein (MGP) were detected by immunohistochemistry and western blot methods. 66.18% hemodialysis patients were malnutrition. In hemodialysis patients, the calcified depositions were mainly located in the medial layer of the radial arteries and the expressions of BMP2 and MGP were both increased in the calcified areas. The levels of serum albumin were negatively associated with calcification score and the expressions of BMP2 and MGP. While MQSGA score, serum phosphorus and calcium × phosphorus product showed positive relationships with calcification score and the expressions of BMP2 and MGP. Conclusion: Malnutrition is prevalent in hemodialysis patients and is associated with arterial calcification and the expressions of BMP2 and MGP in calcified radial arteries. Malnutrition may be a new inducer candidate for arterial calcification in hemodialysis patients.",,pubmedqa
D_pubmedqa_002,distractor,PUBMEDQA_REPORT_24359102,"Skin diseases are the most frequently recognized occupational diseases in Denmark. The prognosis for occupational contact dermatitis is often poor. To investigate the prognosis, assessed by eczema, job status and skin-related quality of life, among patients allergic to rubber chemicals and latex (ubiquitous allergens) and epoxy (nonubiquitous allergen), 2 years after recognition of occupational allergic contact dermatitis. From a cohort of all patients recognized as having occupational dermatitis by the Danish National Board of Industrial Injuries in 2010, 199 patients with relevant rubber allergy (contact allergy to rubber chemicals or contact urticaria from latex) or epoxy allergy were identified. Follow-up consisted of a questionnaire covering current severity of eczema, employment, exposure and quality of life. The response rate was 75%. Clearance of eczema was reported by 11% of patients and 67% reported improvement. Overall 22% of patients with allergy to a nonubiquitous allergen had total clearance of eczema compared with 10% of cases allergic to ubiquitous allergens and 0% of those with contact urticaria (P = 0·116). Improvement was significantly more frequent in those who had changed jobs compared with those who had not (P = 0·01). Conclusion: At follow-up, patients with contact urticaria had significantly poorer prognosis than those with contact allergy, and there was a trend towards a poorer prognosis for those with contact allergy to rubber chemicals than those with allergy to epoxy. A significant positive association between job change and improvement was found.",,pubmedqa
D_pubmedqa_003,distractor,PUBMEDQA_REPORT_24374414,"Broad-based electronic health information exchange (HIE), in which patients' clinical data follow them between care delivery settings, is expected to produce large quality gains and cost savings. Although these benefits are assumed to result from reducing redundant care, there is limited supporting empirical evidence. To evaluate whether HIE adoption is associated with decreases in repeat imaging in emergency departments (EDs).DATA SOURCE/ ED discharge data from the State Emergency Department Databases for California and Florida for 2007-2010 were merged with Health Information Management Systems Society data that report hospital HIE participation. Using regression with ED fixed effects and trends, we performed a retrospective analysis of the impact of HIE participation on repeat imaging, comparing 37 EDs that initiated HIE participation during the study period to 410 EDs that did not participate in HIE during the same period. Within 3 common types of imaging tests [computed tomography (CT), ultrasound, and chest x-ray), we defined a repeat image for a given patient as the same study in the same body region performed within 30 days at unaffiliated EDs. In our sample there were 20,139 repeat CTs (representing 14.7% of those cases with CT in the index visit), 13,060 repeat ultrasounds (20.7% of ultrasound cases), and 29,703 repeat chest x-rays (19.5% of x-ray cases). HIE was associated with reduced probability of repeat ED imaging in all 3 modalities: -8.7 percentage points for CT [95% confidence interval (CI): -14.7, -2.7], -9.1 percentage points for ultrasound (95% CI: -17.2, -1.1), and -13.0 percentage points for chest x-ray (95% CI: -18.3, -7.7), reflecting reductions of 44%-67% relative to sample means. Conclusion: HIE was associated with reduced repeat imaging in EDs. This study is among the first to find empirical support for this anticipated benefit of HIE.",,pubmedqa
D_pubmedqa_004,distractor,PUBMEDQA_REPORT_22012962,"Men appear to benefit more from being married than women with respect to mortality in middle age. However, there is some uncertainty about gender differences in mortality risks in older individuals, widowed, divorced and single individuals and about the impact of living arrangements. Longitudinal data with 1990 census records being linked to mortality data up to 2005 were used (Swiss National Cohort). The sample comprised all residents over age 44 years in Switzerland (n=2,440,242). All-cause mortality HRs for marital status and living arrangements were estimated by Cox regression for men and women and different age groups with adjustment for education and socio-professional category. The benefit of being married was stronger for men than for women; however, mortality patterns were similar, with higher mortality in divorced and single individuals compared with widowed individuals (<80 years). After adjustment for living arrangements, the gender difference by marital status disappeared. Stratification by living arrangement revealed that mortality risks were highest for 45-64-year-old divorced (HR 1.72 (95% CI 1.67 to 1.76)) and single men (HR 1.67 (95% CI 1.63 to 1.71)) who lived alone. In women of the same age, the highest mortality risk was observed for those who were single and living with a partner (HR 1.70 (95% CI 1.58 to 1.82)). In older age groups, the impact of marital status decreased. Conclusion: Evaluation of living arrangements is crucial for identifying and explaining gender differences in mortality risks by marital status. The impact of living alone and living with a partner seems to be different in men and women.",,pubmedqa
D_pubmedqa_005,distractor,PUBMEDQA_REPORT_20064872,"To identify the features of PMR that may predict the duration of steroid therapy, the occurrence of relapses and the late development of GCA. Prospective cohort study of 176 patients with PMR, followed up for 5 years. Baseline factors associated with the duration of steroids therapy were identified using Cox regression. Predictors of relapse and the late development of GCA were identified using binary logistic regression. A total of 176 patients with PMR were included, of whom 124 stopped steroids within 5 years. The probability of stopping steroids within 5 years was independently reduced by an elevated plasma viscosity (PV) [hazard ratio (HR) = 0.49; 95% CI 0.29, 0.82 for a PV>or = 2.00 mPa s compared with a PV<or = 1.80 mPa s; overall P = 0.024] and by starting treatment at>15 mg prednisolone (HR = 0.63; 95% CI 0.41, 0.97; P = 0.036). Either of these independently reduced the chances of stopping steroids within a given time interval between 27 and 51%. No significant predictors of relapse were identified. Predictors of late GCA on univariable analysis were female sex [odds ratio (OR) = 8.16; 95% CI 1.06, 63.13; P = 0.044], HLA-DRB1*0101 or -*0401 alleles (OR = 4.95; 95% CI 1.05, 23.34; P = 0.043), PV>or = 2.00 mPa s compared with PV<or = 1.80 mPa s (OR = 10.64; 95% CI 1.28, 88.38; P = 0.029) and initial prednisolone dose>15 mg (OR = 4.53; 95% CI 1.61, 12.79; P = 0.004). Conclusion: A higher PV in PMR increases the risk of prolonged steroid therapy and late GCA. Female sex and particular HLA alleles may increase the risk of late GCA. Starting patients on>15 mg prednisolone is associated with a prolonged steroid duration.",,pubmedqa
D_pubmedqa_006,distractor,PUBMEDQA_REPORT_18439500,"To assess whether it is possible for an experienced laparoscopic surgeon to perform efficient laparoscopic myomectomy regardless of the size, number, and location of the myomas. Prospective observational study (Canadian Task Force classification II-1). Tertiary endoscopy center. A total of 505 healthy nonpregnant women with symptomatic myomas underwent laparoscopic myomectomy at our center. No exclusion criteria were based on the size, number, or location of myomas. Laparoscopic myomectomy and modifications of the technique: enucleation of the myoma by morcellation while it is still attached to the uterus with and without earlier devascularization. In all, 912 myomas were removed in these 505 patients laparoscopically. The mean number of myomas removed was 1.85 +/- 5.706 (95% CI 1.72-1.98). In all, 184 (36.4%) patients had multiple myomectomy. The mean size of the myomas removed was 5.86 +/- 3.300 cm in largest diameter (95% CI 5.56-6.16 cm). The mean weight of the myomas removed was 227.74 +/- 325.801 g (95% CI 198.03-257.45 g) and median was 100 g. The median operating time was 60 minutes (range 30-270 minutes). The median blood loss was 90 mL (range 40-2000 mL). Three comparisons were performed on the basis of size of the myomas (<10 cm and>or=10 cm in largest diameter), number of myomas removed (<or=4 and>or=5 myomas), and the technique (enucleation of the myomas by morcellation while the myoma is still attached to the uterus and the conventional technique). In all these comparisons, although the mean blood loss, duration of surgery, and hospital stay were greater in the groups in which larger myomas or more myomas were removed or the modified technique was performed as compared with their corresponding study group, the weight and size of removed myomas were also proportionately larger in these groups. Two patients were given the diagnosis of leiomyosarcoma in their histopathology and 1 patient developed a diaphragmatic parasitic myoma followed by a leiomyoma of the sigmoid colon. Six patients underwent laparoscopic hysterectomy 4 to 6 years after the surgery for recurrent myomas. One conversion to laparotomy occurred and 1 patient underwent open subtotal hysterectomy for dilutional coagulopathy. Conclusion: Laparoscopic myomectomy can be performed by experienced surgeons regardless of the size, number, or location of the myomas.",,pubmedqa
D_pubmedqa_007,distractor,PUBMEDQA_REPORT_9446993,"To determine the ability of dentists to recognize digitally manipulated radiographs. A poster was presented at the Annual Meeting of the German Society for Periodontology displaying the intra-oral radiographs of 12 different patients. Half of the radiographs were subjected to digital manipulation to add or remove specific features. Dentists were asked to identify these radiographs by means of a questionnaire. Thirty-nine dentists submitted usable questionnaires. Statistical evaluation revealed a distribution of hits similar to the random distribution. None of the dentists detected all the six manipulated radiographs; three dentists had five correct, but there were five with only one. An authentic radiograph scored highest as a manipulation. Conclusion: Image manipulations which alter the diagnostic content of a radiograph are unlikely to be detected by dentists. Digital radiography requires additional measures for data protection.",,pubmedqa
D_pubmedqa_008,distractor,PUBMEDQA_REPORT_25940336,"More than 1000 candidates applied for orthopaedic residency positions in 2014, and the competition is intense; approximately one-third of the candidates failed to secure a position in the match. However, the criteria used in the selection process often are subjective and studies have differed in terms of which criteria predict either objective measures or subjective ratings of resident performance by faculty.QUESTIONS/ Do preresidency selection factors serve as predictors of success in residency? Specifically, we asked which preresidency selection factors are associated or correlated with (1) objective measures of resident knowledge and performance; and (2) subjective ratings by faculty. Charts of 60 orthopaedic residents from our institution were reviewed. Preresidency selection criteria examined included United States Medical Licensing Examination (USMLE) Step 1 and Step 2 scores, Medical College Admission Test (MCAT) scores, number of clinical clerkship honors, number of letters of recommendation, number of away rotations, Alpha Omega Alpha (AOA) honor medical society membership, fourth-year subinternship at our institution, and number of publications. Resident performance was assessed using objective measures including American Board of Orthopaedic Surgery (ABOS) Part I scores and Orthopaedics In-Training Exam (OITE) scores and subjective ratings by faculty including global evaluation scores and faculty rankings of residents. We tested associations between preresidency criteria and the subsequent objective and subjective metrics using linear correlation analysis and Mann-Whitney tests when appropriate. Objective measures of resident performance namely, ABOS Part I scores, had a moderate linear correlation with the USMLE Step 2 scores (r = 0.55, p<0.001) and number of clinical honors received in medical school (r = 0.45, p<0.001). OITE scores had a weak linear correlation with the number of clinical honors (r = 0.35, p = 0.009) and USMLE Step 2 scores (r = 0.29, p = 0.02). With regards to subjective outcomes, AOA membership was associated with higher scores on the global evaluation (p = 0.005). AOA membership also correlated with higher global evaluation scores (r = 0.60, p = 0.005) with the strongest correlation existing between AOA membership and the ""interpersonal and communication skills"" subsection of the global evaluations. Conclusion: We found that USMLE Step 2, number of honors in medical school clerkships, and AOA membership demonstrated the strongest correlations with resident performance. Our goal in analyzing these data was to provide residency programs at large a sense of which criteria may be ""high yield"" in ranking applicants by analyzing data from within our own pool of residents. Similar studies across a broader scope of programs are warranted to confirm applicability of our findings. The continually emerging complexities of the field of orthopaedic surgery lend increasing importance to future work on the appropriate selection and training of orthopaedic residents.",,pubmedqa
D_pubmedqa_009,distractor,PUBMEDQA_REPORT_19054501,"Studies have shown that schizophrenia patients have motion perception deficit, which was thought to cause eye-tracking abnormality in schizophrenia. However, eye movement closely interacts with motion perception. The known eye-tracking difficulties in schizophrenia patients may interact with their motion perception. Two speed discrimination experiments were conducted in a within-subject design. In experiment 1, the stimulus duration was 150 msec to minimize the chance of eye-tracking occurrence. In experiment 2, the duration was increased to 300 msec, increasing the possibility of eye movement intrusion. Regular eye-tracking performance was evaluated in a third experiment. At 150 msec, speed discrimination thresholds did not differ between schizophrenia patients (n = 38) and control subjects (n = 33). At 300 msec, patients had significantly higher thresholds than control subjects (p = .03). Furthermore, frequencies of eye tracking during the 300 msec stimulus were significantly correlated with speed discrimination in control subjects (p = .01) but not in patients, suggesting that eye-tracking initiation may benefit control subjects but not patients. The frequency of eye tracking during speed discrimination was not significantly related to regular eye-tracking performance. Conclusion: Speed discrimination, per se, is not impaired in schizophrenia patients. The observed abnormality appears to be a consequence of impairment in generating or integrating the feedback information from eye movements. This study introduces a novel approach to motion perception studies and highlights the importance of concurrently measuring eye movements to understand interactions between these two systems; the results argue for a conceptual revision regarding motion perception abnormality in schizophrenia.",,pubmedqa
D_pubmedqa_010,distractor,PUBMEDQA_REPORT_23347337,"To provide equality of cancer care to rural patients, Townsville Cancer Centre administers intensive chemotherapy regimens to rural patients with node-positive breast and metastatic colorectal cancers at the same doses as urban patients. Side-effects were usually managed by rural general practitioners locally.AIM: The aim is to determine the safety of this practice by comparing the profile of serious adverse events and dose intensities between urban and rural patients at the Townsville Cancer Centre. A retrospective audit was conducted in patients with metastatic colorectal and node-positive breast cancers during a 24-month period. Fisher's exact test was used for analysis. Rurality was determined as per rural, remote and metropolitan classification. Of the 121 patients included, 70 and 51 patients had breast and colon cancers respectively. The urban versus rural patient split among all patients, breast and colorectal cancer subgroups was 68 versus 53, 43 versus 27 and 25 versus 26 respectively. A total of 421 cycles was given with dose intensity of>95% for breast cancer in both groups (P>0.05). Rate of febrile neutropenia was 9.3% versus 7.4% (P = 0.56). For XELOX, rate of diarrhoea was 20% versus 19% (P = 0.66) and rate of vomiting was 20% versus 11% (P = 0.11). Only two patients were transferred to Townsville for admission. No toxic death occurred in either group. Conclusion: It appears safe to administer intensive chemotherapy regimens at standard doses to rural patients without increased morbidity or mortality. Support for general practitioners through phone or videoconferencing may reduce the safety concerns.",,pubmedqa
D_pubmedqa_011,distractor,PUBMEDQA_REPORT_8199520,"To explore expressed needs, both formal and informal, of family caregivers of frail elderly. To evaluate roles of physicians. Questionnaire survey of members of the Montreal Jewish community providing care for frail elderly family members. Jewish community of Montreal. Volunteer caregivers who were caring for a family member or friend 60 years or older, who had greatest responsibility for providing physical or emotional support to an elderly person, who saw themselves as caregivers, and who could speak English or French were studied. Of 118 volunteers, 32 were excluded because they withdrew for personal reasons or because they did not meet study criteria. Demographic variables, functional status of the care receiver, use of home care services, and needs assessment to identify additional services. An average of 75.4% respondents did not use formal support services. Just under half of caregivers were dissatisfied with the attention they received from the health care system, and more than one third expressed feelings of stress, depression, guilt, and isolation. Conclusion: Hypotheses for this discontent are presented. Physicians may be uninterested in helping caregivers; even if they were receptive to counseling caregivers, they could be poorly remunerated for the types of counseling sessions that are usual for caregivers; and being a professional caregiver to family caregivers is demanding in itself.",,pubmedqa
