sample_id,query_hinglish,report_id,report_text,cmi_bucket
MMCQSD_0386,Kaan ke infxn ka sign mil raha hai kya? Thoda simple samjhao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0387,"Aankh me redness aur pani aa raha hai, repot ky bolti hai?",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,low
MMCQSD_0388,Is clinical query ka simple Hinglish summary do. jaldi batao.,M004,Mild sinus mucosal thickening without fluid level.,high
MMCQSD_0389,Please explain: Is clinical query ka simple Hinglish summary do.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0390,"Doctor, Is clinical query ka simple Hinglish summary do. jaldi batao.",M006,No acute abnormality detected in provided clinical image summary.,high
MMCQSD_0391,"Please explain: Doctor, Skin pe laalpan aur sujan hai kya image report me?",M001,Skin erythema over forearm with mild edema; no abscess formation.,low
MMCQSD_0392,"Please explain: Doctor, Kaan ke infection ka sign mil raha hai kya? jaldi batao.",M002,Otitis externa signs with canal edema; tympanic membrane intact.,high
MMCQSD_0393,"Doctor, Aankh me redness aur pani aa raha hai, rprt kya bolti hai?",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,low
MMCQSD_0394,Is clinical query ka simple Hinglish summary do.,M004,Mild sinus mucosal thickening without fluid level.,low
MMCQSD_0395,"Doctor, Is clinical query ka simple Hinglish summary do. jaldi batao.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",high
MMCQSD_0396,Is clinical query ka simple Hinglish summary do.,M006,No acute abnormality detected in provided clinical image summary.,low
MMCQSD_0397,Please explain: Skin pe laalpan aur sujan hai kya image report me? Thoda simple samjhao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0398,Please explain: Kaan ke infection ka sign mil raha hai kya? jaldi batao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,high
MMCQSD_0399,"Aankh me redness aur pani aa raha hai, report kya bolti hai? jaldi batao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,high
MMCQSD_0400,Is clinical query ka simple Hinglish summary do.,M004,Mild sinus mucosal thickening without fluid level.,low
MMCQSD_0401,"Doctor, Is clinical query ka simple Hinglish summary do. jaldi batao.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",high
MMCQSD_0402,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M006,No acute abnormality detected in provided clinical image summary.,medium
MMCQSD_0403,"Doctor, Skin pe laalpan aur sujan hai kya image report me? Thoda simple samjhao.",M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0404,Kaan ke infec ka sign mil raha hai kya? jaldi batao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,high
MMCQSD_0405,"Aankh me redness aur pani aa raha hai, rprt kya bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0406,"Doctor, Is clinical query ka simple Hinglish summary do.",M004,Mild sinus mucosal thickening without fluid level.,low
MMCQSD_0407,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do. jaldi batao.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",high
MMCQSD_0408,Is clinical query ka simple Hinglish summary do. jaldi batao.,M006,No acute abnormality detected in provided clinical image summary.,high
MMCQSD_0409,"Doctor, Skin pe laalpan aur sujan hai kya image report me? Thoda simple samjhao.",M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0410,"Please explain: Doctor, Kaan ke infec ka sign mil raha hai kya? jaldi batao.",M002,Otitis externa signs with canal edema; tympanic membrane intact.,high
MMCQSD_0411,"Doctor, Aankh me redness aur pani aa raha hai, repot kyaa bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0412,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do. jaldi batao.",M004,Mild sinus mucosal thickening without fluid level.,high
MMCQSD_0413,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0414,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M006,No acute abnormality detected in provided clinical image summary.,medium
MMCQSD_0415,"Doctor, Skin pe laalpan aur sujan hai kyaa image repot me? Thoda simple samjhao.",M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0416,Please explain: Kaan ke infection ka sign mil raha hai kya? Thoda simple samjhao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0417,"Doctor, Aankh me redness aur pani aa raha hai, report kya bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0418,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0419,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0420,Is clinical query ka simple Hinglish summary do.,M006,No acute abnormality detected in provided clinical image summary.,low
MMCQSD_0421,Skin pe laalpan aur sujan hai ky image report me? Thoda simple samjhao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0422,"Doctor, Kaan ke infxn ka sign mil raha hai kya? Thoda simple samjhao.",M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0423,"Please explain: Doctor, Aankh me redness aur pani aa raha hai, rprt kya bolti hai?",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,low
MMCQSD_0424,"Doctor, Is clinical query ka simple Hinglish summary do. jaldi batao.",M004,Mild sinus mucosal thickening without fluid level.,high
MMCQSD_0425,"Doctor, Is clinical query ka simple Hinglish summary do. jaldi batao.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",high
MMCQSD_0426,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M006,No acute abnormality detected in provided clinical image summary.,medium
MMCQSD_0427,Skin pe laalpan aur sujan hai kya image report me? Thoda simple samjhao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0428,"Doctor, Kaan ke infec ka sign mil raha hai ky? Thoda simple samjhao.",M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0429,"Doctor, Aankh me redness aur pani aa raha hai, report ky bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0430,Please explain: Is clinical query ka simple Hinglish summary do. jaldi batao.,M004,Mild sinus mucosal thickening without fluid level.,high
MMCQSD_0431,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0432,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do. jaldi batao.",M006,No acute abnormality detected in provided clinical image summary.,high
MMCQSD_0433,"Doctor, Skin pe laalpan aur sujan hai kya image report me? Thoda simple samjhao.",M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0434,Please explain: Kaan ke infxn ka sign mil raha hai kyaa? Thoda simple samjhao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0435,"Aankh me redness aur pani aa raha hai, rprt kya bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0436,Is clinical query ka simple Hinglish summary do.,M004,Mild sinus mucosal thickening without fluid level.,low
MMCQSD_0437,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0438,Is clinical query ka simple Hinglish summary do. jaldi batao.,M006,No acute abnormality detected in provided clinical image summary.,high
MMCQSD_0439,"Doctor, Skin pe laalpan aur sujan hai kya image rprt me? jaldi batao.",M001,Skin erythema over forearm with mild edema; no abscess formation.,high
MMCQSD_0440,Kaan ke infection ka sign mil raha hai kya? jaldi batao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,high
MMCQSD_0441,"Aankh me redness aur pani aa raha hai, report ky bolti hai? jaldi batao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,high
MMCQSD_0442,Is clinical query ka simple Hinglish summary do. jaldi batao.,M004,Mild sinus mucosal thickening without fluid level.,high
MMCQSD_0443,"Doctor, Is clinical query ka simple Hinglish summary do.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0444,"Doctor, Is clinical query ka simple Hinglish summary do. jaldi batao.",M006,No acute abnormality detected in provided clinical image summary.,high
MMCQSD_0445,Skin pe laalpan aur sujan hai kya image report me? jaldi batao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,high
MMCQSD_0446,"Doctor, Kaan ke infxn ka sign mil raha hai kya?",M002,Otitis externa signs with canal edema; tympanic membrane intact.,low
MMCQSD_0447,"Aankh me redness aur pani aa raha hai, repot kya bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0448,Please explain: Is clinical query ka simple Hinglish summary do.,M004,Mild sinus mucosal thickening without fluid level.,low
MMCQSD_0449,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0450,Is clinical query ka simple Hinglish summary do. jaldi batao.,M006,No acute abnormality detected in provided clinical image summary.,high
MMCQSD_0451,Skin pe laalpan aur sujan hai ky image report me? Thoda simple samjhao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0452,"Doctor, Kaan ke infxn ka sign mil raha hai kya?",M002,Otitis externa signs with canal edema; tympanic membrane intact.,low
MMCQSD_0453,"Aankh me redness aur pani aa raha hai, rprt ky bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0454,Is clinical query ka simple Hinglish summary do. jaldi batao.,M004,Mild sinus mucosal thickening without fluid level.,high
MMCQSD_0455,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0456,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M006,No acute abnormality detected in provided clinical image summary.,medium
MMCQSD_0457,Skin pe laalpan aur sujan hai kya image report me?,M001,Skin erythema over forearm with mild edema; no abscess formation.,low
MMCQSD_0458,"Doctor, Kaan ke infxn ka sign mil raha hai kya? Thoda simple samjhao.",M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0459,"Doctor, Aankh me redness aur pani aa raha hai, repot kya bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0460,"Doctor, Is clinical query ka simple Hinglish summary do. jaldi batao.",M004,Mild sinus mucosal thickening without fluid level.,high
MMCQSD_0461,Please explain: Is clinical query ka simple Hinglish summary do.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0462,"Doctor, Is clinical query ka simple Hinglish summary do.",M006,No acute abnormality detected in provided clinical image summary.,low
MMCQSD_0463,Skin pe laalpan aur sujan hai ky image report me?,M001,Skin erythema over forearm with mild edema; no abscess formation.,low
MMCQSD_0464,"Doctor, Kaan ke infxn ka sign mil raha hai kyaa? Thoda simple samjhao.",M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0465,"Aankh me redness aur pani aa raha hai, report kya bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0466,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0467,Is clinical query ka simple Hinglish summary do.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0468,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M006,No acute abnormality detected in provided clinical image summary.,medium
MMCQSD_0469,"Please explain: Doctor, Skin pe laalpan aur sujan hai kya image report me?",M001,Skin erythema over forearm with mild edema; no abscess formation.,low
MMCQSD_0470,Kaan ke infxn ka sign mil raha hai kya? Thoda simple samjhao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0471,"Doctor, Aankh me redness aur pani aa raha hai, rprt kyaa bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0472,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0473,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0474,Is clinical query ka simple Hinglish summary do. jaldi batao.,M006,No acute abnormality detected in provided clinical image summary.,high
MMCQSD_0475,"Please explain: Doctor, Skin pe laalpan aur sujan hai kya image rprt me?",M001,Skin erythema over forearm with mild edema; no abscess formation.,low
MMCQSD_0476,"Doctor, Kaan ke infection ka sign mil raha hai kya? jaldi batao.",M002,Otitis externa signs with canal edema; tympanic membrane intact.,high
MMCQSD_0477,"Aankh me redness aur pani aa raha hai, rprt kyaa bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0478,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0479,"Doctor, Is clinical query ka simple Hinglish summary do.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0480,"Doctor, Is clinical query ka simple Hinglish summary do.",M006,No acute abnormality detected in provided clinical image summary.,low
MMCQSD_0481,"Doctor, Skin pe laalpan aur sujan hai kya image report me? Thoda simple samjhao.",M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0482,"Doctor, Kaan ke infection ka sign mil raha hai kya?",M002,Otitis externa signs with canal edema; tympanic membrane intact.,low
MMCQSD_0483,"Aankh me redness aur pani aa raha hai, report kya bolti hai?",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,low
MMCQSD_0484,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do.",M004,Mild sinus mucosal thickening without fluid level.,low
MMCQSD_0485,Is clinical query ka simple Hinglish summary do.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0486,Is clinical query ka simple Hinglish summary do. jaldi batao.,M006,No acute abnormality detected in provided clinical image summary.,high
MMCQSD_0487,Skin pe laalpan aur sujan hai kya image report me? jaldi batao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,high
MMCQSD_0488,"Doctor, Kaan ke infection ka sign mil raha hai kya? Thoda simple samjhao.",M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0489,"Please explain: Aankh me redness aur pani aa raha hai, report kya bolti hai?",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,low
MMCQSD_0490,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0491,Please explain: Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0492,"Doctor, Is clinical query ka simple Hinglish summary do.",M006,No acute abnormality detected in provided clinical image summary.,low
MMCQSD_0493,Skin pe laalpan aur sujan hai kya image rprt me? jaldi batao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,high
MMCQSD_0494,Kaan ke infection ka sign mil raha hai ky? Thoda simple samjhao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0495,"Aankh me redness aur pani aa raha hai, report kya bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0496,Is clinical query ka simple Hinglish summary do.,M004,Mild sinus mucosal thickening without fluid level.,low
MMCQSD_0497,Is clinical query ka simple Hinglish summary do. jaldi batao.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",high
MMCQSD_0498,Is clinical query ka simple Hinglish summary do.,M006,No acute abnormality detected in provided clinical image summary.,low
MMCQSD_0499,"Please explain: Doctor, Skin pe laalpan aur sujan hai ky image report me?",M001,Skin erythema over forearm with mild edema; no abscess formation.,low
MMCQSD_0500,Please explain: Kaan ke infxn ka sign mil raha hai kyaa? Thoda simple samjhao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0501,"Please explain: Doctor, Aankh me redness aur pani aa raha hai, repot kya bolti hai? jaldi batao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,high
MMCQSD_0502,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0503,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0504,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M006,No acute abnormality detected in provided clinical image summary.,medium
MMCQSD_0505,Skin pe laalpan aur sujan hai kyaa image report me?,M001,Skin erythema over forearm with mild edema; no abscess formation.,low
MMCQSD_0506,"Doctor, Kaan ke infection ka sign mil raha hai kya?",M002,Otitis externa signs with canal edema; tympanic membrane intact.,low
MMCQSD_0507,"Doctor, Aankh me redness aur pani aa raha hai, report kya bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0508,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0509,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0510,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M006,No acute abnormality detected in provided clinical image summary.,medium
MMCQSD_0511,"Doctor, Skin pe laalpan aur sujan hai kya image report me?",M001,Skin erythema over forearm with mild edema; no abscess formation.,low
MMCQSD_0512,"Doctor, Kaan ke infxn ka sign mil raha hai kya? Thoda simple samjhao.",M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0513,"Doctor, Aankh me redness aur pani aa raha hai, repot kyaa bolti hai? jaldi batao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,high
MMCQSD_0514,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0515,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0516,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M006,No acute abnormality detected in provided clinical image summary.,medium
MMCQSD_0517,Skin pe laalpan aur sujan hai kya image report me?,M001,Skin erythema over forearm with mild edema; no abscess formation.,low
MMCQSD_0518,Kaan ke infection ka sign mil raha hai kya? jaldi batao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,high
MMCQSD_0519,"Doctor, Aankh me redness aur pani aa raha hai, report kya bolti hai? jaldi batao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,high
MMCQSD_0520,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0521,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0522,Please explain: Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M006,No acute abnormality detected in provided clinical image summary.,medium
MMCQSD_0523,Please explain: Skin pe laalpan aur sujan hai kya image rprt me? jaldi batao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,high
MMCQSD_0524,Kaan ke infec ka sign mil raha hai kyaa? Thoda simple samjhao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0525,"Doctor, Aankh me redness aur pani aa raha hai, report kya bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0526,Please explain: Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0527,"Doctor, Is clinical query ka simple Hinglish summary do.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0528,"Doctor, Is clinical query ka simple Hinglish summary do. jaldi batao.",M006,No acute abnormality detected in provided clinical image summary.,high
MMCQSD_0529,Skin pe laalpan aur sujan hai kya image report me?,M001,Skin erythema over forearm with mild edema; no abscess formation.,low
MMCQSD_0530,"Please explain: Doctor, Kaan ke infection ka sign mil raha hai kya?",M002,Otitis externa signs with canal edema; tympanic membrane intact.,low
MMCQSD_0531,"Aankh me redness aur pani aa raha hai, report kya bolti hai? jaldi batao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,high
MMCQSD_0532,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0533,Is clinical query ka simple Hinglish summary do. jaldi batao.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",high
MMCQSD_0534,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do. jaldi batao.",M006,No acute abnormality detected in provided clinical image summary.,high
MMCQSD_0535,"Doctor, Skin pe laalpan aur sujan hai kya image report me? jaldi batao.",M001,Skin erythema over forearm with mild edema; no abscess formation.,high
MMCQSD_0536,Kaan ke infec ka sign mil raha hai ky?,M002,Otitis externa signs with canal edema; tympanic membrane intact.,low
MMCQSD_0537,"Please explain: Aankh me redness aur pani aa raha hai, report ky bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0538,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do. jaldi batao.",M004,Mild sinus mucosal thickening without fluid level.,high
MMCQSD_0539,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do. jaldi batao.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",high
MMCQSD_0540,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M006,No acute abnormality detected in provided clinical image summary.,medium
MMCQSD_0541,Skin pe laalpan aur sujan hai kya image report me?,M001,Skin erythema over forearm with mild edema; no abscess formation.,low
MMCQSD_0542,"Please explain: Doctor, Kaan ke infection ka sign mil raha hai kya?",M002,Otitis externa signs with canal edema; tympanic membrane intact.,low
MMCQSD_0543,"Please explain: Aankh me redness aur pani aa raha hai, report ky bolti hai? jaldi batao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,high
MMCQSD_0544,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0545,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0546,Please explain: Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M006,No acute abnormality detected in provided clinical image summary.,medium
MMCQSD_0547,Skin pe laalpan aur sujan hai kya image report me? Thoda simple samjhao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0548,Kaan ke infection ka sign mil raha hai kya? Thoda simple samjhao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0549,"Aankh me redness aur pani aa raha hai, report kya bolti hai? jaldi batao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,high
MMCQSD_0550,"Doctor, Is clinical query ka simple Hinglish summary do.",M004,Mild sinus mucosal thickening without fluid level.,low
MMCQSD_0551,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0552,Is clinical query ka simple Hinglish summary do.,M006,No acute abnormality detected in provided clinical image summary.,low
MMCQSD_0553,Skin pe laalpan aur sujan hai kyaa image report me? jaldi batao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,high
MMCQSD_0554,"Doctor, Kaan ke infection ka sign mil raha hai kya? jaldi batao.",M002,Otitis externa signs with canal edema; tympanic membrane intact.,high
MMCQSD_0555,"Aankh me redness aur pani aa raha hai, rprt kya bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0556,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0557,"Doctor, Is clinical query ka simple Hinglish summary do. jaldi batao.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",high
MMCQSD_0558,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M006,No acute abnormality detected in provided clinical image summary.,medium
MMCQSD_0559,Please explain: Skin pe laalpan aur sujan hai kya image rprt me? Thoda simple samjhao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0560,Kaan ke infxn ka sign mil raha hai kyaa? Thoda simple samjhao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0561,"Doctor, Aankh me redness aur pani aa raha hai, report ky bolti hai? jaldi batao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,high
MMCQSD_0562,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0563,"Doctor, Is clinical query ka simple Hinglish summary do.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0564,"Doctor, Is clinical query ka simple Hinglish summary do.",M006,No acute abnormality detected in provided clinical image summary.,low
MMCQSD_0565,"Doctor, Skin pe laalpan aur sujan hai kya image rprt me? jaldi batao.",M001,Skin erythema over forearm with mild edema; no abscess formation.,high
MMCQSD_0566,Kaan ke infection ka sign mil raha hai ky? jaldi batao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,high
MMCQSD_0567,"Aankh me redness aur pani aa raha hai, report kya bolti hai? jaldi batao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,high
MMCQSD_0568,Is clinical query ka simple Hinglish summary do.,M004,Mild sinus mucosal thickening without fluid level.,low
MMCQSD_0569,Please explain: Is clinical query ka simple Hinglish summary do.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0570,Is clinical query ka simple Hinglish summary do. jaldi batao.,M006,No acute abnormality detected in provided clinical image summary.,high
MMCQSD_0571,"Please explain: Doctor, Skin pe laalpan aur sujan hai kya image report me? Thoda simple samjhao.",M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0572,Kaan ke infection ka sign mil raha hai kyaa? jaldi batao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,high
MMCQSD_0573,"Aankh me redness aur pani aa raha hai, report kya bolti hai? jaldi batao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,high
MMCQSD_0574,Please explain: Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0575,"Doctor, Is clinical query ka simple Hinglish summary do.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0576,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M006,No acute abnormality detected in provided clinical image summary.,medium
MMCQSD_0577,Skin pe laalpan aur sujan hai kya image rprt me? Thoda simple samjhao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
