sample_id,query_hinglish,expected_report_id,retrieved_top1_report_id,retrieved_report_ids,retrieval_top1_hit,retrieval_topk_hit,retrieval_score_top1,top1_evidence_text,retrieved_evidence_text,zero_shot_output,grounded_output,zero_factual,grounded_factual,zero_hallucination,grounded_hallucination
S0065,"Please explain: Saas lene me problem hai, lungs me kuch collapse jaisa hai kya? Report me 'bibasilar' term ka matlab kya hai? Thoda simple Hinglish me samjhao.",R005,R005,R005|R013|R016|R004|R003,1,1,0.3902498892943064,Bibasilar atelectatic changes are seen.,Bibasilar atelectatic changes are seen. || Hyperinflated lungs; no acute infiltrate.,"Query: Please explain: Saas lene me problem hai, lungs me kuch collapse jaisa hai kya? Report me 'bibasilar' term ka matlab kya hai? Thoda simple Hinglish me samjhao. Symptoms ke basis par atelectasis ka possibility lag sakta hai. breathing difficulty needs correlation, lekin bina report evidence final confirmation possible nahi hai.","Query: Please explain: Saas lene me problem hai, lungs me kuch collapse jaisa hai kya? Report me 'bibasilar' term ka matlab kya hai? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Bibasilar atelectatic changes are seen. Isliye explanation report-grounded hai.",1.0,1.0,0,0
S0066,"Doctor, right side chhati me pani bhar gaya hai kya? left side me Report me 'pleural effusion' mention hai kya? Thoda simple Hinglish me samjhao.",R006,R011,R011|R006|R001|R010|R020,0,1,0.6338168462117513,Moderate right pleural effusion with compressive atelectasis.,Moderate right pleural effusion with compressive atelectasis. || Small left pleural effusion with adjacent basal atelectasis.,"Query: Doctor, right side chhati me pani bhar gaya hai kya? left side me Report me 'pleural effusion' mention hai kya? Thoda simple Hinglish me samjhao. Symptoms ke basis par pleural effusion ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Doctor, right side chhati me pani bhar gaya hai kya? left side me Report me 'pleural effusion' mention hai kya? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Moderate right pleural effusion with compressive atelectasis. Isliye explanation report-grounded hai.",1.0,1.0,0,0
S0067,"Mujhe khansi aur bukhar hai, kya pneumonia ho sakta hai? right side lung me Report me 'infiltrate' mention hai kya?",R007,R007,R007|R008|R013|R002|R011,1,1,0.6252681505680083,"Right upper lobe infiltrate, likely infective etiology.","Right upper lobe infiltrate, likely infective etiology. || Patchy bilateral opacities consistent with multifocal pneumonia.","Query: Mujhe khansi aur bukhar hai, kya pneumonia ho sakta hai? right side lung me Report me 'infiltrate' mention hai kya? Symptoms ke basis par pneumonia ka possibility lag sakta hai. infection-related symptoms possible, lekin bina report evidence final confirmation possible nahi hai.","Query: Mujhe khansi aur bukhar hai, kya pneumonia ho sakta hai? right side lung me Report me 'infiltrate' mention hai kya? Available report evidence ke hisaab se: Right upper lobe infiltrate, likely infective etiology. Isliye explanation report-grounded hai.",1.0,1.0,0,0
S0068,"Please explain: Doctor, consolidation ka matlab pneumonia hi hota hai kya? dono side lung me Report me 'pneumonia' mention hai kya? Aur 'opacities' ka meaning bhi batao.",R008,R008,R008|R002|R010|R017|R005,1,1,0.6925587433034723,Patchy bilateral opacities consistent with multifocal pneumonia.,"Patchy bilateral opacities consistent with multifocal pneumonia. || Left lower lobe consolidation is noted, suspicious for pneumonia.","Query: Please explain: Doctor, consolidation ka matlab pneumonia hi hota hai kya? dono side lung me Report me 'pneumonia' mention hai kya? Aur 'opacities' ka meaning bhi batao. Symptoms ke basis par pneumonia ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Please explain: Doctor, consolidation ka matlab pneumonia hi hota hai kya? dono side lung me Report me 'pneumonia' mention hai kya? Aur 'opacities' ka meaning bhi batao. Available report evidence ke hisaab se: Patchy bilateral opacities consistent with multifocal pneumonia. Isliye explanation report-grounded hai.",0.6666666666666666,0.6666666666666666,1,1
S0069,Heart size badha hua lag raha hai kya report me? condition halka hai kya?,R009,R016,R016|R001|R003|R005|R004,0,0,0.638712576230367,Heart size is normal. Lungs are clear.,Heart size is normal. Lungs are clear. || Right-sided pleural effusion is present. Heart size is within normal limits.,"Query: Heart size badha hua lag raha hai kya report me? condition halka hai kya? Symptoms ke basis par cardiomegaly ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Heart size badha hua lag raha hai kya report me? condition halka hai kya? Available report evidence ke hisaab se: Heart size is normal. Isliye explanation report-grounded hai.,1.0,0.5,0,1
S0070,"Doctor, right side chhati me pani bhar gaya hai kya? Report me 'consolidation' mention hai kya? Thoda simple Hinglish me samjhao.",R010,R017,R017|R010|R002|R011|R007,0,1,0.5480400264263153,Dense right lower lobe consolidation with air bronchograms.,Dense right lower lobe consolidation with air bronchograms. || No focal consolidation or pleural effusion.,"Query: Doctor, right side chhati me pani bhar gaya hai kya? Report me 'consolidation' mention hai kya? Thoda simple Hinglish me samjhao. Symptoms ke basis par pleural effusion ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Doctor, right side chhati me pani bhar gaya hai kya? Report me 'consolidation' mention hai kya? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Dense right lower lobe consolidation with air bronchograms. Isliye explanation report-grounded hai.",0.5,1.0,1,0
S0071,Report me pleural effusion dikh raha hai kya? right side me medium level lag raha hai kya? Report me 'pleural effusion' mention hai kya? Aur 'compressive' ka meaning bhi batao. Thoda simple Hinglish me samjhao.,R011,R011,R011|R001|R010|R006|R020,1,1,0.7824838240941365,Moderate right pleural effusion with compressive atelectasis.,Moderate right pleural effusion with compressive atelectasis. || Right-sided pleural effusion is present. Heart size is within normal limits.,"Query: Report me pleural effusion dikh raha hai kya? right side me medium level lag raha hai kya? Report me 'pleural effusion' mention hai kya? Aur 'compressive' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Symptoms ke basis par pleural effusion ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Report me pleural effusion dikh raha hai kya? right side me medium level lag raha hai kya? Report me 'pleural effusion' mention hai kya? Aur 'compressive' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Moderate right pleural effusion with compressive atelectasis. Isliye explanation report-grounded hai.,1.0,1.0,0,0
S0072,Pulmonary congestion ya edema jaisa kuch likha hai kya? Thoda simple Hinglish me samjhao.,R012,R012,R012|R003|R018|R005|R004,1,1,0.5224660170078278,Pulmonary edema pattern with vascular prominence.,Pulmonary edema pattern with vascular prominence. || Mild cardiomegaly with pulmonary vascular congestion.,"Query: Pulmonary congestion ya edema jaisa kuch likha hai kya? Thoda simple Hinglish me samjhao. Symptoms ke basis par chest condition ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Pulmonary congestion ya edema jaisa kuch likha hai kya? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Pulmonary edema pattern with vascular prominence. Isliye explanation report-grounded hai.,1.0,1.0,0,0
S0073,Kya report me koi serious dikkat nahi hai? Report me 'infiltrate' mention hai kya? Aur 'hyperinflated' ka meaning bhi batao. Thoda simple Hinglish me samjhao.,R013,R013,R013|R007|R005|R004|R003,1,1,0.6373650717735291,Hyperinflated lungs; no acute infiltrate.,"Hyperinflated lungs; no acute infiltrate. || Right upper lobe infiltrate, likely infective etiology.","Query: Kya report me koi serious dikkat nahi hai? Report me 'infiltrate' mention hai kya? Aur 'hyperinflated' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Symptoms ke basis par chest condition ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Kya report me koi serious dikkat nahi hai? Report me 'infiltrate' mention hai kya? Aur 'hyperinflated' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Hyperinflated lungs; no acute infiltrate. Isliye explanation report-grounded hai.,0.0,0.25,1,0
S0074,"Please explain: Saas lene me problem hai, lungs me kuch collapse jaisa hai kya? left side lower side pe Report me 'atelectasis' mention hai kya? Thoda simple Hinglish me samjhao.",R014,R006,R006|R014|R002|R013|R016,0,1,0.4521127862774807,Small left pleural effusion with adjacent basal atelectasis.,"Small left pleural effusion with adjacent basal atelectasis. || Left basilar opacity, could represent subsegmental atelectasis.","Query: Please explain: Saas lene me problem hai, lungs me kuch collapse jaisa hai kya? left side lower side pe Report me 'atelectasis' mention hai kya? Thoda simple Hinglish me samjhao. Symptoms ke basis par atelectasis ka possibility lag sakta hai. breathing difficulty needs correlation, lekin bina report evidence final confirmation possible nahi hai.","Query: Please explain: Saas lene me problem hai, lungs me kuch collapse jaisa hai kya? left side lower side pe Report me 'atelectasis' mention hai kya? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Small left pleural effusion with adjacent basal atelectasis. Isliye explanation report-grounded hai.",1.0,1.0,0,0
S0075,"Doctor, meri report ka simple Hinglish meaning batao please. Report me 'thickening' term ka matlab kya hai? Thoda simple Hinglish me samjhao.",R015,R015,R015|R005|R004|R003|R002,1,1,0.3117745977990767,Mild bilateral pleural thickening without active disease.,Mild bilateral pleural thickening without active disease. || Bibasilar atelectatic changes are seen.,"Query: Doctor, meri report ka simple Hinglish meaning batao please. Report me 'thickening' term ka matlab kya hai? Thoda simple Hinglish me samjhao. Symptoms ke basis par chest condition ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Doctor, meri report ka simple Hinglish meaning batao please. Report me 'thickening' term ka matlab kya hai? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Mild bilateral pleural thickening without active disease. Isliye explanation report-grounded hai.",0.25,0.25,0,0
S0076,Kya report me koi serious dikkat nahi hai? Thoda simple Hinglish me samjhao.,R016,R005,R005|R004|R003|R002|R001,0,0,0.0,Bibasilar atelectatic changes are seen.,Bibasilar atelectatic changes are seen. || No acute cardiopulmonary abnormality detected.,"Query: Kya report me koi serious dikkat nahi hai? Thoda simple Hinglish me samjhao. Symptoms ke basis par chest condition ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Kya report me koi serious dikkat nahi hai? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Bibasilar atelectatic changes are seen. Isliye explanation report-grounded hai.,0.25,1.0,0,0
S0077,"Please explain: Doctor, consolidation ka matlab pneumonia hi hota hai kya? right side lung me kaafi zyada hai kya? Report me 'consolidation' mention hai kya? Aur 'bronchograms' ka meaning bhi batao. Thoda simple Hinglish me samjhao.",R017,R017,R017|R002|R010|R008|R011,1,1,0.5995958030223846,Dense right lower lobe consolidation with air bronchograms.,"Dense right lower lobe consolidation with air bronchograms. || Left lower lobe consolidation is noted, suspicious for pneumonia.","Query: Please explain: Doctor, consolidation ka matlab pneumonia hi hota hai kya? right side lung me kaafi zyada hai kya? Report me 'consolidation' mention hai kya? Aur 'bronchograms' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Symptoms ke basis par pneumonia ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Please explain: Doctor, consolidation ka matlab pneumonia hi hota hai kya? right side lung me kaafi zyada hai kya? Report me 'consolidation' mention hai kya? Aur 'bronchograms' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Dense right lower lobe consolidation with air bronchograms. Isliye explanation report-grounded hai.",0.5,0.5,1,1
S0078,Please explain: Pulmonary congestion ya edema jaisa kuch likha hai kya? halka symptoms hai kya? Report me 'congestion' mention hai kya? Aur 'perihilar' ka meaning bhi batao. Thoda simple Hinglish me samjhao.,R018,R018,R018|R003|R012|R005|R004,1,1,0.4673848567559169,Perihilar interstitial markings suggest mild congestion.,Perihilar interstitial markings suggest mild congestion. || Mild cardiomegaly with pulmonary vascular congestion.,"Query: Please explain: Pulmonary congestion ya edema jaisa kuch likha hai kya? halka symptoms hai kya? Report me 'congestion' mention hai kya? Aur 'perihilar' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Symptoms ke basis par chest condition ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Please explain: Pulmonary congestion ya edema jaisa kuch likha hai kya? halka symptoms hai kya? Report me 'congestion' mention hai kya? Aur 'perihilar' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Perihilar interstitial markings suggest mild congestion. Isliye explanation report-grounded hai.,1.0,1.0,0,0
S0079,"Please explain: Mujhe khansi aur bukhar hai, kya pneumonia ho sakta hai? dono side lung me Report me 'infiltrate' mention hai kya? Aur 'bibasal' ka meaning bhi batao.",R019,R019,R019|R008|R007|R013|R002,1,1,0.5121819574159124,"Small bibasal infiltrates, correlate clinically for infection.","Small bibasal infiltrates, correlate clinically for infection. || Patchy bilateral opacities consistent with multifocal pneumonia.","Query: Please explain: Mujhe khansi aur bukhar hai, kya pneumonia ho sakta hai? dono side lung me Report me 'infiltrate' mention hai kya? Aur 'bibasal' ka meaning bhi batao. Symptoms ke basis par pneumonia ka possibility lag sakta hai. infection-related symptoms possible, lekin bina report evidence final confirmation possible nahi hai.","Query: Please explain: Mujhe khansi aur bukhar hai, kya pneumonia ho sakta hai? dono side lung me Report me 'infiltrate' mention hai kya? Aur 'bibasal' ka meaning bhi batao. Available report evidence ke hisaab se: Small bibasal infiltrates, correlate clinically for infection. Isliye explanation report-grounded hai.",1.0,1.0,0,0
S0080,Chest ke side me fluid jama hai kya please batao? Report me 'pleural effusion' mention hai kya? Thoda simple Hinglish me samjhao.,R020,R010,R010|R011|R006|R020|R001,0,1,0.5613952999644809,No focal consolidation or pleural effusion.,No focal consolidation or pleural effusion. || Moderate right pleural effusion with compressive atelectasis.,"Query: Chest ke side me fluid jama hai kya please batao? Report me 'pleural effusion' mention hai kya? Thoda simple Hinglish me samjhao. Symptoms ke basis par pleural effusion ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Chest ke side me fluid jama hai kya please batao? Report me 'pleural effusion' mention hai kya? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: No focal consolidation or pleural effusion. Isliye explanation report-grounded hai.,1.0,1.0,0,0
S0081,"Doctor, right side chhati me pani bhar gaya hai kya? right side me Report me 'pleural effusion' mention hai kya? Thoda simple Hinglish me samjhao.",R001,R011,R011|R001|R010|R006|R020,0,1,0.6830235130646649,Moderate right pleural effusion with compressive atelectasis.,Moderate right pleural effusion with compressive atelectasis. || Right-sided pleural effusion is present. Heart size is within normal limits.,"Query: Doctor, right side chhati me pani bhar gaya hai kya? right side me Report me 'pleural effusion' mention hai kya? Thoda simple Hinglish me samjhao. Symptoms ke basis par pleural effusion ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Doctor, right side chhati me pani bhar gaya hai kya? right side me Report me 'pleural effusion' mention hai kya? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Moderate right pleural effusion with compressive atelectasis. Isliye explanation report-grounded hai.",1.0,1.0,0,0
S0082,Report ke hisaab se lungs me infection ya pneumonia lag raha hai kya? left side lung me Report me 'consolidation' mention hai kya? Thoda simple Hinglish me samjhao.,R002,R002,R002|R019|R008|R013|R016,1,1,0.6433104505322196,"Left lower lobe consolidation is noted, suspicious for pneumonia.","Left lower lobe consolidation is noted, suspicious for pneumonia. || Small bibasal infiltrates, correlate clinically for infection.","Query: Report ke hisaab se lungs me infection ya pneumonia lag raha hai kya? left side lung me Report me 'consolidation' mention hai kya? Thoda simple Hinglish me samjhao. Symptoms ke basis par pneumonia ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Report ke hisaab se lungs me infection ya pneumonia lag raha hai kya? left side lung me Report me 'consolidation' mention hai kya? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Left lower lobe consolidation is noted, suspicious for pneumonia. Isliye explanation report-grounded hai.",1.0,1.0,0,0
S0083,Kya cardiomegaly mention hai aur ye serious hai? condition halka hai kya? Report me 'cardiomegaly' mention hai kya? Aur 'cardiomegaly' ka meaning bhi batao.,R003,R003,R003|R001|R005|R004|R002,1,1,0.4705564852555592,Mild cardiomegaly with pulmonary vascular congestion.,Mild cardiomegaly with pulmonary vascular congestion. || Right-sided pleural effusion is present. Heart size is within normal limits.,"Query: Kya cardiomegaly mention hai aur ye serious hai? condition halka hai kya? Report me 'cardiomegaly' mention hai kya? Aur 'cardiomegaly' ka meaning bhi batao. Symptoms ke basis par cardiomegaly ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Kya cardiomegaly mention hai aur ye serious hai? condition halka hai kya? Report me 'cardiomegaly' mention hai kya? Aur 'cardiomegaly' ka meaning bhi batao. Available report evidence ke hisaab se: Mild cardiomegaly with pulmonary vascular congestion. Isliye explanation report-grounded hai.,1.0,1.0,0,0
S0084,Please explain: No acute abnormality ka matlab sab normal hai kya? Report me 'no acute' mention hai kya? Aur 'cardiopulmonary' ka meaning bhi batao.,R004,R004,R004|R013|R020|R010|R005,1,1,0.7669371877218547,No acute cardiopulmonary abnormality detected.,No acute cardiopulmonary abnormality detected. || Hyperinflated lungs; no acute infiltrate.,"Query: Please explain: No acute abnormality ka matlab sab normal hai kya? Report me 'no acute' mention hai kya? Aur 'cardiopulmonary' ka meaning bhi batao. Symptoms ke basis par cardiomegaly ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Please explain: No acute abnormality ka matlab sab normal hai kya? Report me 'no acute' mention hai kya? Aur 'cardiopulmonary' ka meaning bhi batao. Available report evidence ke hisaab se: No acute cardiopulmonary abnormality detected. Isliye explanation report-grounded hai.,0.0,0.25,1,0
S0085,"Saas lene me problem hai, lungs me kuch collapse jaisa hai kya? Report me 'bibasilar' term ka matlab kya hai? Thoda simple Hinglish me samjhao.",R005,R005,R005|R013|R016|R004|R003,1,1,0.3920042752592187,Bibasilar atelectatic changes are seen.,Bibasilar atelectatic changes are seen. || Hyperinflated lungs; no acute infiltrate.,"Query: Saas lene me problem hai, lungs me kuch collapse jaisa hai kya? Report me 'bibasilar' term ka matlab kya hai? Thoda simple Hinglish me samjhao. Symptoms ke basis par atelectasis ka possibility lag sakta hai. breathing difficulty needs correlation, lekin bina report evidence final confirmation possible nahi hai.","Query: Saas lene me problem hai, lungs me kuch collapse jaisa hai kya? Report me 'bibasilar' term ka matlab kya hai? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Bibasilar atelectatic changes are seen. Isliye explanation report-grounded hai.",1.0,1.0,0,0
S0086,Chest ke side me fluid jama hai kya please batao? left side me Report me 'atelectasis' mention hai kya? Thoda simple Hinglish me samjhao.,R006,R006,R006|R014|R011|R002|R005,1,1,0.6897880678706698,Small left pleural effusion with adjacent basal atelectasis.,"Small left pleural effusion with adjacent basal atelectasis. || Left basilar opacity, could represent subsegmental atelectasis.","Query: Chest ke side me fluid jama hai kya please batao? left side me Report me 'atelectasis' mention hai kya? Thoda simple Hinglish me samjhao. Symptoms ke basis par pleural effusion ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Chest ke side me fluid jama hai kya please batao? left side me Report me 'atelectasis' mention hai kya? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Small left pleural effusion with adjacent basal atelectasis. Isliye explanation report-grounded hai.,1.0,1.0,0,0
S0087,"Doctor, consolidation ka matlab pneumonia hi hota hai kya? right side lung me Report me 'infiltrate' mention hai kya? Thoda simple Hinglish me samjhao.",R007,R007,R007|R002|R017|R008|R013,1,1,0.5840631383657455,"Right upper lobe infiltrate, likely infective etiology.","Right upper lobe infiltrate, likely infective etiology. || Left lower lobe consolidation is noted, suspicious for pneumonia.","Query: Doctor, consolidation ka matlab pneumonia hi hota hai kya? right side lung me Report me 'infiltrate' mention hai kya? Thoda simple Hinglish me samjhao. Symptoms ke basis par pneumonia ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Doctor, consolidation ka matlab pneumonia hi hota hai kya? right side lung me Report me 'infiltrate' mention hai kya? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Right upper lobe infiltrate, likely infective etiology. Isliye explanation report-grounded hai.",0.6666666666666666,0.6666666666666666,1,1
S0088,"Doctor, consolidation ka matlab pneumonia hi hota hai kya? dono side lung me Report me 'pneumonia' mention hai kya? Thoda simple Hinglish me samjhao.",R008,R002,R002|R008|R010|R017|R005,0,1,0.5808539866146288,"Left lower lobe consolidation is noted, suspicious for pneumonia.","Left lower lobe consolidation is noted, suspicious for pneumonia. || Patchy bilateral opacities consistent with multifocal pneumonia.","Query: Doctor, consolidation ka matlab pneumonia hi hota hai kya? dono side lung me Report me 'pneumonia' mention hai kya? Thoda simple Hinglish me samjhao. Symptoms ke basis par pneumonia ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Doctor, consolidation ka matlab pneumonia hi hota hai kya? dono side lung me Report me 'pneumonia' mention hai kya? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Left lower lobe consolidation is noted, suspicious for pneumonia. Isliye explanation report-grounded hai.",1.0,1.0,0,0
S0089,"Doctor, dil thoda bada dikh raha hai kya X-ray me? condition halka hai kya? Report me 'cardiomediastinal' term ka matlab kya hai? Thoda simple Hinglish me samjhao.",R009,R009,R009|R016|R001|R005|R004,1,1,0.3946960985660553,Cardiomediastinal silhouette is mildly enlarged.,Cardiomediastinal silhouette is mildly enlarged. || Heart size is normal. Lungs are clear.,"Query: Doctor, dil thoda bada dikh raha hai kya X-ray me? condition halka hai kya? Report me 'cardiomediastinal' term ka matlab kya hai? Thoda simple Hinglish me samjhao. Symptoms ke basis par cardiomegaly ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Doctor, dil thoda bada dikh raha hai kya X-ray me? condition halka hai kya? Report me 'cardiomediastinal' term ka matlab kya hai? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Cardiomediastinal silhouette is mildly enlarged. Isliye explanation report-grounded hai.",1.0,1.0,0,0
S0090,Please explain: Report me pleural effusion dikh raha hai kya? Report me 'pleural effusion' mention hai kya? Thoda simple Hinglish me samjhao.,R010,R010,R010|R011|R006|R020|R001,1,1,0.5691730777422587,No focal consolidation or pleural effusion.,No focal consolidation or pleural effusion. || Moderate right pleural effusion with compressive atelectasis.,"Query: Please explain: Report me pleural effusion dikh raha hai kya? Report me 'pleural effusion' mention hai kya? Thoda simple Hinglish me samjhao. Symptoms ke basis par pleural effusion ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Please explain: Report me pleural effusion dikh raha hai kya? Report me 'pleural effusion' mention hai kya? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: No focal consolidation or pleural effusion. Isliye explanation report-grounded hai.,1.0,1.0,0,0
S0091,Please explain: Chest ke side me fluid jama hai kya please batao? right side me medium level lag raha hai kya? Report me 'atelectasis' mention hai kya? Aur 'compressive' ka meaning bhi batao.,R011,R011,R011|R006|R014|R007|R017,1,1,0.8373339664936065,Moderate right pleural effusion with compressive atelectasis.,Moderate right pleural effusion with compressive atelectasis. || Small left pleural effusion with adjacent basal atelectasis.,"Query: Please explain: Chest ke side me fluid jama hai kya please batao? right side me medium level lag raha hai kya? Report me 'atelectasis' mention hai kya? Aur 'compressive' ka meaning bhi batao. Symptoms ke basis par pleural effusion ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Please explain: Chest ke side me fluid jama hai kya please batao? right side me medium level lag raha hai kya? Report me 'atelectasis' mention hai kya? Aur 'compressive' ka meaning bhi batao. Available report evidence ke hisaab se: Moderate right pleural effusion with compressive atelectasis. Isliye explanation report-grounded hai.,1.0,1.0,0,0
S0092,Vascular congestion ka meaning simple me batao.,R012,R003,R003|R012|R018|R005|R004,0,1,0.7420553874969482,Mild cardiomegaly with pulmonary vascular congestion.,Mild cardiomegaly with pulmonary vascular congestion. || Pulmonary edema pattern with vascular prominence.,"Query: Vascular congestion ka meaning simple me batao. Symptoms ke basis par chest condition ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Vascular congestion ka meaning simple me batao. Available report evidence ke hisaab se: Mild cardiomegaly with pulmonary vascular congestion. Isliye explanation report-grounded hai.,1.0,1.0,0,0
S0093,No acute abnormality ka matlab sab normal hai kya? Report me 'infiltrate' mention hai kya? Thoda simple Hinglish me samjhao.,R013,R013,R013|R004|R020|R007|R010,1,1,0.9005212576249066,Hyperinflated lungs; no acute infiltrate.,Hyperinflated lungs; no acute infiltrate. || No acute cardiopulmonary abnormality detected.,"Query: No acute abnormality ka matlab sab normal hai kya? Report me 'infiltrate' mention hai kya? Thoda simple Hinglish me samjhao. Symptoms ke basis par no acute abnormality ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: No acute abnormality ka matlab sab normal hai kya? Report me 'infiltrate' mention hai kya? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Hyperinflated lungs; no acute infiltrate. Isliye explanation report-grounded hai.,0.0,0.25,1,0
S0094,Lower lung thoda daba hua ya collapse type dikh raha hai kya? left side lower side pe Report me 'atelectasis' mention hai kya? Aur 'basilar' ka meaning bhi batao.,R014,R014,R014|R006|R002|R011|R017,1,1,0.549828962802887,"Left basilar opacity, could represent subsegmental atelectasis.","Left basilar opacity, could represent subsegmental atelectasis. || Small left pleural effusion with adjacent basal atelectasis.","Query: Lower lung thoda daba hua ya collapse type dikh raha hai kya? left side lower side pe Report me 'atelectasis' mention hai kya? Aur 'basilar' ka meaning bhi batao. Symptoms ke basis par atelectasis ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Lower lung thoda daba hua ya collapse type dikh raha hai kya? left side lower side pe Report me 'atelectasis' mention hai kya? Aur 'basilar' ka meaning bhi batao. Available report evidence ke hisaab se: Left basilar opacity, could represent subsegmental atelectasis. Isliye explanation report-grounded hai.",1.0,1.0,0,0
S0095,"Doctor, meri report ka simple Hinglish meaning batao please.",R015,R005,R005|R004|R003|R002|R001,0,0,0.0,Bibasilar atelectatic changes are seen.,Bibasilar atelectatic changes are seen. || No acute cardiopulmonary abnormality detected.,"Query: Doctor, meri report ka simple Hinglish meaning batao please. Symptoms ke basis par chest condition ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Doctor, meri report ka simple Hinglish meaning batao please. Available report evidence ke hisaab se: Bibasilar atelectatic changes are seen. Isliye explanation report-grounded hai.",0.25,1.0,0,0
S0096,"Doctor, report mostly normal hai kya confirm karo. Thoda simple Hinglish me samjhao.",R016,R013,R013|R004|R020|R010|R005,0,0,0.6916634273529053,Hyperinflated lungs; no acute infiltrate.,Hyperinflated lungs; no acute infiltrate. || No acute cardiopulmonary abnormality detected.,"Query: Doctor, report mostly normal hai kya confirm karo. Thoda simple Hinglish me samjhao. Symptoms ke basis par no acute abnormality ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Doctor, report mostly normal hai kya confirm karo. Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Hyperinflated lungs; no acute infiltrate. Isliye explanation report-grounded hai.",0.25,0.25,0,0
